sep=;
Type;FSWP-50;
Version;3.00SP1;
Date;13.Sep 2023;
VSupply;OFF;
Mode;Voltage;
1588,5466308594;-144,3000946045;
1592,2083740234;-144,3000946045;
1595,8793945313;-144,3000946045;
1599,5579833984;-144,3000946045;
1603,2451171875;-144,3000946045;
1606,9415283203;-144,3000946045;
1610,6457519531;-144,1943054199;
1614,3583984375;-144,0638580322;
1618,0804443359;-144,0537567139;
1621,8101806641;-144,0537567139;
1625,5485839844;-144,0537567139;
1629,2956542969;-143,8791961670;
1633,0521240234;-143,8791961670;
1636,8165283203;-143,8791961670;
1640,5894775391;-143,8791961670;
1644,3720703125;-143,8110809326;
1648,1624755859;-143,6235961914;
1651,9615478516;-143,6034545898;
1655,7703857422;-143,4658660889;
1659,5870361328;-143,4354553223;
1663,4124755859;-143,4354553223;
1667,2468261719;-143,4354553223;
1671,0908203125;-143,4354553223;
1674,9427490234;-143,4354553223;
1678,8035888672;-143,4354553223;
1682,6743164063;-143,4354553223;
1686,5529785156;-143,4354553223;
1690,4406738281;-143,4658660889;
1694,3381347656;-143,6034545898;
1698,2437744141;-143,6463317871;
1702,1583251953;-143,6463317871;
1706,0828857422;-143,6463317871;
1710,0155029297;-143,6463317871;
1713,9571533203;-143,6463317871;
1717,9079589844;-143,6463317871;
1721,8687744141;-143,6463317871;
1725,8378906250;-143,6463317871;
1729,8160400391;-143,6463317871;
1733,8043212891;-143,6463317871;
1737,8009033203;-143,6463317871;
1741,8066406250;-143,6463317871;
1745,8225097656;-143,6463317871;
1749,8468017578;-143,6463317871;
1753,8803710938;-143,6463317871;
1757,9230957031;-143,6463317871;
1761,9761962891;-143,6463317871;
1766,0377197266;-143,6463317871;
1770,1085205078;-143,6463317871;
1774,1898193359;-143,6463317871;
1778,2794189453;-143,6463317871;
1782,3784179688;-143,6463317871;
1786,4879150391;-143,6785430908;
1790,6059570313;-144,2820281982;
1794,7333984375;-144,3055419922;
1798,8713378906;-144,3114929199;
1803,0179443359;-144,3350830078;
1807,1739501953;-144,3924713135;
1811,3397216797;-144,3924713135;
1815,5158691406;-144,3924713135;
1819,7008056641;-144,3924713135;
1823,8953857422;-144,3924713135;
1828,1005859375;-144,3114929199;
1832,3144531250;-144,3055419922;
1836,5380859375;-144,3114929199;
1840,7724609375;-144,3832702637;
1845,0155029297;-144,3832702637;
1849,2684326172;-144,3832702637;
1853,5311279297;-144,3832702637;
1857,8046875000;-144,3832702637;
1862,0870361328;-144,3832702637;
1866,3792724609;-144,3832702637;
1870,6824951172;-144,3832702637;
1874,9945068359;-144,3832702637;
1879,3165283203;-144,3832702637;
1883,6495361328;-144,3832702637;
1887,9914550781;-144,3832702637;
1892,3433837891;-144,3832702637;
1896,7064208984;-144,3832702637;
1901,0784912109;-144,3114929199;
1905,4605712891;-144,2820281982;
1909,8527832031;-144,2820281982;
1914,2562255859;-144,2820281982;
1918,6687011719;-144,3114929199;
1923,0914306641;-144,3832702637;
1927,5252685547;-144,3832702637;
1931,9683837891;-144,3832702637;
1936,4217529297;-144,3832702637;
1940,8863525391;-144,3832702637;
1945,3602294922;-144,3832702637;
1949,8444824219;-144,3832702637;
1954,3389892578;-144,3832702637;
1958,8449707031;-144,3832702637;
1963,3602294922;-144,3832702637;
1967,8858642578;-144,3832702637;
1972,4230957031;-144,2795410156;
1976,9696044922;-144,2719268799;
1981,5267333984;-144,2795410156;
1986,0953369141;-144,3832702637;
1990,6734619141;-144,3832702637;
1995,2620849609;-144,6240692139;
1999,8624267578;-144,6575012207;
2004,4722900391;-144,7275543213;
2009,0926513672;-145,0669250488;
2013,7237548828;-145,0837554932;
2018,3666992188;-145,2951660156;
2023,0191650391;-145,3893585205;
2027,6823730469;-145,3893585205;
2032,3574218750;-145,3893585205;
2037,0421142578;-145,3893585205;
2041,7376708984;-145,3893585205;
2046,4451904297;-145,3893585205;
2051,1623535156;-145,3893585205;
2055,8903808594;-145,4116821289;
2060,6293945313;-145,6212005615;
2065,3803710938;-145,7097778320;
2070,1413574219;-145,8719787598;
2074,9130859375;-145,9272003174;
2079,6970214844;-145,9610443115;
2084,4909667969;-146,0038909912;
2089,2958984375;-146,0038909912;
2094,1130371094;-146,0038909912;
2098,9399414063;-146,0038909912;
2103,7783203125;-146,0038909912;
2108,6276855469;-146,0038909912;
2113,4892578125;-146,0038909912;
2118,3610839844;-145,9610443115;
2123,2438964844;-145,9272003174;
2128,1394042969;-145,9272003174;
2133,0449218750;-145,9272003174;
2137,9616699219;-145,9610443115;
2142,8911132813;-145,9610443115;
2147,8305664063;-145,9610443115;
2152,7814941406;-145,9610443115;
2157,7448730469;-145,9610443115;
2162,7187500000;-145,9272003174;
2167,7038574219;-145,9272003174;
2172,7006835938;-145,8934478760;
2177,7099609375;-145,8735656738;
2182,7297363281;-145,8719787598;
2187,7612304688;-145,8390045166;
2192,8054199219;-145,8735656738;
2197,8598632813;-145,8934478760;
2202,9260253906;-145,9272003174;
2208,0051269531;-146,0476684570;
2213,0949707031;-146,0476684570;
2218,1962890625;-146,0476684570;
2223,3093261719;-146,0476684570;
2228,4353027344;-146,0476684570;
2233,5720214844;-145,8934478760;
2238,7207031250;-145,8934478760;
2243,8823242188;-145,8934478760;
2249,0546875000;-145,8934478760;
2254,2387695313;-145,8934478760;
2259,4362792969;-145,8934478760;
2264,6442871094;-145,8934478760;
2269,8645019531;-145,8934478760;
2275,0979003906;-145,8934478760;
2280,3422851563;-145,8934478760;
2285,5986328125;-145,8735656738;
2290,8671875000;-145,8390045166;
2296,1489257813;-145,8390045166;
2301,4416503906;-145,8735656738;
2306,7468261719;-145,8934478760;
2312,0651855469;-146,0476684570;
2317,3947753906;-146,0476684570;
2322,7365722656;-146,0845794678;
2328,0917968750;-146,0855712891;
2333,4582519531;-146,2021026611;
2338,8369140625;-146,5443725586;
2344,2282714844;-146,9160614014;
2349,6330566406;-146,9492645264;
2355,0490722656;-146,9492645264;
2360,4777832031;-146,9492645264;
2365,9201660156;-146,9492645264;
2371,3737792969;-146,9492645264;
2376,8398437500;-146,9160614014;
2382,3200683594;-146,8898162842;
2387,8112792969;-146,8898162842;
2393,3154296875;-146,9160614014;
2398,8334960938;-146,9770507813;
2404,3630371094;-147,1067657471;
2409,9052734375;-147,2101745605;
2415,4602050781;-147,2344360352;
2421,0292968750;-147,3188934326;
2426,6101074219;-147,3682098389;
2432,2036132813;-147,3188934326;
2437,8112792969;-147,2344360352;
2443,4306640625;-147,2101745605;
2449,0629882813;-147,1067657471;
2454,7094726563;-146,9770507813;
2460,3676757813;-146,9770507813;
2466,0390625000;-147,1067657471;
2471,7233886719;-147,2101745605;
2477,4223632813;-147,2344360352;
2483,1330566406;-147,2656555176;
2488,8566894531;-147,3188934326;
2494,5952148438;-147,3188934326;
2500,3454589844;-147,2656555176;
2506,1088867188;-147,2344360352;
2511,8869628906;-147,2101745605;
2517,6770019531;-147,1068115234;
2523,4804687500;-147,1067657471;
2529,2985839844;-146,9770507813;
2535,1289062500;-146,8898162842;
2540,9726562500;-146,7102661133;
2546,8295898438;-146,7089996338;
2552,7016601563;-146,7102661133;
2558,5859375000;-146,8898162842;
2564,4836425781;-147,1067657471;
2570,3962402344;-147,1068115234;
2576,3212890625;-147,1068115234;
2582,2597656250;-147,1068115234;
2588,2136230469;-147,1067657471;
2594,1796875000;-147,1067657471;
2600,1594238281;-146,9949493408;
2606,1528320313;-146,9790039063;
2612,1616210938;-146,7343444824;
2618,1828613281;-146,7102661133;
2624,2180175781;-146,7089996338;
2630,2685546875;-146,7023315430;
2636,3312988281;-146,6625823975;
2642,4084472656;-146,6625823975;
2648,5007324219;-146,7089996338;
2654,6057128906;-146,7102661133;
2660,7248535156;-146,7102661133;
2666,8593750000;-146,7089996338;
2673,0065917969;-146,6625823975;
2679,1682128906;-146,6515960693;
2685,3437500000;-146,5227355957;
2691,5351562500;-146,4748687744;
2697,7395019531;-146,4727478027;
2703,9577636719;-146,4727478027;
2710,1921386719;-146,4748687744;
2716,4394531250;-146,4748687744;
2722,7009277344;-146,4748687744;
2728,9785156250;-146,4748687744;
2735,2690429688;-146,5227355957;
2741,5739746094;-146,6515960693;
2747,8935546875;-146,6515960693;
2754,2290039063;-146,7343444824;
2760,5778808594;-146,7936248779;
2766,9411621094;-146,7936248779;
2773,3205566406;-146,7936248779;
2779,7133789063;-146,7936248779;
2786,1208496094;-146,7936248779;
2792,5444335938;-146,7936248779;
2798,9814453125;-146,9322814941;
2805,4333496094;-146,9322814941;
2811,9001464844;-146,8313293457;
2818,3833007813;-146,8313293457;
2824,8798828125;-146,8313293457;
2831,3913574219;-146,8313293457;
2837,9194335938;-146,8770904541;
2844,4611816406;-146,9322814941;
2851,0178222656;-147,0058898926;
2857,5910644531;-147,0450592041;
2864,1779785156;-147,1062774658;
2870,7802734375;-147,4247741699;
2877,3991699219;-147,8091735840;
2884,0317382813;-147,8523712158;
2890,6796875000;-147,8996582031;
2897,3427734375;-148,2136840820;
2904,0229492188;-148,2136840820;
2910,7170410156;-148,2136840820;
2917,4265136719;-148,2136840820;
2924,1528320313;-148,2136840820;
2930,8933105469;-148,2136840820;
2937,6491699219;-148,2136840820;
2944,4223632813;-148,0843048096;
2951,2094726563;-147,8996582031;
2958,0122070313;-147,8523712158;
2964,8305664063;-147,8023834229;
2971,6662597656;-147,8023834229;
2978,5163574219;-147,8023834229;
2985,3820800781;-147,8023834229;
2992,2651367188;-147,8023834229;
2999,1625976563;-147,5745239258;
3006,0756835938;-147,4619903564;
3013,0065917969;-147,4619903564;
3019,9519042969;-147,4619903564;
3026,9130859375;-147,4619903564;
3033,8920898438;-147,4619903564;
3040,8852539063;-147,4619903564;
3047,8947753906;-147,4619903564;
3054,9204101563;-147,4619903564;
3061,9638671875;-147,4619903564;
3069,0219726563;-147,4619903564;
3076,0961914063;-147,4619903564;
3083,1884765625;-147,3871459961;
3090,2954101563;-147,3871459961;
3097,4189453125;-147,3871459961;
3104,5603027344;-147,3871459961;
3111,7165527344;-147,3871459961;
3118,8894042969;-147,3871459961;
3126,0786132813;-147,3871459961;
3133,2861328125;-147,3871459961;
3140,5085449219;-147,3871459961;
3147,7475585938;-147,3871459961;
3155,0051269531;-147,3871459961;
3162,2775878906;-147,3871459961;
3169,5668945313;-147,4619903564;
3176,8747558594;-147,4723815918;
3184,1977539063;-147,5210113525;
3191,5375976563;-147,5538482666;
3198,8959960938;-147,5593109131;
3206,2695312500;-147,6015014648;
3213,6604003906;-147,6054992676;
3221,0681152344;-147,6054992676;
3228,4946289063;-147,6054992676;
3235,9365234375;-147,6054992676;
3243,3955078125;-147,6054992676;
3250,8735351563;-147,6112976074;
3258,3671875000;-147,6878051758;
3265,8779296875;-147,7437744141;
3273,4077148438;-147,8622741699;
3280,9531250000;-147,8808746338;
3288,5161132813;-147,9430541992;
3296,0961914063;-147,9430999756;
3303,6958007813;-147,9847564697;
3311,3110351563;-148,0142059326;
3318,9438476563;-148,0804595947;
3326,5961914063;-148,2379608154;
3334,2641601563;-148,2379608154;
3341,9499511719;-148,2379608154;
3349,6550292969;-148,2379608154;
3357,3762207031;-148,2379608154;
3365,1152343750;-148,1427612305;
3372,8740234375;-148,0804595947;
3380,6486816406;-148,0142059326;
3388,4414062500;-147,9847564697;
3396,2519531250;-147,9430999756;
3404,0825195313;-147,9430999756;
3411,9289550781;-147,9430999756;
3419,7937011719;-147,9430999756;
3427,6784667969;-147,9430999756;
3435,5795898438;-147,9430999756;
3443,4987792969;-147,9430999756;
3451,4382324219;-147,9430999756;
3459,3940429688;-147,9685363770;
3467,3681640625;-148,0467071533;
3475,3608398438;-148,0578308105;
3483,3735351563;-148,1020202637;
3491,4030761719;-148,1427612305;
3499,4509277344;-148,2090606689;
3507,5192871094;-148,2702331543;
3515,6044921875;-148,3061065674;
3523,7082519531;-148,3293914795;
3531,8325195313;-148,3316802979;
3539,9736328125;-148,4669189453;
3548,1335449219;-148,4669189453;
3556,3142089844;-148,4669189453;
3564,5117187500;-148,4669189453;
3572,7282714844;-148,4669189453;
3580,9636230469;-148,4669189453;
3589,2199707031;-148,4669189453;
3597,4934082031;-148,4669189453;
3605,7858886719;-148,4853057861;
3614,0993652344;-148,4897308350;
3622,4301757813;-148,5124969482;
3630,7800292969;-148,5275573730;
3639,1513671875;-148,5575408936;
3647,5397949219;-148,5575408936;
3655,9475097656;-148,5575408936;
3664,3747558594;-148,5575408936;
3672,8234863281;-148,5575408936;
3681,2895507813;-148,5575408936;
3689,7751464844;-148,5575408936;
3698,2824707031;-148,5575408936;
3706,8073730469;-148,5575408936;
3715,3518066406;-148,5575408936;
3723,9179687500;-148,5575408936;
3732,5017089844;-148,5575408936;
3741,1054687500;-148,6243743896;
3749,7290039063;-148,6301422119;
3758,3745117188;-148,6301422119;
3767,0378417969;-148,6301422119;
3775,7209472656;-148,6301422119;
3784,4265136719;-148,6301422119;
3793,1499023438;-148,6301422119;
3801,8933105469;-148,6301422119;
3810,6589355469;-148,6301422119;
3819,4428710938;-148,6384429932;
3828,2468261719;-148,7797241211;
3837,0734863281;-148,8166198730;
3845,9182128906;-148,8283538818;
3854,7832031250;-149,0160369873;
3863,6687011719;-149,0823516846;
3872,5769042969;-149,1706542969;
3881,5036621094;-149,2568206787;
3890,4506835938;-149,2568206787;
3899,4206542969;-149,1706542969;
3908,4089355469;-149,1316375732;
3917,4182128906;-149,0160369873;
3926,4501953125;-148,9584808350;
3935,5009765625;-148,8905944824;
3944,5725097656;-148,9584808350;
3953,6650390625;-149,0160369873;
3962,7807617188;-149,1316375732;
3971,9152832031;-149,1445159912;
3981,0708007813;-149,2568206787;
3990,2497558594;-149,2733917236;
3999,4475097656;-149,3029174805;
4008,6665039063;-149,3029174805;
4017,9089355469;-149,3029174805;
4027,1704101563;-149,3029174805;
4036,4533691406;-149,3029174805;
4045,7600097656;-149,3029174805;
4055,0856933594;-149,3030548096;
4064,4331054688;-149,3683471680;
4073,8017578125;-149,4277343750;
4083,1943359375;-149,4293975830;
4092,6064453125;-149,4293975830;
4102,0400390625;-149,4293975830;
4111,4980468750;-149,4293975830;
4120,9750976563;-149,4293975830;
4130,4746093750;-149,4293975830;
4139,9975585938;-149,4293975830;
4149,5405273438;-149,4293975830;
4159,1054687500;-149,4293975830;
4168,6928710938;-149,4293975830;
4178,3041992188;-149,4293975830;
4187,9355468750;-149,5056610107;
4197,5888671875;-149,5985412598;
4207,2670898438;-149,6341552734;
4216,9648437500;-149,6545410156;
4226,6855468750;-149,6707916260;
4236,4306640625;-149,6707916260;
4246,1958007813;-149,6707916260;
4255,9833984375;-149,6707916260;
4265,7963867188;-149,6707916260;
4275,6293945313;-149,7387390137;
4285,4848632813;-149,7457885742;
4295,3632812500;-149,7649230957;
4305,2666015625;-149,7649230957;
4315,1904296875;-149,7656097412;
4325,1376953125;-149,8236694336;
4335,1098632813;-149,8236694336;
4345,1025390625;-149,8236694336;
4355,1181640625;-149,8236694336;
4365,1591796875;-149,8236694336;
4375,2211914063;-149,8236694336;
4385,3066406250;-149,8236694336;
4395,4150390625;-149,8236694336;
4405,5493164063;-149,9381866455;
4415,7041015625;-149,9381866455;
4425,8828125000;-149,9381866455;
4436,0874023438;-149,9381866455;
4446,3125000000;-149,9381866455;
4456,5615234375;-149,9381866455;
4466,8369140625;-149,9381866455;
4477,1333007813;-149,9381866455;
4487,4536132813;-149,9381866455;
4497,7998046875;-149,9381866455;
4508,1674804688;-149,9381866455;
4518,5590820313;-149,9381866455;
4528,9746093750;-149,9381866455;
4539,4169921875;-149,9381866455;
4549,8803710938;-149,9381866455;
4560,3681640625;-149,9381866455;
4570,8828125000;-149,9585113525;
4581,4189453125;-150,0766448975;
4591,9794921875;-150,1039886475;
4602,5668945313;-150,4106597900;
4613,1762695313;-150,4559936523;
4623,8095703125;-150,5167846680;
4634,4677734375;-150,5167846680;
4645,1533203125;-150,5167846680;
4655,8608398438;-150,4969329834;
4666,5927734375;-150,4698486328;
4677,3520507813;-150,4559936523;
4688,1337890625;-150,4559936523;
4698,9404296875;-150,4559936523;
4709,7744140625;-150,4559936523;
4720,6308593750;-150,4559936523;
4731,5122070313;-150,4559936523;
4742,4213867188;-150,4559936523;
4753,3525390625;-150,4559936523;
4764,3095703125;-150,4698486328;
4775,2915039063;-150,4698486328;
4786,3017578125;-150,4698486328;
4797,3344726563;-150,4698486328;
4808,3925781250;-150,4698486328;
4819,4790039063;-150,4698486328;
4830,5883789063;-150,4698486328;
4841,7231445313;-150,4698486328;
4852,8862304688;-150,4698486328;
4864,0722656250;-150,4969329834;
4875,2846679688;-150,5724945068;
4886,5224609375;-150,7203826904;
4897,7890625000;-150,7277221680;
4909,0786132813;-150,7277221680;
4920,3945312500;-150,7277221680;
4931,7387695313;-150,7277221680;
4943,1069335938;-150,7277221680;
4954,5009765625;-150,7277221680;
4965,9243164063;-150,7277221680;
4977,3710937500;-150,7277221680;
4988,8442382813;-150,7277221680;
5000,3437500000;-150,7374267578;
5011,8730468750;-150,7428588867;
5023,4257812500;-150,7800445557;
5035,0048828125;-150,8652191162;
5046,6137695313;-150,8742065430;
5058,2465820313;-150,9015350342;
5069,9062500000;-151,0101318359;
5081,5957031250;-151,2096252441;
5093,3090820313;-151,2810974121;
5105,0493164063;-151,2853698730;
5116,8198242188;-151,5345916748;
5128,6142578125;-151,5632019043;
5140,4360351563;-151,6038208008;
5152,2851562500;-151,6868438721;
5164,1645507813;-151,6868438721;
5176,0683593750;-151,6868438721;
5187,9995117188;-151,6038208008;
5199,9609375000;-151,5345916748;
5211,9472656250;-151,2853698730;
5223,9609375000;-151,2853698730;
5236,0053710938;-151,2853698730;
5248,0747070313;-151,2853698730;
5260,1723632813;-151,2853698730;
5272,2973632813;-151,2853698730;
5284,4531250000;-151,2853698730;
5296,6342773438;-151,2853698730;
5308,8432617188;-151,2853698730;
5321,0834960938;-151,2853698730;
5333,3491210938;-151,2853698730;
5345,6425781250;-151,6038208008;
5357,9677734375;-151,6868438721;
5370,3183593750;-151,7231903076;
5382,6972656250;-152,1956481934;
5395,1074218750;-152,1956481934;
5407,5439453125;-152,1956481934;
5420,0083007813;-152,1956481934;
5432,5019531250;-152,1956481934;
5445,0273437500;-152,1956481934;
5457,5786132813;-151,7231903076;
5470,1586914063;-151,6941375732;
5482,7705078125;-151,6868438721;
5495,4086914063;-151,6785430908;
5508,0761718750;-151,6697845459;
5520,7758789063;-151,6669006348;
5533,5014648438;-151,6669006348;
5546,2568359375;-151,6669006348;
5559,0410156250;-151,6669006348;
5571,8579101563;-151,6648712158;
5584,7016601563;-151,5805511475;
5597,5747070313;-151,5805511475;
5610,4804687500;-151,5805511475;
5623,4130859375;-151,6648712158;
5636,3754882813;-151,6669006348;
5649,3710937500;-151,6697845459;
