sep=;
62805,8164062500;-157,1613464355;
62950,5859375000;-158,6926574707;
63095,7617187500;-162,2041625977;
63241,2031250000;-162,5390472412;
63386,9765625000;-160,8448638916;
63533,0898437500;-159,6446228027;
63679,5390625000;-158,9824371338;
63826,3242187500;-158,7505950928;
63973,5195312500;-159,0385894775;
64120,9804687500;-160,3156127930;
64268,7851562500;-162,4127807617;
64416,9296875000;-163,9619445801;
64565,4140625000;-164,6620635986;
64714,2421875000;-164,4324188232;
64863,4140625000;-163,2006988525;
65013,0000000000;-161,9188995361;
65162,8593750000;-160,7047882080;
65313,0625000000;-159,9071197510;
65463,6132812500;-160,3784179688;
65614,5156250000;-161,5967102051;
65765,7578125000;-163,4122314453;
65917,3515625000;-164,6152343750;
66069,3671875000;-160,3075408936;
66221,6640625000;-156,3782043457;
66374,3125000000;-154,5384368896;
66527,3125000000;-153,7082061768;
66680,6562500000;-153,9975738525;
66834,3593750000;-155,9129486084;
66988,4921875000;-159,0695953369;
67142,9062500000;-160,8075714111;
67297,6796875000;-159,2532958984;
67452,8046875000;-155,3105316162;
67608,2890625000;-152,2734680176;
67764,1250000000;-150,3891143799;
67920,3281250000;-149,5354919434;
68076,9609375000;-149,5012207031;
68233,8906250000;-150,0428314209;
68391,1718750000;-151,5085906982;
68548,8203125000;-153,8634185791;
68706,8281250000;-157,2486572266;
68865,2031250000;-162,7074279785;
69024,0156250000;-162,6856384277;
69183,1250000000;-161,2636413574;
69342,5937500000;-162,2764739990;
69502,4296875000;-163,4776611328;
69662,6406250000;-162,6715698242;
69823,2187500000;-162,6758880615;
69984,1640625000;-163,4524230957;
70145,5625000000;-162,7719268799;
70307,2500000000;-161,8034362793;
70469,3125000000;-161,5032348633;
70631,7500000000;-160,9927062988;
70794,5625000000;-160,0638580322;
70957,7500000000;-159,2615814209;
71121,3906250000;-158,8111724854;
71285,3281250000;-158,4999389648;
71449,6484375000;-158,2080841064;
71614,3437500000;-157,9686431885;
71779,4218750000;-157,8925170898;
71944,8750000000;-158,2731781006;
72110,7187500000;-159,4622650146;
72277,0156250000;-161,5845489502;
72443,6171875000;-164,4540557861;
72610,6093750000;-166,7424926758;
72777,9765625000;-166,3046112061;
72945,7343750000;-164,4449157715;
73113,8828125000;-162,0073089600;
73282,4140625000;-159,5294799805;
73451,4140625000;-158,2805175781;
73620,7265625000;-158,1732940674;
73790,4296875000;-158,5762939453;
73960,5234375000;-158,7162780762;
74131,0078125000;-158,3731384277;
74301,8828125000;-158,3332519531;
74473,2343750000;-159,1775665283;
74644,8984375000;-160,5765380859;
74816,9609375000;-161,0422821045;
74989,4218750000;-160,5059051514;
75162,2734375000;-160,7127075195;
75335,5312500000;-162,0971832275;
75509,1875000000;-162,7566986084;
75683,3203125000;-161,5546722412;
75857,7812500000;-160,6486053467;
76032,6328125000;-160,7524108887;
76207,8984375000;-160,8721771240;
76383,5625000000;-159,9927825928;
76559,6328125000;-159,4766235352;
76736,1875000000;-159,6566925049;
76913,0703125000;-160,2553863525;
77090,3593750000;-160,8049621582;
77268,0625000000;-160,9385070801;
77446,1718750000;-160,6000671387;
77624,6875000000;-159,9262390137;
77803,6171875000;-159,3590393066;
77983,0468750000;-159,4042205811;
78162,8046875000;-160,2478942871;
78342,9765625000;-160,6964111328;
78523,5625000000;-160,1458435059;
78704,5625000000;-159,8274688721;
78885,9843750000;-160,1866149902;
79067,8203125000;-160,8078002930;
79250,1640625000;-161,0198974609;
79432,8437500000;-159,8114471436;
79615,9375000000;-158,0433654785;
79799,4609375000;-157,4031066895;
79983,4062500000;-157,7773590088;
80167,7734375000;-159,1065368652;
80352,6484375000;-161,4980163574;
80537,8671875000;-165,8142242432;
80723,5156250000;-167,9439239502;
80909,5859375000;-167,9837188721;
81096,0937500000;-167,6913604736;
81283,0234375000;-166,1447143555;
81470,3828125000;-163,5715942383;
81658,2734375000;-164,5277557373;
81846,5000000000;-166,3013305664;
82035,1640625000;-163,9647369385;
82224,2578125000;-162,9708251953;
82413,7890625000;-162,0212554932;
82603,7578125000;-160,3477020264;
82794,2578125000;-158,7769165039;
82985,1015625000;-157,8888854980;
83176,3906250000;-158,3497161865;
83368,1171875000;-159,4208068848;
83560,2890625000;-159,6333618164;
83752,8984375000;-159,3524322510;
83945,9609375000;-160,0707244873;
84139,5546875000;-161,0120849609;
84333,5000000000;-161,4293518066;
84527,8906250000;-161,5062408447;
84722,7343750000;-162,4806671143;
84918,0312500000;-163,9238281250;
85113,7734375000;-163,6959838867;
85310,0546875000;-162,2836608887;
85506,7031250000;-161,6658325195;
85703,8046875000;-161,2946777344;
85901,3515625000;-161,2832946777;
86099,3671875000;-160,6467285156;
86297,8281250000;-159,9471435547;
86496,7500000000;-160,5836334229;
86696,2265625000;-162,0978240967;
86896,0703125000;-162,6748352051;
87096,3671875000;-161,7995300293;
87297,1328125000;-160,2549285889;
87498,3593750000;-158,7002563477;
87700,0468750000;-158,1678619385;
87902,2031250000;-158,4707183838;
88104,9218750000;-158,5428771973;
88308,0078125000;-158,2142333984;
88511,5703125000;-158,3137512207;
88715,5937500000;-158,8838958740;
88920,0859375000;-159,8657531738;
89125,0546875000;-161,3620300293;
89330,5937500000;-161,9058990479;
89536,5078125000;-162,9181671143;
89742,8906250000;-164,3152008057;
89949,7578125000;-164,2272644043;
90157,1015625000;-162,4103851318;
90364,9140625000;-163,5086822510;
90573,2109375000;-162,4184112549;
90782,0937500000;-160,2190246582;
90991,3515625000;-161,4305725098;
91201,0937500000;-163,0235900879;
91411,3203125000;-162,6456146240;
91622,0234375000;-161,2981414795;
91833,2187500000;-160,0127716064;
92045,0078125000;-160,3234252930;
92257,1718750000;-161,7585296631;
92469,8359375000;-163,4058380127;
92682,9843750000;-164,1108551025;
92896,6250000000;-163,4405212402;
93110,7578125000;-166,9568786621;
93325,3828125000;-164,4754028320;
93540,6093750000;-162,0530395508;
93756,2265625000;-161,7265930176;
93972,3437500000;-159,4179229736;
94188,9531250000;-157,9400482178;
94406,0703125000;-158,0319519043;
94623,6796875000;-159,1538848877;
94841,8984375000;-159,8485565186;
95060,5156250000;-159,0169219971;
95279,6328125000;-158,3347320557;
95499,2656250000;-158,5579071045;
95719,3984375000;-159,9762268066;
95940,0390625000;-161,8555145264;
96161,1875000000;-161,8418121338;
96382,9453125000;-162,5025787354;
96605,1171875000;-163,3265533447;
96827,7968750000;-161,9846038818;
97050,9921875000;-162,4586639404;
97274,7031250000;-167,5008697510;
97498,9296875000;-163,2679748535;
97723,6718750000;-160,4455871582;
97949,0390625000;-161,4832153320;
98174,8203125000;-163,2029266357;
98401,1171875000;-162,9856262207;
98627,9375000000;-162,4330444336;
98855,2812500000;-161,0179748535;
99083,1484375000;-160,9595642090;
99311,6562500000;-161,7201080322;
99540,5781250000;-161,9536895752;
99770,0234375000;-163,0481414795;
100000,0000000000;-163,2970428467;
100230,5078125000;-163,3963165283;
100461,5468750000;-163,2942352295;
100693,1171875000;-162,9694213867;
100925,3359375000;-162,5397949219;
101157,9687500000;-162,1169281006;
101391,1484375000;-161,7690887451;
101624,8593750000;-161,5365295410;
101859,1171875000;-161,4411010742;
102093,9062500000;-161,4920501709;
102329,3515625000;-161,6833038330;
102565,2265625000;-161,9766540527;
102801,6484375000;-162,2752532959;
103038,6171875000;-162,4198608398;
103276,1250000000;-162,2774505615;
103514,1875000000;-161,9051818848;
103752,7890625000;-161,5073852539;
103992,0625000000;-161,2329406738;
104231,7734375000;-161,1053314209;
104472,0312500000;-161,0807342529;
104712,8515625000;-161,0831909180;
104954,2187500000;-161,0508117676;
105196,1484375000;-160,9712371826;
105438,6328125000;-160,8721313477;
105681,7890625000;-160,7846679688;
105925,3984375000;-160,7189331055;
106169,5625000000;-160,6625366211;
106414,2890625000;-160,5940399170;
106659,5859375000;-160,4994812012;
106905,4375000000;-160,3854980469;
107151,9843750000;-160,2812957764;
107398,9765625000;-160,2260284424;
107646,5390625000;-160,2464752197;
107894,6718750000;-160,3377380371;
108143,3750000000;-160,4559173584;
108392,6562500000;-160,5313568115;
108642,5078125000;-160,5054016113;
108893,0546875000;-160,3714599609;
109144,0625000000;-160,1844787598;
109395,6484375000;-160,0269775391;
109647,8125000000;-159,9669952393;
109900,5546875000;-160,0361633301;
110153,8828125000;-160,2301177979;
110407,9218750000;-160,5221862793;
110662,4140625000;-160,8247833252;
110917,5000000000;-161,2261657715;
111173,1718750000;-161,6641387939;
111429,4375000000;-162,1149902344;
111686,2890625000;-162,5196685791;
111943,7343750000;-162,7796020508;
112201,8984375000;-162,7950744629;
112460,5312500000;-162,5448303223;
112719,7578125000;-162,1249084473;
112979,5859375000;-161,6825103760;
113240,0078125000;-161,3288116455;
113501,0390625000;-161,1061096191;
113762,7890625000;-160,9915466309;
114025,0234375000;-160,9164581299;
114287,8593750000;-160,8067932129;
114551,2968750000;-160,6316223145;
114815,3437500000;-160,4149169922;
115080,0078125000;-160,1302490234;
115345,2734375000;-159,9964752197;
115611,2812500000;-160,0423583984;
115877,7734375000;-160,1715240479;
116144,8750000000;-160,3321838379;
116412,6015625000;-160,4739227295;
116680,9375000000;-160,5926361084;
116949,8984375000;-160,7367248535;
117219,4765625000;-160,9650268555;
117489,8046875000;-161,3052978516;
117760,6250000000;-161,7385711670;
118032,0703125000;-162,2031097412;
118304,1406250000;-162,6139526367;
118576,8437500000;-162,8955230713;
118850,1718750000;-163,0099487305;
119124,2578125000;-162,9633636475;
119398,8515625000;-162,6866302490;
119674,0703125000;-162,3708343506;
119949,9296875000;-162,2139129639;
120226,4218750000;-162,0980987549;
120503,5546875000;-161,9707183838;
120781,3203125000;-161,7761840820;
121059,8671875000;-161,5112609863;
121338,9140625000;-161,2366180420;
121618,6093750000;-161,0359497070;
121898,9531250000;-160,9770355225;
122179,9375000000;-161,0988769531;
122461,5703125000;-161,6455535889;
122743,9843750000;-162,3908691406;
123026,9218750000;-162,1799926758;
123310,5078125000;-160,2593078613;
123594,7421875000;-157,5366210938;
123879,6406250000;-154,9482269287;
124165,1953125000;-152,7199859619;
124451,3984375000;-150,8910827637;
124738,4062500000;-148,9207153320;
125025,9375000000;-147,8022918701;
125314,1328125000;-147,5557556152;
125602,9921875000;-147,6947479248;
125892,5156250000;-148,2181549072;
126182,7031250000;-149,1261596680;
126473,7031250000;-150,4191284180;
126765,2343750000;-153,0015563965;
127057,4375000000;-156,5477905273;
127350,3125000000;-159,1913604736;
127643,8671875000;-161,6851959229;
127938,0937500000;-163,2115478516;
128233,0000000000;-163,7397460938;
128528,7265625000;-164,0627593994;
128824,9921875000;-164,8070068359;
129121,9453125000;-165,5651092529;
129419,5781250000;-165,5784149170;
129717,8984375000;-165,0529785156;
130016,9140625000;-164,1670989990;
130316,6093750000;-162,5985412598;
130617,1406250000;-161,1884613037;
130918,2265625000;-160,2906341553;
131220,0000000000;-159,1584167480;
131522,4687500000;-157,4810028076;
131825,6406250000;-155,4322052002;
132129,5000000000;-152,5251312256;
132434,2187500000;-150,4651031494;
132739,4843750000;-149,5591430664;
133045,4687500000;-149,0399932861;
133352,1406250000;-148,8868408203;
133659,5312500000;-149,2523803711;
133967,6250000000;-149,9167327881;
134276,4218750000;-150,1733093262;
134586,0937500000;-150,0045166016;
134896,3281250000;-149,0032196045;
135207,2656250000;-147,8654479980;
135518,9375000000;-147,2775115967;
135831,3125000000;-146,9295349121;
136144,4062500000;-146,8500976563;
136458,3906250000;-147,2959136963;
136772,9375000000;-148,3630828857;
137088,2031250000;-149,5085754395;
137404,2031250000;-151,0241241455;
137720,9218750000;-154,0281524658;
138038,3906250000;-158,5882415771;
138356,5781250000;-161,8932647705;
138675,6406250000;-162,0144348145;
138995,2968750000;-161,0675964355;
139315,7031250000;-161,0475769043;
139636,8281250000;-161,3530578613;
139958,7031250000;-161,7421875000;
140281,3125000000;-162,2579956055;
140604,6718750000;-162,5173797607;
140928,9375000000;-162,4410858154;
141253,7812500000;-162,0509643555;
141579,3906250000;-161,5927886963;
141905,7343750000;-161,3242340088;
142232,8437500000;-161,1055145264;
142560,7031250000;-160,9145050049;
142889,4687500000;-160,9467773438;
143218,8281250000;-161,1883392334;
143548,9687500000;-161,9374542236;
143879,8593750000;-163,0410614014;
144211,5156250000;-163,8310699463;
144543,9218750000;-164,5989990234;
144877,1093750000;-164,6629486084;
145211,2187500000;-164,3129119873;
145545,9375000000;-163,8574066162;
145881,4375000000;-163,2512817383;
146217,7031250000;-162,8436279297;
146554,7500000000;-162,6569366455;
146892,5625000000;-162,2768096924;
147231,3281250000;-161,6658630371;
147570,7031250000;-161,1466369629;
147910,8593750000;-160,4845733643;
148251,8125000000;-160,1271667480;
148593,5468750000;-160,1063537598;
148936,0625000000;-160,2494812012;
149279,3750000000;-160,3591461182;
149623,6250000000;-160,3230438232;
149968,5312500000;-160,3336944580;
150314,2187500000;-160,4754791260;
150660,7031250000;-160,9120025635;
151007,9843750000;-161,5133972168;
151356,0625000000;-161,9830322266;
151705,1250000000;-162,7257537842;
152054,8125000000;-163,2789611816;
152405,3125000000;-163,2425231934;
152756,6093750000;-162,5237884521;
153108,7187500000;-161,5565490723;
153461,6562500000;-160,7539215088;
153815,3906250000;-160,2991333008;
154170,1093750000;-160,2269592285;
154525,4843750000;-160,3929748535;
154881,6875000000;-160,7150573730;
155238,7031250000;-160,9874114990;
155596,5312500000;-161,0788726807;
155955,1875000000;-161,0313568115;
156314,6875000000;-160,9315643311;
156675,1718750000;-160,8881225586;
157036,3125000000;-160,9237213135;
157398,2968750000;-160,9738464355;
157761,1093750000;-161,0475921631;
158124,7656250000;-161,2434082031;
158489,2500000000;-161,5222930908;
158854,7500000000;-162,1312561035;
159220,9218750000;-162,6720886230;
159587,9375000000;-162,5428314209;
159955,7968750000;-161,9612274170;
160324,5156250000;-161,4033966064;
160694,0625000000;-161,1588287354;
161064,4843750000;-161,3688507080;
161435,9218750000;-161,8581695557;
161808,0468750000;-162,2243804932;
162181,0312500000;-162,5097961426;
162554,8593750000;-162,3979797363;
162929,5625000000;-161,8911743164;
163305,1250000000;-161,3190612793;
163681,7343750000;-160,8951416016;
164059,0312500000;-160,6348876953;
164437,2031250000;-160,4813232422;
164816,2343750000;-160,3459625244;
165196,1562500000;-160,2149963379;
165576,9375000000;-160,1126403809;
165958,6093750000;-160,0905456543;
166341,3437500000;-160,1528778076;
166724,7656250000;-160,3050079346;
167109,0781250000;-160,4933471680;
167494,2812500000;-160,6670379639;
167880,3593750000;-160,8175506592;
168267,3437500000;-161,0278625488;
168655,3906250000;-161,3452606201;
169044,1562500000;-161,6009521484;
169433,8125000000;-161,5152130127;
169824,3750000000;-161,2789611816;
170215,8281250000;-161,0869903564;
170608,1875000000;-160,9472656250;
171001,4531250000;-160,8672943115;
171395,8125000000;-160,8375854492;
171790,8906250000;-160,8632049561;
172186,8750000000;-160,9188079834;
172583,7812500000;-160,9712371826;
172981,6093750000;-160,9756469727;
173380,3437500000;-160,8532562256;
173779,9843750000;-160,5250396729;
174180,7500000000;-160,3022155762;
174582,2500000000;-160,2901916504;
174984,6875000000;-160,4499511719;
175388,0312500000;-160,6489715576;
175792,3125000000;-160,7836608887;
176197,5312500000;-160,8450012207;
176603,8750000000;-160,9654541016;
177010,9531250000;-161,1434631348;
177418,9843750000;-161,2797698975;
177827,9375000000;-161,1174468994;
178237,8437500000;-160,7087097168;
178648,7031250000;-160,2235412598;
179060,5000000000;-159,8768768311;
179473,4375000000;-159,8747253418;
179887,1406250000;-160,4616546631;
180301,7968750000;-161,3208618164;
180717,4062500000;-162,3261718750;
181133,9687500000;-163,3506469727;
181551,5000000000;-163,7538757324;
181970,1875000000;-164,2976074219;
182389,6406250000;-165,8135223389;
182810,0625000000;-167,2893829346;
183231,4531250000;-167,5737457275;
183653,8125000000;-166,1541900635;
184077,1406250000;-163,7321624756;
184501,4531250000;-161,3838653564;
184926,9531250000;-160,3672790527;
185353,2187500000;-159,9790802002;
185780,4687500000;-160,1826782227;
186208,7031250000;-161,0807647705;
186637,9375000000;-161,9269561768;
187068,1406250000;-162,2958221436;
187499,3437500000;-161,9972991943;
187931,7500000000;-161,6507110596;
188364,9531250000;-161,5235290527;
188799,1406250000;-161,7303161621;
189234,3437500000;-162,0800170898;
189670,5312500000;-162,3351440430;
190107,7500000000;-162,2173614502;
190546,1562500000;-161,7571716309;
190985,3906250000;-161,4544219971;
191425,6250000000;-161,2233276367;
191866,8750000000;-160,8799591064;
192309,1406250000;-160,5051422119;
192752,4218750000;-160,3154144287;
193196,7343750000;-160,3142089844;
193642,2812500000;-160,5789489746;
194088,6406250000;-161,0440826416;
194536,0312500000;-161,3893432617;
194984,4375000000;-161,6343231201;
195433,8906250000;-161,8683624268;
195884,3906250000;-162,0056457520;
196336,1250000000;-162,0511932373;
196788,7031250000;-162,1797637939;
197242,3125000000;-162,5889739990;
197696,9687500000;-163,1447143555;
198152,6718750000;-163,4032745361;
198609,4218750000;-163,1755218506;
199067,2343750000;-162,6753692627;
199526,3125000000;-162,0464324951;
199986,2343750000;-161,5278472900;
200447,2187500000;-161,0275878906;
200909,2656250000;-160,7600860596;
201372,3750000000;-160,8152923584;
201836,5625000000;-161,4442901611;
202302,0312500000;-162,3965606689;
202768,3437500000;-162,8051300049;
203235,7343750000;-162,5016479492;
203704,2187500000;-162,2753295898;
204173,7656250000;-162,3761291504;
204644,4062500000;-162,8571777344;
205116,1250000000;-163,1990356445;
205589,1562500000;-163,2379455566;
206063,0468750000;-163,3298187256;
206538,0468750000;-163,3460998535;
207014,1250000000;-163,3552856445;
207491,3125000000;-163,7511291504;
207969,5937500000;-164,8687591553;
208448,9843750000;-165,3829345703;
208929,7031250000;-164,1632995605;
209411,2968750000;-162,6063690186;
209894,0000000000;-161,7719726563;
210377,8281250000;-161,6149291992;
210862,7500000000;-161,7511291504;
211348,8125000000;-162,0126037598;
211836,2187500000;-162,3456115723;
212324,5156250000;-162,8111877441;
212813,9375000000;-163,3176422119;
213304,4843750000;-163,1438598633;
213796,1718750000;-162,4071960449;
214288,9843750000;-161,7643432617;
214782,9375000000;-161,3981475830;
215278,2656250000;-161,1994018555;
215774,5000000000;-161,0238037109;
216271,8750000000;-160,9200439453;
216770,3906250000;-161,0517425537;
217270,0625000000;-161,3917694092;
217770,8906250000;-161,6588897705;
218273,1093750000;-161,5397491455;
218776,2343750000;-161,1522369385;
219280,5312500000;-161,0069427490;
219785,9843750000;-161,4823150635;
220292,6093750000;-162,5980072021;
220800,4062500000;-163,8900604248;
221309,3593750000;-164,5494689941;
221819,7343750000;-164,6872253418;
222331,0468750000;-164,5290527344;
222843,5468750000;-163,8297882080;
223357,2031250000;-163,0012969971;
223872,0625000000;-162,0961761475;
224388,1093750000;-161,2760162354;
224905,5781250000;-160,7941894531;
225424,0000000000;-160,6843414307;
225943,6250000000;-160,8576507568;
226464,4375000000;-161,1195068359;
226986,4531250000;-161,2460174561;
227509,6718750000;-161,1386718750;
228034,1093750000;-160,8562469482;
228559,9843750000;-160,6145477295;
229086,8281250000;-160,6739044189;
229614,8906250000;-160,9955444336;
230144,1718750000;-161,1257629395;
230674,6718750000;-161,2270660400;
231206,3906250000;-161,7662506104;
231739,3437500000;-162,6704254150;
232273,7812500000;-163,6440887451;
232809,1875000000;-164,2012481689;
233345,8281250000;-164,2001190186;
233883,7031250000;-163,9050598145;
234422,8125000000;-163,3511810303;
234963,1875000000;-162,5554199219;
235505,0468750000;-161,8456115723;
236047,9062500000;-162,0424804688;
236592,0156250000;-162,8179016113;
237137,3750000000;-163,2649841309;
237683,9843750000;-163,0481567383;
238231,8750000000;-162,8387451172;
238781,0156250000;-162,6293487549;
239331,6718750000;-162,3050994873;
239883,3593750000;-162,0577392578;
240436,2968750000;-161,8036956787;
240990,5312500000;-161,5577850342;
241546,0312500000;-161,4017181396;
242102,8125000000;-161,4199829102;
242661,1406250000;-161,4604034424;
243220,4843750000;-161,3108062744;
243781,1250000000;-161,2651214600;
244343,0625000000;-161,7855072021;
244906,2968750000;-163,2758331299;
245470,8125000000;-164,3499298096;
246036,6406250000;-163,8798065186;
246604,0468750000;-163,1151275635;
247172,4843750000;-162,6913452148;
247742,2343750000;-163,0249938965;
248313,2968750000;-163,6208496094;
248885,6718750000;-164,0053405762;
249459,3750000000;-164,1791076660;
250034,4062500000;-164,5363159180;
250611,0156250000;-164,7489013672;
251188,7031250000;-164,2259063721;
251767,7031250000;-163,3228759766;
252348,0468750000;-163,1538391113;
252929,7343750000;-163,4215545654;
253512,7500000000;-163,3612365723;
254097,3906250000;-162,7020416260;
254683,1093750000;-162,2922668457;
255270,1718750000;-162,4044647217;
255858,5781250000;-163,2427368164;
256448,3593750000;-164,1820526123;
257039,4843750000;-164,1557922363;
257631,9843750000;-163,2234344482;
258226,1250000000;-162,2747955322;
258821,3593750000;-161,9239959717;
259417,9531250000;-162,1378631592;
260015,9375000000;-162,8645935059;
260615,2812500000;-163,6265716553;
261216,0312500000;-164,4591369629;
261818,4375000000;-165,4214477539;
262421,9375000000;-166,1163787842;
263026,8437500000;-165,2491455078;
263633,1562500000;-163,7002105713;
264240,8437500000;-162,3267211914;
264849,9375000000;-161,8825531006;
265460,4375000000;-162,1992950439;
266072,6250000000;-162,5721740723;
266685,9375000000;-162,2832946777;
267300,6562500000;-161,6443634033;
267916,8125000000;-161,9025573730;
268534,3750000000;-163,5510101318;
269153,3750000000;-164,8011016846;
269774,0937500000;-163,7285919189;
270395,9375000000;-162,4945983887;
271019,2187500000;-162,0502014160;
271643,9375000000;-162,2553558350;
272270,0937500000;-162,8317108154;
272897,6875000000;-163,2972717285;
273526,7500000000;-163,6980285645;
274157,5312500000;-163,6250915527;
274789,5000000000;-162,9632873535;
275422,9062500000;-162,2993927002;
276057,7812500000;-162,1227111816;
276694,0937500000;-162,6795806885;
277331,9062500000;-163,4670867920;
277971,1875000000;-163,6953430176;
278612,2187500000;-163,9127655029;
279254,4375000000;-163,2869567871;
279898,1562500000;-162,0126495361;
280543,3437500000;-161,0578918457;
281190,0000000000;-160,8979034424;
281838,1562500000;-161,8486328125;
282488,1250000000;-163,5016021729;
283139,2812500000;-164,1091156006;
283791,9375000000;-163,5660705566;
284446,0937500000;-162,7776031494;
285101,7812500000;-162,5712738037;
285758,9687500000;-163,4103393555;
286417,6562500000;-165,9737243652;
287078,1875000000;-168,7480468750;
287739,9062500000;-167,3560333252;
288403,1875000000;-165,7009277344;
289067,9687500000;-164,7760620117;
289734,2812500000;-163,8643951416;
290402,1562500000;-162,6307525635;
291071,8750000000;-162,1596221924;
291742,8125000000;-162,6315460205;
292415,2812500000;-163,3596191406;
293089,3437500000;-163,3178253174;
293764,9062500000;-162,9412994385;
294442,0625000000;-162,5677947998;
295120,7812500000;-162,7961425781;
295801,3750000000;-163,3555755615;
296483,2187500000;-163,2447814941;
297166,6250000000;-162,7617187500;
297851,6250000000;-162,0738220215;
298538,1875000000;-160,9013977051;
299226,3437500000;-160,3650665283;
299916,4062500000;-160,6117401123;
300607,7500000000;-162,1029205322;
301300,6562500000;-162,3422851563;
301995,1875000000;-162,6118316650;
302691,3125000000;-162,8652648926;
303389,0312500000;-163,0649566650;
304088,3750000000;-163,1937866211;
304789,6562500000;-163,2597045898;
305492,2187500000;-163,2896423340;
306196,3750000000;-163,3165130615;
306902,1875000000;-163,3658905029;
307609,6250000000;-163,4486694336;
308318,6875000000;-163,5627746582;
309029,3750000000;-163,7038421631;
309742,0625000000;-163,8801269531;
310456,0312500000;-164,1208648682;
311171,6562500000;-164,4518432617;
311888,9375000000;-164,8795318604;
312607,8437500000;-165,3635101318;
313328,4375000000;-165,7953796387;
314051,0312500000;-166,0274200439;
314774,9375000000;-165,9775238037;
315500,5000000000;-165,6888427734;
316227,7812500000;-165,2708740234;
316956,6875000000;-164,8220520020;
317687,3125000000;-164,4086608887;
318419,5937500000;-164,0751495361;
319153,9375000000;-163,8486633301;
319889,5937500000;-163,7374267578;
320626,9687500000;-163,7295989990;
321366,0312500000;-163,7973785400;
322106,8125000000;-163,9046630859;
322849,2812500000;-164,0186920166;
323593,8125000000;-164,1230773926;
324339,7187500000;-164,2252960205;
325087,3750000000;-164,3512268066;
325836,7187500000;-164,5250396729;
326587,7812500000;-164,7440490723;
327340,5937500000;-164,9596405029;
328095,1250000000;-165,0802764893;
328851,7812500000;-165,0184173584;
329609,8125000000;-164,7622222900;
330369,5937500000;-164,3877410889;
331131,0937500000;-164,0006713867;
331894,3750000000;-163,6885986328;
332659,4375000000;-163,4868469238;
333426,2187500000;-163,4134674072;
334195,1562500000;-163,4535522461;
334965,5000000000;-163,5748291016;
335737,6250000000;-163,7385711670;
336511,5312500000;-163,9114685059;
337287,2187500000;-164,0738067627;
338064,6875000000;-164,2189483643;
338844,3125000000;-164,3448333740;
339625,3750000000;-164,4446105957;
340408,2500000000;-164,5030975342;
341192,9062500000;-164,5013732910;
341979,3750000000;-164,4289550781;
342767,6562500000;-164,3018951416;
343557,7812500000;-164,1734466553;
344350,0625000000;-164,1213378906;
345143,8125000000;-164,2186431885;
345939,4062500000;-164,5080566406;
346736,8125000000;-164,9846649170;
347536,0625000000;-165,8600158691;
348337,1562500000;-166,5135345459;
349140,5000000000;-166,4828033447;
349945,2812500000;-166,0996093750;
350751,9375000000;-165,5705413818;
351560,4375000000;-165,0709838867;
352370,8125000000;-164,6670837402;
353183,0625000000;-164,3509063721;
353997,1562500000;-164,0883941650;
354813,5312500000;-163,8542633057;
355631,4062500000;-163,6486053467;
356451,1562500000;-163,4910736084;
357272,8125000000;-163,4014892578;
358096,3437500000;-163,3834533691;
358921,7812500000;-163,4198150635;
359749,5312500000;-163,5074462891;
360578,7812500000;-163,5668487549;
361409,9375000000;-163,5764617920;
362243,0000000000;-163,5772552490;
363078,0000000000;-163,5887756348;
363914,9375000000;-163,6295013428;
364753,7812500000;-163,7115631104;
365594,9687500000;-163,8370208740;
366437,6875000000;-163,9953613281;
367282,3437500000;-164,1632690430;
368128,9687500000;-164,3572692871;
368977,5312500000;-164,4376678467;
369828,0312500000;-164,4136505127;
370680,5312500000;-164,3582000732;
371535,3750000000;-164,3015594482;
372391,7812500000;-164,2671813965;
373250,1875000000;-164,2633361816;
374110,5625000000;-164,2794952393;
374972,9062500000;-164,2749023438;
375837,2500000000;-164,1731719971;
376703,9687500000;-164,0303497314;
377572,3125000000;-163,8584899902;
378442,6562500000;-163,6930084229;
379314,9687500000;-163,5645751953;
380189,3437500000;-163,4926605225;
381065,6875000000;-163,5109100342;
381944,0625000000;-163,6335296631;
382824,9062500000;-163,7501220703;
383707,3437500000;-163,8632202148;
384591,8125000000;-163,9584197998;
385478,3125000000;-164,0318603516;
386366,8750000000;-164,0995025635;
387257,5000000000;-164,1129608154;
388150,5625000000;-164,0604858398;
389045,2812500000;-163,9435119629;
389942,0625000000;-163,7753906250;
390840,9062500000;-163,5972442627;
391741,8125000000;-163,4158020020;
392644,8125000000;-163,3808441162;
393549,8750000000;-163,4686889648;
394457,4687500000;-163,6362457275;
395366,7187500000;-163,8675537109;
396278,0937500000;-164,2816619873;
397191,5312500000;-164,7507476807;
398107,0937500000;-165,1406250000;
399024,7500000000;-165,6473846436;
399944,9687500000;-166,2821655273;
400866,8750000000;-167,2602691650;
401790,9062500000;-167,9132537842;
402717,0625000000;-167,9668884277;
403645,3437500000;-167,7213134766;
404575,7812500000;-167,2431488037;
405508,3437500000;-166,4894104004;
406443,5312500000;-166,0068817139;
407380,4062500000;-165,8609924316;
408319,4375000000;-165,7692413330;
409260,6562500000;-165,6050720215;
410204,0312500000;-165,4101257324;
411149,5625000000;-165,2940063477;
412097,3125000000;-165,1952819824;
413047,6562500000;-165,0200042725;
413999,7812500000;-164,7354888916;
414954,0625000000;-164,4469909668;
415910,5625000000;-164,1148223877;
416869,2812500000;-163,6678924561;
