sep=;
Type;FSWP-50;
Version;3.00SP1;
Date;13.Sep 2023;
VSupply;OFF;
Mode;Voltage;
18450,1445312500;-154,2817077637;
18492,6953125000;-153,9947814941;
18535,3222656250;-153,7903900146;
18578,0468750000;-153,6524353027;
18620,8710937500;-153,6644439697;
18663,7929687500;-153,7150421143;
18706,8144531250;-153,7128143311;
18749,9355468750;-153,5288238525;
18793,1757812500;-153,2903747559;
18836,4941406250;-153,1222534180;
18879,9140625000;-153,2099761963;
18923,4335937500;-153,5457305908;
18967,0546875000;-154,0113677979;
19010,7734375000;-154,4372253418;
19054,6171875000;-154,3984222412;
19098,5390625000;-154,2362060547;
19142,5625000000;-154,1801300049;
19186,6875000000;-154,3507537842;
19230,9140625000;-154,7200927734;
19275,2421875000;-155,0344238281;
19319,6738281250;-155,3455200195;
19364,2285156250;-155,7516326904;
19408,8632812500;-156,0553283691;
19453,6015625000;-156,1078338623;
19498,4433593750;-155,9382324219;
19543,3886718750;-155,5863952637;
19588,4375000000;-155,2677307129;
19633,6132812500;-155,0656280518;
19678,8691406250;-154,8752441406;
19724,2304687500;-154,6102600098;
19769,6972656250;-154,3403472900;
19815,2675781250;-154,0998077393;
19860,9433593750;-153,9380035400;
19906,7226562500;-153,8250427246;
19952,6328125000;-153,8393249512;
19998,6250000000;-154,1129455566;
20044,7226562500;-154,6719818115;
20090,9277343750;-155,2718200684;
20137,2382812500;-155,8336944580;
20183,6562500000;-156,0438842773;
20230,2031250000;-155,7192535400;
20276,8339843750;-155,3290405273;
20323,5742187500;-155,1280822754;
20370,4218750000;-155,1917419434;
20417,3769531250;-155,3781890869;
20464,4394531250;-155,4634552002;
20511,6113281250;-155,1480865479;
20558,9160156250;-154,6218414307;
20606,3046875000;-154,2115020752;
20653,8046875000;-154,1506805420;
20701,4121093750;-154,3555450439;
20749,1308593750;-154,7036437988;
20796,9589843750;-155,1126251221;
20844,8984375000;-155,2855682373;
20892,9687500000;-155,3388214111;
20941,1289062500;-155,4478302002;
20989,4003906250;-155,5271911621;
21037,7812500000;-155,2619934082;
21086,2753906250;-154,6518859863;
21134,8808593750;-154,0860290527;
21183,6210937500;-153,8087921143;
21232,4511718750;-153,6515350342;
21281,3945312500;-153,5446319580;
21330,4492187500;-153,5496520996;
21379,6171875000;-153,6821441650;
21428,8984375000;-153,9366912842;
21478,2929687500;-154,2086944580;
21527,8261718750;-154,3521575928;
21577,4492187500;-154,4556579590;
21627,1875000000;-154,7303009033;
21677,0390625000;-155,1143035889;
21727,0058593750;-155,2247772217;
21777,0878906250;-154,8085174561;
21827,3105468750;-154,2294311523;
21877,6230468750;-153,9170989990;
21928,0527343750;-153,8873138428;
21978,5996093750;-154,1596527100;
22029,2617187500;-154,9519195557;
22080,0410156250;-156,3858032227;
22130,9355468750;-157,9980468750;
22181,9746093750;-158,4922790527;
22233,1054687500;-157,7395324707;
22284,3535156250;-156,6341094971;
22335,7207031250;-155,6893005371;
22387,2070312500;-154,9204406738;
22438,8105468750;-154,3105316162;
22490,5585937500;-154,0107574463;
22542,4003906250;-154,1174468994;
22594,3632812500;-154,5311279297;
22646,4433593750;-155,0182952881;
22698,6464843750;-155,4379882813;
22750,9667968750;-155,9499511719;
22803,4101562500;-156,8561706543;
22855,9980468750;-158,1678619385;
22908,6835937500;-159,2686767578;
22961,4902343750;-159,1930541992;
23014,4179687500;-157,8116912842;
23067,4667968750;-156,5973815918;
23120,6386718750;-156,0365447998;
23173,9335937500;-156,0052795410;
23227,3769531250;-156,5158386230;
23280,9179687500;-156,9128570557;
23334,5820312500;-156,2211151123;
23388,3710937500;-155,1154632568;
23442,2812500000;-154,5456695557;
23496,3183593750;-154,7027130127;
23550,5039062500;-155,5609130859;
23604,7910156250;-156,2561645508;
23659,2011718750;-156,1570587158;
23713,7363281250;-155,7795104980;
23768,3984375000;-155,5446777344;
23823,1875000000;-155,6242370605;
23878,1015625000;-156,1175231934;
23933,1679687500;-156,6509704590;
23988,3359375000;-156,6783142090;
24043,6308593750;-156,4965209961;
24099,0527343750;-156,5274047852;
24154,6035156250;-156,6267700195;
24210,2812500000;-156,4857177734;
24266,1132812500;-156,5580749512;
24322,0488281250;-156,8966979980;
24378,1132812500;-157,4059448242;
24434,3066406250;-157,7151031494;
24490,6289062500;-157,3584899902;
24547,0820312500;-156,9072570801;
24603,6640625000;-156,7261199951;
24660,4042968750;-156,3507690430;
24717,2480468750;-155,5816802979;
24774,2226562500;-154,9511108398;
24831,3300781250;-154,7494049072;
24888,5683593750;-154,9100799561;
24945,9375000000;-155,3864135742;
25003,4394531250;-155,8130950928;
25061,1015625000;-155,5479736328;
25118,8691406250;-154,9727020264;
25176,7714843750;-154,9831542969;
25234,8046875000;-155,3298797607;
25292,9726562500;-155,1487121582;
25351,2753906250;-154,6028289795;
25409,7402343750;-154,2286224365;
25468,3105468750;-154,2762756348;
25527,0175781250;-154,5087127686;
25585,8593750000;-154,6577606201;
25644,8359375000;-154,7817535400;
25703,9492187500;-155,2060546875;
25763,1972656250;-156,0541534424;
25822,6132812500;-156,8268127441;
25882,1347656250;-157,3019409180;
25941,7949218750;-158,0037078857;
26001,5937500000;-158,8948669434;
26061,5292968750;-159,4309234619;
26121,6015625000;-160,0602874756;
26181,8437500000;-160,7493896484;
26242,1953125000;-160,9207458496;
26302,6835937500;-161,3440399170;
26363,3144531250;-161,6810150146;
26424,0839843750;-160,4103546143;
26484,9921875000;-159,0399169922;
26546,0429687500;-157,6886901855;
26607,2617187500;-156,6733245850;
26668,5937500000;-155,9895782471;
26730,0664062500;-155,7181549072;
26791,6816406250;-155,9346923828;
26853,4375000000;-155,7010955811;
26915,3378906250;-155,1935424805;
26977,4082031250;-155,5073547363;
27039,5937500000;-157,0536346436;
27101,9218750000;-158,8340606689;
27164,3945312500;-159,5730133057;
27227,0097656250;-158,3405456543;
27289,7695312500;-156,7202148438;
27352,6738281250;-155,4604492188;
27415,7539062500;-154,8731231689;
27478,9492187500;-154,9104919434;
27542,2910156250;-155,2509918213;
27605,7773437500;-155,4789733887;
27669,4101562500;-155,3832244873;
27733,1914062500;-155,1402130127;
27797,1171875000;-155,3127899170;
27861,2226562500;-155,8125152588;
27925,4453125000;-156,2450866699;
27989,8144531250;-156,6609954834;
28054,3339843750;-156,7922210693;
28119,0000000000;-156,7379455566;
28183,8164062500;-157,1213073730;
28248,8144531250;-157,8817749023;
28313,9296875000;-158,1100311279;
28379,1953125000;-158,2877197266;
28444,6113281250;-157,7174072266;
28510,1777343750;-156,8669738770;
28575,8964843750;-156,2248535156;
28641,7656250000;-155,9145507813;
28707,8183593750;-156,2288513184;
28773,9921875000;-156,7446289063;
28840,3183593750;-157,4773254395;
28906,7968750000;-158,3775787354;
28973,4296875000;-157,9905700684;
29040,2148437500;-156,0886688232;
29107,1855468750;-154,8294067383;
29174,2812500000;-154,5728607178;
29241,5292968750;-155,1035614014;
29308,9335937500;-155,3677062988;
29376,4921875000;-155,5393218994;
29444,2070312500;-156,8265533447;
29512,0781250000;-158,2695007324;
29580,1386718750;-159,0689544678;
29648,3222656250;-158,8199920654;
29716,6640625000;-157,7772216797;
29785,1621093750;-156,9229431152;
29853,8203125000;-156,0215454102;
29922,6347656250;-155,8869323730;
29991,6406250000;-156,2265777588;
30060,7734375000;-157,8595733643;
30130,0664062500;-157,9998626709;
30199,5175781250;-158,0682678223;
30269,1308593750;-158,0007171631;
30338,9023437500;-157,8049926758;
30408,8359375000;-157,6206970215;
30478,9648437500;-157,4870758057;
30549,2207031250;-157,3873901367;
30619,6386718750;-157,2866363525;
30690,2187500000;-157,1497192383;
30760,9628906250;-156,9838104248;
30831,8691406250;-156,8421783447;
30902,9375000000;-156,7413024902;
30974,2050781250;-156,6787414551;
31045,6035156250;-156,6429290771;
31117,1660156250;-156,6199645996;
31188,8925781250;-156,6051177979;
31260,7851562500;-156,6098022461;
31332,8437500000;-156,6480255127;
31405,1035156250;-156,7308807373;
31477,4941406250;-156,8616333008;
31550,0507812500;-157,0321044922;
31622,7773437500;-157,2193298340;
31695,6699218750;-157,3711242676;
31768,7304687500;-157,4356231689;
31841,9589843750;-157,3998107910;
31915,3925781250;-157,2762145996;
31988,9589843750;-157,0943450928;
32062,6972656250;-156,8906402588;
32136,6035156250;-156,7002563477;
32210,6796875000;-156,5558166504;
32284,9277343750;-156,4886932373;
32359,3828125000;-156,4962615967;
32433,9726562500;-156,5689544678;
32508,7363281250;-156,6887207031;
32583,6718750000;-156,8348541260;
32658,7792968750;-156,9891662598;
32734,0585937500;-157,1399536133;
32809,5156250000;-157,2835845947;
32885,1796875000;-157,4250488281;
32960,9804687500;-157,5766143799;
33036,9570312500;-157,7494354248;
33113,1093750000;-157,9487304688;
33189,4375000000;-158,1647338867;
33265,9414062500;-158,3637847900;
33342,6250000000;-158,4939880371;
33419,5156250000;-158,5132141113;
33496,5507812500;-158,4267883301;
33573,7617187500;-158,2967681885;
33651,1523437500;-158,2052917480;
33728,7226562500;-158,2187652588;
33806,4687500000;-158,3639831543;
33884,4335937500;-158,6430358887;
33962,5390625000;-159,0148620605;
34040,8242187500;-159,3848114014;
34119,2890625000;-159,6168212891;
34197,9375000000;-159,5880432129;
34276,7656250000;-159,2680511475;
34355,7773437500;-158,7547302246;
34435,0078125000;-158,2169799805;
34514,3828125000;-157,7952270508;
34593,9414062500;-157,5579223633;
34673,6835937500;-157,5160064697;
34753,6054687500;-157,6493225098;
34833,7187500000;-157,9050140381;
34914,0507812500;-158,2084808350;
34994,5273437500;-158,4670104980;
35075,1953125000;-158,5992889404;
35156,0429687500;-158,6039428711;
35237,0820312500;-158,5638732910;
35318,3046875000;-158,5681762695;
35399,7148437500;-158,6439361572;
35481,3554687500;-158,7438354492;
35563,1406250000;-158,7804412842;
35645,1171875000;-158,6822052002;
35727,2812500000;-158,4367370605;
35809,6367187500;-158,0955352783;
35892,1796875000;-157,7411804199;
35974,9531250000;-157,4425964355;
36057,8789062500;-157,2265930176;
36140,9921875000;-157,0748443604;
36224,3007812500;-156,9451904297;
36307,8007812500;-156,8044433594;
36391,4921875000;-156,6537475586;
36475,3789062500;-156,5270080566;
36559,4960937500;-156,4662933350;
36643,7695312500;-156,4975585938;
36728,2343750000;-156,6222839355;
36812,8945312500;-156,7591705322;
36897,7539062500;-157,0003204346;
36982,8046875000;-157,2633514404;
37068,0507812500;-157,5104064941;
37153,5390625000;-157,7018280029;
37239,1796875000;-157,8093872070;
37325,0195312500;-157,8348541260;
37411,0546875000;-157,8144531250;
37497,2890625000;-157,7999725342;
37583,7226562500;-157,8314666748;
37670,3984375000;-157,9207611084;
37757,2304687500;-158,0486145020;
37844,2656250000;-158,1655578613;
37931,5000000000;-158,1971435547;
38018,9335937500;-157,9793243408;
38106,5703125000;-157,6815490723;
38194,4062500000;-157,6345825195;
38282,4921875000;-157,7958068848;
38370,7343750000;-158,1616821289;
38459,1796875000;-158,6692047119;
38547,8320312500;-159,2006530762;
38636,6875000000;-159,6062774658;
38725,7500000000;-159,7766265869;
38815,0585937500;-159,7213592529;
38904,5273437500;-159,5455017090;
38994,2070312500;-159,3555297852;
39084,0898437500;-159,2021179199;
39174,1835937500;-159,0690002441;
39264,4804687500;-158,8952789307;
39354,9882812500;-158,6392364502;
39445,7460937500;-158,3362274170;
39536,6718750000;-158,0732269287;
39627,8085937500;-157,9008483887;
39719,1523437500;-157,9281616211;
39810,7070312500;-157,9768676758;
39902,4765625000;-157,9538726807;
39994,4960937500;-157,8214721680;
40086,6875000000;-157,6027832031;
40179,0898437500;-157,3679199219;
40271,7070312500;-157,1925964355;
40364,5351562500;-157,1205596924;
40457,5781250000;-157,1451416016;
40550,8359375000;-157,2082519531;
40644,3515625000;-157,1913146973;
40738,0390625000;-157,0575256348;
40831,9453125000;-157,0658569336;
40926,0664062500;-157,3206939697;
41020,4023437500;-157,9190826416;
41114,9570312500;-158,9012145996;
41209,7304687500;-160,2164306641;
41304,7656250000;-161,6076507568;
41399,9765625000;-162,4469299316;
41495,4062500000;-161,7549285889;
41591,0585937500;-160,4478607178;
41686,9257812500;-159,7974700928;
41783,0195312500;-159,4518432617;
41879,3789062500;-159,3899078369;
41975,9140625000;-159,5341186523;
42072,6679687500;-159,7477111816;
42169,6484375000;-159,7841033936;
42266,8554687500;-159,3307800293;
42364,2812500000;-158,8252410889;
42461,9335937500;-158,3541564941;
42559,8593750000;-158,0298004150;
42657,9648437500;-157,9049377441;
42756,2929687500;-157,9760589600;
42854,8476562500;-158,2834167480;
42953,6328125000;-158,4356842041;
43052,6445312500;-158,2093505859;
43151,9296875000;-157,7485961914;
43251,3984375000;-157,2053833008;
43351,0976562500;-156,7371215820;
43451,0234375000;-156,4178771973;
43551,1796875000;-156,5590515137;
43651,5703125000;-156,9228668213;
43752,1914062500;-157,3881988525;
43853,0898437500;-157,8336944580;
43954,1757812500;-158,3643341064;
44055,4921875000;-158,9237365723;
44157,0429687500;-159,2887878418;
44258,8281250000;-159,4333801270;
44360,8476562500;-159,2828216553;
44463,1015625000;-158,8865203857;
44565,6406250000;-158,6425323486;
44668,3671875000;-158,6043548584;
44771,3320312500;-158,6242980957;
44874,5351562500;-158,6665802002;
44977,9726562500;-158,6678009033;
45081,6484375000;-158,4852752686;
45185,6171875000;-158,1862335205;
45289,7734375000;-157,7777709961;
45394,1679687500;-157,1745910645;
45498,8046875000;-156,8589477539;
45603,6835937500;-156,9611053467;
45708,8046875000;-157,3432159424;
45814,1640625000;-158,4372406006;
45919,8203125000;-159,9894256592;
46025,6679687500;-161,0144958496;
46131,7617187500;-161,6342468262;
46238,0976562500;-161,2730865479;
46344,6796875000;-160,2172851563;
46451,5078125000;-159,5198516846;
46558,6328125000;-159,0017242432;
46665,9531250000;-158,6131896973;
46773,5234375000;-158,5438995361;
46881,3398437500;-158,6287384033;
46989,4023437500;-158,7560577393;
47097,7187500000;-159,0151824951;
47206,2812500000;-159,3486175537;
47315,1484375000;-159,5550384521;
47424,2109375000;-159,6401214600;
47533,5273437500;-159,4375457764;
47643,0976562500;-159,1844787598;
47752,9179687500;-158,9769744873;
47862,9921875000;-158,9960632324;
47973,3710937500;-159,2997589111;
48083,9531250000;-159,4150390625;
48194,7890625000;-159,1184082031;
48305,8828125000;-158,6069793701;
48417,2304687500;-158,2853546143;
48528,8359375000;-157,9930267334;
48640,6992187500;-157,9915618896;
48752,8710937500;-158,2153625488;
48865,2500000000;-158,7950286865;
48977,8867187500;-159,4379272461;
49090,7851562500;-159,7733459473;
49203,9453125000;-160,1092529297;
49317,3632812500;-160,2968444824;
49431,0429687500;-160,2790527344;
49545,0390625000;-160,0024414063;
49659,2421875000;-159,5750732422;
49773,7109375000;-159,2780914307;
49888,4453125000;-159,0119018555;
50003,4414062500;-159,1157836914;
50118,7031250000;-159,5375671387;
50234,2851562500;-160,6831817627;
50350,0781250000;-162,0332489014;
50466,1367187500;-162,2040100098;
50582,4648437500;-161,2445526123;
50699,0625000000;-160,4309539795;
50815,9257812500;-159,4857330322;
50933,0625000000;-158,8624725342;
51050,5234375000;-158,6163940430;
51168,1953125000;-158,5344696045;
51286,1445312500;-158,7927551270;
51404,3593750000;-159,4295654297;
51522,8515625000;-160,2761230469;
51641,6171875000;-160,9790191650;
51760,7109375000;-162,4350280762;
51880,0234375000;-164,0229949951;
51999,6093750000;-163,6456604004;
52119,4726562500;-162,5226135254;
52239,6093750000;-161,4641571045;
52360,0273437500;-159,7449340820;
52480,7187500000;-158,6263122559;
52601,7500000000;-158,3489532471;
52723,0000000000;-158,5837707520;
52844,5312500000;-159,1324615479;
52966,3398437500;-159,7816314697;
53088,4335937500;-160,1317596436;
53210,8046875000;-160,0852966309;
53333,5195312500;-159,6074829102;
53456,4570312500;-159,2271881104;
53579,6757812500;-159,1244812012;
53703,1835937500;-159,4059906006;
53826,9726562500;-159,9259490967;
53951,0468750000;-159,9199829102;
54075,4062500000;-159,1224365234;
54200,1132812500;-158,4417572021;
54325,0507812500;-158,5130310059;
54450,2734375000;-159,8358764648;
54575,7851562500;-162,6474609375;
54701,5859375000;-164,8966064453;
54827,6757812500;-163,8597564697;
54954,0585937500;-163,7921752930;
55080,7929687500;-164,3052978516;
55207,7578125000;-163,8104095459;
55335,0156250000;-162,4708557129;
55462,5664062500;-161,0793762207;
55590,4101562500;-160,0423126221;
55718,5507812500;-159,4920043945;
55847,0468750000;-159,3740539551;
55975,7773437500;-159,5751495361;
56104,8085937500;-159,6071624756;
56234,1328125000;-159,0749359131;
56363,7578125000;-158,3945465088;
56493,6796875000;-158,0605163574;
56623,9023437500;-158,2246856689;
56754,4843750000;-158,9288482666;
56885,3085937500;-159,6490783691;
57016,4335937500;-159,4792785645;
57147,8593750000;-158,8834228516;
57279,5898437500;-158,5617828369;
57411,6210937500;-158,7945861816;
57544,0234375000;-159,3832702637;
57676,6679687500;-160,0872802734;
57809,6171875000;-160,6394653320;
57942,8710937500;-160,9653778076;
58076,4335937500;-161,4470214844;
58210,3046875000;-162,2677001953;
58344,4843750000;-162,7661437988;
58479,0351562500;-162,4911651611;
58613,8320312500;-161,9519958496;
58748,9414062500;-161,1672668457;
58884,3632812500;-160,3668670654;
59020,0937500000;-159,7881774902;
59156,1406250000;-159,7499084473;
59292,5000000000;-160,0514373779;
59429,2382812500;-160,5854949951;
59566,2265625000;-161,1980590820;
59703,5312500000;-161,5920562744;
59841,1523437500;-161,4831695557;
59979,0898437500;-160,6453857422;
60117,3476562500;-159,5091857910;
60255,9882812500;-158,6836700439;
60394,8828125000;-158,2068023682;
60534,0976562500;-158,3073120117;
60673,6328125000;-159,0208587646;
60813,4882812500;-160,8301849365;
60953,6679687500;-162,3954315186;
61094,1718750000;-162,9709930420;
61235,0625000000;-162,7237243652;
61376,2148437500;-162,9362335205;
61517,6914062500;-163,1690216064;
61659,4960937500;-161,7490844727;
61801,6250000000;-160,8408203125;
61944,0820312500;-159,9978027344;
62086,9335937500;-158,7020416260;
62230,0507812500;-157,9907989502;
62373,4960937500;-157,1559600830;
62517,2695312500;-155,8796691895;
62661,3750000000;-155,4165649414;
62805,8164062500;-155,6760864258;
62950,5859375000;-156,2785186768;
63095,7617187500;-157,6084747314;
63241,2031250000;-159,1309051514;
63386,9765625000;-160,4256896973;
63533,0898437500;-160,3545532227;
63679,5390625000;-159,3168334961;
63826,3242187500;-159,0513610840;
63973,5195312500;-159,5253448486;
64120,9804687500;-161,4103393555;
64268,7851562500;-166,0078277588;
64416,9296875000;-168,2677612305;
64565,4140625000;-167,4485626221;
64714,2421875000;-164,7355346680;
64863,4140625000;-161,5116424561;
65013,0000000000;-160,5910339355;
65162,8593750000;-160,4414367676;
65313,0625000000;-160,1964111328;
65463,6132812500;-159,1528015137;
65614,5156250000;-158,2820739746;
65765,7578125000;-157,9461822510;
65917,3515625000;-158,6744232178;
66069,3671875000;-160,6295013428;
66221,6640625000;-159,2635040283;
66374,3125000000;-157,2675170898;
66527,3125000000;-156,2833557129;
66680,6562500000;-156,5202484131;
66834,3593750000;-158,8497467041;
66988,4921875000;-162,2758636475;
67142,9062500000;-162,5915985107;
67297,6796875000;-165,0601654053;
67452,8046875000;-157,7095642090;
67608,2890625000;-153,5608215332;
67764,1250000000;-151,3020019531;
67920,3281250000;-150,3040313721;
68076,9609375000;-150,2833709717;
68233,8906250000;-150,9667816162;
68391,1718750000;-152,7705383301;
68548,8203125000;-155,4767761230;
68706,8281250000;-158,4179077148;
68865,2031250000;-160,1342468262;
69024,0156250000;-160,0763397217;
69183,1250000000;-159,3875732422;
69342,5937500000;-159,1581420898;
69502,4296875000;-159,3651885986;
69662,6406250000;-159,4104156494;
69823,2187500000;-158,7255249023;
69984,1640625000;-158,3211212158;
70145,5625000000;-158,4762725830;
70307,2500000000;-159,0865020752;
70469,3125000000;-160,0932617188;
70631,7500000000;-160,9421691895;
70794,5625000000;-160,9122009277;
70957,7500000000;-160,2837219238;
71121,3906250000;-159,8764190674;
71285,3281250000;-159,6199340820;
71449,6484375000;-159,2685394287;
71614,3437500000;-158,8247528076;
71779,4218750000;-158,5897827148;
71944,8750000000;-158,9958801270;
72110,7187500000;-159,8884735107;
72277,0156250000;-160,4758453369;
72443,6171875000;-160,2774658203;
72610,6093750000;-159,1916809082;
72777,9765625000;-158,0085601807;
72945,7343750000;-157,2900085449;
73113,8828125000;-157,0778350830;
73282,4140625000;-157,1739654541;
73451,4140625000;-157,4970092773;
73620,7265625000;-158,4686126709;
73790,4296875000;-160,4155273438;
73960,5234375000;-160,7819213867;
74131,0078125000;-159,9470062256;
74301,8828125000;-160,4182434082;
74473,2343750000;-161,4954833984;
74644,8984375000;-162,6821594238;
74816,9609375000;-164,3124389648;
74989,4218750000;-163,8510742188;
75162,2734375000;-161,0747070313;
75335,5312500000;-159,0097808838;
75509,1875000000;-158,2445678711;
75683,3203125000;-158,2423400879;
75857,7812500000;-158,4327392578;
76032,6328125000;-158,6728057861;
76207,8984375000;-159,2807922363;
76383,5625000000;-160,0129394531;
76559,6328125000;-160,3904876709;
76736,1875000000;-160,4780578613;
76913,0703125000;-160,4668884277;
77090,3593750000;-160,3995056152;
77268,0625000000;-159,8506927490;
77446,1718750000;-159,1089477539;
77624,6875000000;-159,0391693115;
77803,6171875000;-160,0455322266;
77983,0468750000;-161,9081115723;
78162,8046875000;-163,8811035156;
78342,9765625000;-164,0822601318;
78523,5625000000;-163,5448608398;
78704,5625000000;-162,3404541016;
78885,9843750000;-160,9452972412;
79067,8203125000;-160,4419555664;
79250,1640625000;-160,6741790771;
79432,8437500000;-161,2150878906;
79615,9375000000;-160,2949676514;
79799,4609375000;-158,5475921631;
79983,4062500000;-157,5579986572;
80167,7734375000;-157,5108337402;
80352,6484375000;-158,0791015625;
80537,8671875000;-159,1155700684;
80723,5156250000;-159,6987152100;
80909,5859375000;-159,0871276855;
81096,0937500000;-158,2929382324;
81283,0234375000;-157,8560943604;
81470,3828125000;-158,2733154297;
81658,2734375000;-159,3791809082;
81846,5000000000;-160,1519012451;
82035,1640625000;-160,7552795410;
82224,2578125000;-159,7612304688;
82413,7890625000;-158,9406890869;
82603,7578125000;-158,6620635986;
82794,2578125000;-158,4185943604;
82985,1015625000;-159,2327575684;
83176,3906250000;-162,1624755859;
83368,1171875000;-163,3372955322;
83560,2890625000;-162,3955230713;
83752,8984375000;-164,6667480469;
83945,9609375000;-162,7541961670;
84139,5546875000;-159,8542480469;
84333,5000000000;-159,0203857422;
84527,8906250000;-159,0592498779;
84722,7343750000;-158,7973327637;
84918,0312500000;-158,4957580566;
85113,7734375000;-158,7276306152;
85310,0546875000;-159,4921875000;
85506,7031250000;-160,0626678467;
85703,8046875000;-160,6228942871;
85901,3515625000;-160,5527648926;
86099,3671875000;-160,2536315918;
86297,8281250000;-159,7424774170;
86496,7500000000;-159,9105377197;
86696,2265625000;-159,9342651367;
86896,0703125000;-159,7905731201;
87096,3671875000;-159,7593383789;
87297,1328125000;-159,7254333496;
87498,3593750000;-158,9308013916;
87700,0468750000;-158,1181335449;
87902,2031250000;-157,9495697021;
88104,9218750000;-157,2577056885;
88308,0078125000;-156,7466583252;
88511,5703125000;-157,2773742676;
88715,5937500000;-158,2585296631;
88920,0859375000;-158,1610717773;
89125,0546875000;-157,9225158691;
89330,5937500000;-158,7397155762;
89536,5078125000;-161,1359405518;
89742,8906250000;-162,4167785645;
89949,7578125000;-161,5921630859;
90157,1015625000;-161,5060424805;
90364,9140625000;-161,0468139648;
90573,2109375000;-160,2433776855;
90782,0937500000;-159,3556823730;
90991,3515625000;-158,9184112549;
91201,0937500000;-159,6326904297;
91411,3203125000;-160,3298034668;
91622,0234375000;-160,2201385498;
91833,2187500000;-160,5727386475;
92045,0078125000;-161,6073760986;
92257,1718750000;-161,9936828613;
92469,8359375000;-160,3873291016;
92682,9843750000;-159,2413177490;
92896,6250000000;-158,2935333252;
93110,7578125000;-158,4217071533;
93325,3828125000;-159,4599609375;
93540,6093750000;-160,9882354736;
93756,2265625000;-162,8675842285;
93972,3437500000;-161,9365081787;
94188,9531250000;-159,8667755127;
94406,0703125000;-159,4465179443;
94623,6796875000;-160,4345703125;
94841,8984375000;-160,6477050781;
95060,5156250000;-160,0731658936;
95279,6328125000;-159,5987091064;
95499,2656250000;-159,1224212646;
95719,3984375000;-159,1632690430;
95940,0390625000;-160,5976562500;
96161,1875000000;-163,9717102051;
96382,9453125000;-165,2844848633;
96605,1171875000;-167,0013580322;
96827,7968750000;-164,3563842773;
97050,9921875000;-160,1399993896;
97274,7031250000;-159,1276550293;
97498,9296875000;-160,2582244873;
97723,6718750000;-161,6292572021;
97949,0390625000;-159,9121551514;
98174,8203125000;-159,0865173340;
98401,1171875000;-158,3954772949;
98627,9375000000;-158,0203552246;
98855,2812500000;-158,5396728516;
99083,1484375000;-160,4911956787;
99311,6562500000;-162,3943786621;
99540,5781250000;-162,4661865234;
99770,0234375000;-159,9960784912;
100000,0000000000;-160,0338897705;
100230,5078125000;-160,0073547363;
100461,5468750000;-159,9802398682;
100693,1171875000;-159,9405822754;
100925,3359375000;-159,8625488281;
101157,9687500000;-159,7344665527;
101391,1484375000;-159,5672149658;
101624,8593750000;-159,3912048340;
101859,1171875000;-159,2431488037;
102093,9062500000;-159,1504058838;
102329,3515625000;-159,1188507080;
102565,2265625000;-159,1278686523;
102801,6484375000;-159,1364746094;
103038,6171875000;-159,1028289795;
103276,1250000000;-159,0116882324;
103514,1875000000;-158,8888549805;
103752,7890625000;-158,7878875732;
103992,0625000000;-158,7600708008;
104231,7734375000;-158,8285827637;
104472,0312500000;-158,9967803955;
104712,8515625000;-159,2505493164;
104954,2187500000;-159,5616607666;
105196,1484375000;-159,8930053711;
105438,6328125000;-160,2050781250;
105681,7890625000;-160,4620513916;
105925,3984375000;-160,6363830566;
106169,5625000000;-160,7159271240;
106414,2890625000;-160,7079315186;
106659,5859375000;-160,6324462891;
106905,4375000000;-160,5032043457;
107151,9843750000;-160,3118438721;
107398,9765625000;-160,0362091064;
107646,5390625000;-159,6700897217;
107894,6718750000;-159,2474517822;
108143,3750000000;-158,8321380615;
108392,6562500000;-158,4873199463;
108642,5078125000;-158,2557220459;
108893,0546875000;-158,1586303711;
109144,0625000000;-158,2037658691;
109395,6484375000;-158,3935089111;
109647,8125000000;-158,7282562256;
109900,5546875000;-159,2001342773;
110153,8828125000;-159,7784271240;
110407,9218750000;-160,3995056152;
110662,4140625000;-160,9106750488;
110917,5000000000;-161,4195404053;
111173,1718750000;-161,8371429443;
111429,4375000000;-162,1606597900;
111686,2890625000;-162,3349456787;
111943,7343750000;-162,2743530273;
112201,8984375000;-161,9461669922;
112460,5312500000;-161,4210968018;
112719,7578125000;-160,8318023682;
112979,5859375000;-160,3020782471;
113240,0078125000;-159,9121704102;
113501,0390625000;-159,6971588135;
113762,7890625000;-159,6549224854;
114025,0234375000;-159,7521209717;
114287,8593750000;-159,9275512695;
114551,2968750000;-160,0996093750;
114815,3437500000;-160,1897583008;
115080,0078125000;-160,1061401367;
115345,2734375000;-159,9341735840;
115611,2812500000;-159,8947448730;
115877,7734375000;-159,9809722900;
116144,8750000000;-160,1949005127;
116412,6015625000;-160,4889678955;
116680,9375000000;-160,7745971680;
116949,8984375000;-160,9535827637;
117219,4765625000;-160,9720611572;
117489,8046875000;-160,8579254150;
117760,6250000000;-160,6955108643;
118032,0703125000;-160,5642852783;
118304,1406250000;-160,5029144287;
118576,8437500000;-160,5114898682;
118850,1718750000;-160,5722351074;
119124,2578125000;-160,6689300537;
119398,8515625000;-160,8710327148;
119674,0703125000;-161,1244354248;
119949,9296875000;-161,3018798828;
120226,4218750000;-161,4414367676;
120503,5546875000;-161,4937286377;
120781,3203125000;-161,4204864502;
121059,8671875000;-161,2120971680;
121338,9140625000;-160,8949432373;
121618,6093750000;-160,5320281982;
