sep=;
41114,9570312500;-157,4991302490;
41209,7304687500;-157,4916076660;
41304,7656250000;-157,3666076660;
41399,9765625000;-157,3666076660;
41495,4062500000;-157,3666076660;
41591,0585937500;-157,3666076660;
41686,9257812500;-157,3666076660;
41783,0195312500;-157,3666076660;
41879,3789062500;-157,3666076660;
41975,9140625000;-157,3666076660;
42072,6679687500;-157,3666076660;
42169,6484375000;-157,3666076660;
42266,8554687500;-157,3584136963;
42364,2812500000;-157,3396148682;
42461,9335937500;-157,3192749023;
42559,8593750000;-157,2651977539;
42657,9648437500;-157,2614898682;
42756,2929687500;-157,1911315918;
42854,8476562500;-157,1399078369;
42953,6328125000;-157,1100006104;
43052,6445312500;-157,0618743896;
43151,9296875000;-157,0267333984;
43251,3984375000;-157,0158081055;
43351,0976562500;-156,9976348877;
43451,0234375000;-156,9926910400;
43551,1796875000;-156,8041534424;
43651,5703125000;-156,7997436523;
43752,1914062500;-156,6201629639;
43853,0898437500;-156,4873504639;
43954,1757812500;-156,4754486084;
44055,4921875000;-156,2562255859;
44157,0429687500;-156,1492614746;
44258,8281250000;-156,1188049316;
44360,8476562500;-156,0614624023;
44463,1015625000;-155,9291839600;
44565,6406250000;-155,8736572266;
44668,3671875000;-155,8646545410;
44771,3320312500;-155,8626708984;
44874,5351562500;-155,8353729248;
44977,9726562500;-155,8277740479;
45081,6484375000;-155,7535552979;
45185,6171875000;-155,7319793701;
45289,7734375000;-155,6602935791;
45394,1679687500;-155,6326599121;
45498,8046875000;-155,4495544434;
45603,6835937500;-155,3304901123;
45708,8046875000;-155,2371215820;
45814,1640625000;-155,2371215820;
45919,8203125000;-155,2371215820;
46025,6679687500;-155,2371215820;
46131,7617187500;-155,2371215820;
46238,0976562500;-155,2371215820;
46344,6796875000;-155,2371215820;
46451,5078125000;-155,2371215820;
46558,6328125000;-155,2371215820;
46665,9531250000;-155,2371215820;
46773,5234375000;-155,2371215820;
46881,3398437500;-155,2371215820;
46989,4023437500;-155,2371215820;
47097,7187500000;-155,2371215820;
47206,2812500000;-155,2371215820;
47315,1484375000;-155,2371215820;
47424,2109375000;-155,2371215820;
47533,5273437500;-155,2371215820;
47643,0976562500;-155,3003540039;
47752,9179687500;-155,4947509766;
47862,9921875000;-155,6975250244;
47973,3710937500;-155,8428344727;
48083,9531250000;-155,9266510010;
48194,7890625000;-156,0426635742;
48305,8828125000;-156,0567626953;
48417,2304687500;-156,0708923340;
48528,8359375000;-156,1243133545;
48640,6992187500;-156,2089233398;
48752,8710937500;-156,2131805420;
48865,2500000000;-156,2457427979;
48977,8867187500;-156,3034210205;
49090,7851562500;-156,3723449707;
49203,9453125000;-156,3771667480;
49317,3632812500;-156,4011688232;
49431,0429687500;-156,4914093018;
49545,0390625000;-156,5401000977;
49659,2421875000;-156,6058959961;
49773,7109375000;-156,6269836426;
49888,4453125000;-156,6560668945;
50003,4414062500;-156,6623077393;
50118,7031250000;-156,7274627686;
50234,2851562500;-156,8165588379;
50350,0781250000;-156,8245697021;
50466,1367187500;-156,8904571533;
50582,4648437500;-156,9141387939;
50699,0625000000;-157,0113372803;
50815,9257812500;-157,1123199463;
50933,0625000000;-157,1312561035;
51050,5234375000;-157,1417388916;
51168,1953125000;-157,1417388916;
51286,1445312500;-157,1618499756;
51404,3593750000;-157,3234710693;
51522,8515625000;-157,4464263916;
51641,6171875000;-157,5767364502;
51760,7109375000;-157,6667785645;
51880,0234375000;-158,0298309326;
51999,6093750000;-158,0620574951;
52119,4726562500;-158,1003875732;
52239,6093750000;-158,1376342773;
52360,0273437500;-158,3338317871;
52480,7187500000;-158,4012145996;
52601,7500000000;-158,5177917480;
52723,0000000000;-158,6801605225;
52844,5312500000;-158,7873992920;
52966,3398437500;-158,8365325928;
53088,4335937500;-158,9458923340;
53210,8046875000;-158,9822082520;
53333,5195312500;-158,9826354980;
53456,4570312500;-158,9826354980;
53579,6757812500;-158,9826354980;
53703,1835937500;-158,9826354980;
53826,9726562500;-158,9826354980;
53951,0468750000;-158,9826354980;
54075,4062500000;-158,9826354980;
54200,1132812500;-158,9822082520;
54325,0507812500;-158,9458923340;
54450,2734375000;-158,9458923340;
54575,7851562500;-158,9458923340;
54701,5859375000;-158,9458923340;
54827,6757812500;-158,9458923340;
54954,0585937500;-158,9627227783;
55080,7929687500;-158,9822082520;
55207,7578125000;-159,2868041992;
55335,0156250000;-159,2209014893;
55462,5664062500;-158,9822082520;
55590,4101562500;-158,9743804932;
55718,5507812500;-158,9627227783;
55847,0468750000;-158,9627227783;
55975,7773437500;-158,9743804932;
56104,8085937500;-158,9822082520;
56234,1328125000;-159,2209014893;
56363,7578125000;-159,2452697754;
56493,6796875000;-159,2868041992;
56623,9023437500;-159,3858489990;
56754,4843750000;-159,3546752930;
56885,3085937500;-159,3491821289;
57016,4335937500;-159,3491821289;
57147,8593750000;-159,3491821289;
57279,5898437500;-159,3546752930;
57411,6210937500;-159,3858489990;
57544,0234375000;-159,5200347900;
57676,6679687500;-159,5200347900;
57809,6171875000;-159,5533142090;
57942,8710937500;-159,6706085205;
58076,4335937500;-159,8405761719;
58210,3046875000;-159,8450317383;
58344,4843750000;-159,9523620605;
58479,0351562500;-159,9523620605;
58613,8320312500;-159,9523620605;
58748,9414062500;-159,9523620605;
58884,3632812500;-159,9523620605;
59020,0937500000;-159,9523620605;
59156,1406250000;-159,9523620605;
59292,5000000000;-159,9523620605;
59429,2382812500;-159,8717346191;
59566,2265625000;-159,8450317383;
59703,5312500000;-159,7195587158;
59841,1523437500;-159,7195587158;
59979,0898437500;-159,7195587158;
60117,3476562500;-159,7195587158;
60255,9882812500;-159,7195587158;
60394,8828125000;-159,7195587158;
60534,0976562500;-159,7195587158;
60673,6328125000;-159,7195587158;
60813,4882812500;-159,4079132080;
60953,6679687500;-159,3546752930;
61094,1718750000;-159,3546752930;
61235,0625000000;-159,3546752930;
61376,2148437500;-159,3546752930;
61517,6914062500;-159,4079132080;
61659,4960937500;-159,4079132080;
61801,6250000000;-159,3269958496;
61944,0820312500;-159,1275177002;
62086,9335937500;-159,1213073730;
62230,0507812500;-159,0001678467;
62373,4960937500;-158,9420471191;
62517,2695312500;-158,7756500244;
62661,3750000000;-158,7484130859;
62805,8164062500;-158,7188568115;
62950,5859375000;-158,6551666260;
63095,7617187500;-158,4959259033;
63241,2031250000;-158,3494720459;
63386,9765625000;-158,1956939697;
63533,0898437500;-158,1213378906;
63679,5390625000;-158,1010589600;
63826,3242187500;-157,9105529785;
63973,5195312500;-157,8608398438;
64120,9804687500;-157,2421569824;
64268,7851562500;-157,2157287598;
64416,9296875000;-156,5223846436;
64565,4140625000;-156,5223846436;
64714,2421875000;-156,6196899414;
64863,4140625000;-156,6196899414;
65013,0000000000;-156,6196899414;
65162,8593750000;-156,6196899414;
65313,0625000000;-156,6196899414;
65463,6132812500;-156,6196899414;
65614,5156250000;-156,6196899414;
65765,7578125000;-156,6196899414;
65917,3515625000;-156,5223846436;
66069,3671875000;-156,0073394775;
66221,6640625000;-156,0073394775;
66374,3125000000;-156,0073394775;
66527,3125000000;-156,0073394775;
66680,6562500000;-156,0073394775;
66834,3593750000;-156,0073394775;
66988,4921875000;-156,0073394775;
67142,9062500000;-156,0073394775;
67297,6796875000;-156,0073394775;
67452,8046875000;-156,0073394775;
67608,2890625000;-156,0073394775;
67764,1250000000;-156,0073394775;
67920,3281250000;-156,0073394775;
68076,9609375000;-156,0073394775;
68233,8906250000;-156,0073394775;
68391,1718750000;-156,0073394775;
68548,8203125000;-156,1821746826;
68706,8281250000;-156,6196899414;
68865,2031250000;-156,6730041504;
69024,0156250000;-157,1562500000;
69183,1250000000;-157,2055664063;
69342,5937500000;-157,9076385498;
69502,4296875000;-158,5942687988;
69662,6406250000;-158,6991577148;
69823,2187500000;-158,7171173096;
69984,1640625000;-158,7261199951;
70145,5625000000;-158,7408752441;
70307,2500000000;-158,9535980225;
70469,3125000000;-159,1034698486;
70631,7500000000;-159,1488952637;
70794,5625000000;-159,4154052734;
70957,7500000000;-159,4660491943;
71121,3906250000;-159,5979156494;
71285,3281250000;-159,7085266113;
71449,6484375000;-159,7085266113;
71614,3437500000;-159,7919006348;
71779,4218750000;-159,9035491943;
71944,8750000000;-160,2030944824;
72110,7187500000;-160,6095123291;
72277,0156250000;-160,6095123291;
72443,6171875000;-160,6095123291;
72610,6093750000;-160,6095123291;
72777,9765625000;-160,6095123291;
72945,7343750000;-160,6095123291;
73113,8828125000;-160,5517120361;
73282,4140625000;-160,2030944824;
73451,4140625000;-160,2030944824;
73620,7265625000;-160,2030944824;
73790,4296875000;-160,2030944824;
73960,5234375000;-160,2030944824;
74131,0078125000;-160,2030944824;
74301,8828125000;-160,2030944824;
74473,2343750000;-160,2030944824;
74644,8984375000;-160,2030944824;
74816,9609375000;-160,5517120361;
74989,4218750000;-160,5517120361;
75162,2734375000;-160,5517120361;
75335,5312500000;-160,5517120361;
75509,1875000000;-160,5517120361;
75683,3203125000;-160,5517120361;
75857,7812500000;-160,5517120361;
76032,6328125000;-160,5517120361;
76207,8984375000;-160,6672058105;
76383,5625000000;-160,9828033447;
76559,6328125000;-160,9828033447;
76736,1875000000;-160,9828033447;
76913,0703125000;-160,9828033447;
77090,3593750000;-160,8794555664;
77268,0625000000;-160,8794555664;
77446,1718750000;-160,8794555664;
77624,6875000000;-160,8794555664;
77803,6171875000;-160,8794555664;
77983,0468750000;-160,8794555664;
78162,8046875000;-160,8794555664;
78342,9765625000;-160,8794555664;
78523,5625000000;-160,8794555664;
78704,5625000000;-160,8794555664;
78885,9843750000;-160,8794555664;
79067,8203125000;-160,8794555664;
79250,1640625000;-160,8794555664;
79432,8437500000;-160,8794555664;
79615,9375000000;-160,8794555664;
79799,4609375000;-160,8794555664;
79983,4062500000;-160,8794555664;
80167,7734375000;-160,8794555664;
80352,6484375000;-160,8794555664;
80537,8671875000;-160,8794555664;
80723,5156250000;-160,8794555664;
80909,5859375000;-160,8794555664;
81096,0937500000;-160,7858886719;
81283,0234375000;-160,7858886719;
81470,3828125000;-160,7858886719;
81658,2734375000;-160,7858886719;
81846,5000000000;-160,7858886719;
82035,1640625000;-160,7858886719;
82224,2578125000;-160,7858886719;
82413,7890625000;-160,7858886719;
82603,7578125000;-160,7858886719;
82794,2578125000;-160,7858886719;
82985,1015625000;-160,7858886719;
83176,3906250000;-160,5879058838;
83368,1171875000;-160,0617370605;
83560,2890625000;-159,4621582031;
83752,8984375000;-159,4621582031;
83945,9609375000;-159,2790832520;
84139,5546875000;-159,1811218262;
84333,5000000000;-159,1811218262;
84527,8906250000;-159,1811218262;
84722,7343750000;-159,1811218262;
84918,0312500000;-159,2790832520;
85113,7734375000;-159,3429107666;
85310,0546875000;-159,3429107666;
85506,7031250000;-159,8251037598;
85703,8046875000;-159,8267364502;
85901,3515625000;-160,0617370605;
86099,3671875000;-160,0617370605;
86297,8281250000;-159,8267364502;
86496,7500000000;-159,8267364502;
86696,2265625000;-159,8267364502;
86896,0703125000;-159,8267364502;
87096,3671875000;-159,8267364502;
87297,1328125000;-159,8251037598;
87498,3593750000;-159,8179473877;
87700,0468750000;-159,8179473877;
87902,2031250000;-159,8179473877;
88104,9218750000;-159,8251037598;
88308,0078125000;-159,8267364502;
88511,5703125000;-159,8267364502;
88715,5937500000;-159,9808807373;
88920,0859375000;-160,0617370605;
89125,0546875000;-160,1621093750;
89330,5937500000;-160,8048553467;
89536,5078125000;-160,8048553467;
89742,8906250000;-160,6867828369;
89949,7578125000;-160,1621093750;
90157,1015625000;-160,1621093750;
90364,9140625000;-160,1621093750;
90573,2109375000;-160,1621093750;
90782,0937500000;-160,5359497070;
90991,3515625000;-160,6867828369;
91201,0937500000;-160,8048553467;
91411,3203125000;-160,9756622314;
91622,0234375000;-160,9756622314;
91833,2187500000;-160,8048553467;
92045,0078125000;-160,8048553467;
92257,1718750000;-160,9756622314;
92469,8359375000;-161,0020294189;
92682,9843750000;-161,0020294189;
92896,6250000000;-160,9756622314;
93110,7578125000;-160,9756622314;
93325,3828125000;-161,0020294189;
93540,6093750000;-161,0494384766;
93756,2265625000;-161,0494384766;
93972,3437500000;-161,0020294189;
94188,9531250000;-160,9756622314;
94406,0703125000;-160,8048553467;
94623,6796875000;-160,8048553467;
94841,8984375000;-160,9756622314;
95060,5156250000;-161,0020294189;
95279,6328125000;-161,0494384766;
95499,2656250000;-161,0494384766;
95719,3984375000;-161,0494384766;
95940,0390625000;-161,0858917236;
96161,1875000000;-161,3542327881;
96382,9453125000;-161,3542327881;
96605,1171875000;-161,3542327881;
96827,7968750000;-161,3554077148;
97050,9921875000;-161,3132934570;
97274,7031250000;-161,3132934570;
97498,9296875000;-161,3132934570;
97723,6718750000;-161,3132934570;
97949,0390625000;-161,3132934570;
98174,8203125000;-161,3132934570;
98401,1171875000;-161,3554077148;
98627,9375000000;-161,3554077148;
98855,2812500000;-161,3554077148;
99083,1484375000;-161,3554077148;
99311,6562500000;-161,5433349609;
99540,5781250000;-161,7639617920;
99770,0234375000;-161,8378448486;
100000,0000000000;-161,8378448486;
100230,5078125000;-161,8611907959;
100461,5468750000;-161,9292602539;
100693,1171875000;-162,1850891113;
100925,3359375000;-162,1850891113;
101157,9687500000;-161,9292602539;
101391,1484375000;-161,8611907959;
101624,8593750000;-161,8611907959;
101859,1171875000;-161,8611907959;
102093,9062500000;-161,8611907959;
102329,3515625000;-161,8611907959;
102565,2265625000;-161,8611907959;
102801,6484375000;-161,7639617920;
103038,6171875000;-161,3872375488;
103276,1250000000;-161,3132934570;
103514,1875000000;-161,3132934570;
103752,7890625000;-161,3132934570;
103992,0625000000;-161,1601104736;
104231,7734375000;-160,9306640625;
104472,0312500000;-160,8335723877;
104712,8515625000;-160,7568664551;
104954,2187500000;-160,6789093018;
105196,1484375000;-160,6081085205;
105438,6328125000;-160,4829406738;
105681,7890625000;-160,3335418701;
105925,3984375000;-160,3247833252;
106169,5625000000;-160,2902984619;
106414,2890625000;-160,2899475098;
106659,5859375000;-160,2646179199;
106905,4375000000;-160,2646179199;
107151,9843750000;-160,2646179199;
107398,9765625000;-160,2646179199;
107646,5390625000;-160,2646179199;
107894,6718750000;-160,2646179199;
108143,3750000000;-160,2646179199;
108392,6562500000;-160,2646179199;
108642,5078125000;-160,2646179199;
108893,0546875000;-160,2646179199;
109144,0625000000;-160,2646179199;
109395,6484375000;-160,2646179199;
109647,8125000000;-160,2646179199;
109900,5546875000;-160,2646179199;
110153,8828125000;-160,2646179199;
110407,9218750000;-160,2899475098;
110662,4140625000;-160,3247833252;
110917,5000000000;-160,3335418701;
111173,1718750000;-160,3378753662;
111429,4375000000;-160,5273132324;
111686,2890625000;-160,6362762451;
111943,7343750000;-160,6683807373;
112201,8984375000;-160,6740722656;
112460,5312500000;-160,6745300293;
112719,7578125000;-160,6745300293;
112979,5859375000;-160,6745300293;
113240,0078125000;-160,6745300293;
113501,0390625000;-160,6745300293;
113762,7890625000;-160,6745300293;
114025,0234375000;-160,6745300293;
114287,8593750000;-160,6745300293;
114551,2968750000;-160,6745300293;
114815,3437500000;-160,6745300293;
115080,0078125000;-160,6745300293;
115345,2734375000;-160,6745300293;
115611,2812500000;-160,6745300293;
115877,7734375000;-160,6745300293;
116144,8750000000;-160,6745300293;
116412,6015625000;-160,6745300293;
116680,9375000000;-160,6740722656;
116949,8984375000;-160,6683807373;
117219,4765625000;-160,5625762939;
117489,8046875000;-160,5625762939;
117760,6250000000;-160,5625762939;
118032,0703125000;-160,5625762939;
118304,1406250000;-160,5625762939;
118576,8437500000;-160,3763580322;
118850,1718750000;-160,3487854004;
119124,2578125000;-160,3408660889;
119398,8515625000;-160,3219757080;
119674,0703125000;-160,2602996826;
119949,9296875000;-160,2560119629;
120226,4218750000;-160,1751098633;
120503,5546875000;-160,1719665527;
120781,3203125000;-160,1605224609;
121059,8671875000;-160,1588745117;
121338,9140625000;-160,1509246826;
121618,6093750000;-160,1439514160;
121898,9531250000;-160,1418609619;
122179,9375000000;-160,1323242188;
122461,5703125000;-160,0890960693;
122743,9843750000;-160,0890960693;
123026,9218750000;-160,0890960693;
123310,5078125000;-160,0890960693;
123594,7421875000;-160,0890960693;
123879,6406250000;-160,0266723633;
124165,1953125000;-160,0010986328;
124451,3984375000;-160,0010986328;
124738,4062500000;-160,0010986328;
125025,9375000000;-160,0010986328;
125314,1328125000;-160,0010986328;
125602,9921875000;-160,0010986328;
125892,5156250000;-160,0010986328;
126182,7031250000;-160,0010986328;
126473,7031250000;-159,9969940186;
126765,2343750000;-159,7280883789;
127057,4375000000;-159,7070922852;
127350,3125000000;-159,5028839111;
127643,8671875000;-159,5028839111;
127938,0937500000;-159,5028839111;
128233,0000000000;-159,5028839111;
128528,7265625000;-159,5028839111;
128824,9921875000;-159,5028839111;
129121,9453125000;-159,4974060059;
129419,5781250000;-159,4785919189;
129717,8984375000;-159,4643096924;
130016,9140625000;-159,4542236328;
130316,6093750000;-159,4379425049;
130617,1406250000;-159,4379425049;
130918,2265625000;-159,4542236328;
