sep=;
Type;FSWP-50;
Version;3.00SP1;
Date;13.Sep 2023;
VSupply;OFF;
Mode;Voltage;
16218,1025390625;-156,8832702637;
16255,4863281250;-156,1237030029;
16292,9560546875;-155,9884338379;
16330,5126953125;-156,2999267578;
16368,1738281250;-156,8786926270;
16405,9042968750;-157,4221191406;
16443,7207031250;-157,9656982422;
16481,6250000000;-158,8364868164;
16519,6152343750;-160,4189300537;
16557,6953125000;-163,0445404053;
16595,8613281250;-164,6484222412;
16634,1347656250;-163,0366363525;
16672,4765625000;-162,3289642334;
16710,9082031250;-162,0045776367;
16749,4277343750;-162,2444763184;
16788,0371093750;-163,1076049805;
16826,7343750000;-164,0952758789;
16865,5390625000;-162,9403228760;
16904,4160156250;-160,8911590576;
16943,3808593750;-159,2307434082;
16982,4375000000;-158,6409606934;
17021,5820312500;-158,5808105469;
17060,8183593750;-158,8996429443;
17100,1445312500;-159,5863952637;
17139,5820312500;-160,5436859131;
17179,0898437500;-161,6997222900;
17218,6875000000;-162,5713195801;
17258,3789062500;-162,3499298096;
17298,1601562500;-161,4111328125;
17338,0332031250;-160,0579528809;
17378,0000000000;-158,8417816162;
17418,0761718750;-158,5866546631;
17458,2265625000;-159,0536346436;
17498,4687500000;-160,2453002930;
17538,8027343750;-162,9074707031;
17579,2324218750;-161,7571563721;
17619,7519531250;-159,1683197021;
17660,3867187500;-157,6913452148;
17701,0957031250;-156,8027954102;
17741,8984375000;-156,3510131836;
17782,7949218750;-156,1400756836;
17823,7851562500;-156,2162628174;
17864,8691406250;-156,5346984863;
17906,0488281250;-157,1183929443;
17947,3437500000;-158,0025329590;
17988,7148437500;-158,4638671875;
18030,1796875000;-157,6869659424;
18071,7402343750;-157,0548248291;
18113,3964843750;-157,4773254395;
18155,1484375000;-159,2818756104;
18197,0175781250;-162,8872985840;
18238,9628906250;-160,4164733887;
18281,0058593750;-160,1090240479;
18323,1445312500;-162,2214508057;
18365,3808593750;-161,2080688477;
18407,7148437500;-158,9235534668;
18450,1445312500;-158,0111694336;
18492,6953125000;-157,8708496094;
18535,3222656250;-157,6569519043;
18578,0468750000;-157,4978942871;
18620,8710937500;-157,9448547363;
18663,7929687500;-158,8811340332;
18706,8144531250;-160,5560150146;
18749,9355468750;-163,3293914795;
18793,1757812500;-163,0735168457;
18836,4941406250;-161,5016326904;
18879,9140625000;-160,9989776611;
18923,4335937500;-162,6002655029;
18967,0546875000;-162,0828857422;
19010,7734375000;-159,2262725830;
19054,6171875000;-158,6930999756;
19098,5390625000;-158,8613891602;
19142,5625000000;-158,5460052490;
19186,6875000000;-157,3302307129;
19230,9140625000;-156,3337097168;
19275,2421875000;-156,2280426025;
19319,6738281250;-156,8381805420;
19364,2285156250;-158,3062438965;
19408,8632812500;-159,9251556396;
19453,6015625000;-160,8293762207;
19498,4433593750;-160,6606597900;
19543,3886718750;-159,8296966553;
19588,4375000000;-159,3509521484;
19633,6132812500;-159,1481170654;
19678,8691406250;-158,9322967529;
19724,2304687500;-159,0425109863;
19769,6972656250;-160,4131164551;
19815,2675781250;-164,2715911865;
19860,9433593750;-163,0152435303;
19906,7226562500;-161,5668487549;
19952,6328125000;-160,6196899414;
19998,6250000000;-158,9495391846;
20044,7226562500;-157,7742767334;
20090,9277343750;-157,3547210693;
20137,2382812500;-157,2250213623;
20183,6562500000;-157,3853454590;
20230,2031250000;-157,5918731689;
20276,8339843750;-156,6435546875;
20323,5742187500;-155,8922424316;
20370,4218750000;-156,1497344971;
20417,3769531250;-157,0497283936;
20464,4394531250;-158,0176391602;
20511,6113281250;-157,5961914063;
20558,9160156250;-156,7727355957;
20606,3046875000;-156,6736755371;
20653,8046875000;-157,8950195313;
20701,4121093750;-159,8097076416;
20749,1308593750;-161,1476593018;
20796,9589843750;-160,6065521240;
20844,8984375000;-160,0781250000;
20892,9687500000;-160,5473632813;
20941,1289062500;-163,6097106934;
20989,4003906250;-161,6500091553;
21037,7812500000;-160,0174560547;
21086,2753906250;-160,2228393555;
21134,8808593750;-159,7720794678;
21183,6210937500;-158,7256011963;
21232,4511718750;-158,2336578369;
21281,3945312500;-158,5515594482;
21330,4492187500;-158,7211151123;
21379,6171875000;-157,7819519043;
21428,8984375000;-157,5320892334;
21478,2929687500;-158,4646148682;
21527,8261718750;-159,8880767822;
21577,4492187500;-160,2746124268;
21627,1875000000;-159,4855346680;
21677,0390625000;-158,5926666260;
21727,0058593750;-157,5187988281;
21777,0878906250;-156,5308074951;
21827,3105468750;-155,8823547363;
21877,6230468750;-155,8198852539;
21928,0527343750;-156,9054412842;
21978,5996093750;-159,9375152588;
22029,2617187500;-162,4221038818;
22080,0410156250;-159,4395294189;
22130,9355468750;-157,6065368652;
22181,9746093750;-156,5520935059;
22233,1054687500;-156,6781311035;
22284,3535156250;-157,9502410889;
22335,7207031250;-159,1927185059;
22387,2070312500;-158,5868225098;
22438,8105468750;-157,5236663818;
22490,5585937500;-157,6056213379;
22542,4003906250;-159,8080139160;
22594,3632812500;-163,7922668457;
22646,4433593750;-161,0299987793;
22698,6464843750;-159,5650634766;
22750,9667968750;-158,2218780518;
22803,4101562500;-158,2835998535;
22855,9980468750;-159,5672454834;
22908,6835937500;-161,9966583252;
22961,4902343750;-162,7545166016;
23014,4179687500;-159,0176239014;
23067,4667968750;-157,9254608154;
23120,6386718750;-158,6036071777;
23173,9335937500;-160,3187103271;
23227,3769531250;-160,3987121582;
23280,9179687500;-158,6700134277;
23334,5820312500;-157,6162261963;
23388,3710937500;-157,1977844238;
23442,2812500000;-156,9601898193;
23496,3183593750;-157,4518432617;
23550,5039062500;-160,3198089600;
23604,7910156250;-164,4235534668;
23659,2011718750;-163,3735656738;
23713,7363281250;-159,7533721924;
23768,3984375000;-158,0481719971;
23823,1875000000;-158,0017395020;
23878,1015625000;-160,0396118164;
23933,1679687500;-160,7926177979;
23988,3359375000;-158,3986206055;
24043,6308593750;-157,0958709717;
24099,0527343750;-156,9541625977;
24154,6035156250;-157,7701873779;
24210,2812500000;-158,6585540771;
24266,1132812500;-159,0839843750;
24322,0488281250;-159,3974456787;
24378,1132812500;-159,1766204834;
24434,3066406250;-159,0163574219;
24490,6289062500;-158,9653167725;
24547,0820312500;-158,3913421631;
24603,6640625000;-157,2446441650;
24660,4042968750;-155,8507385254;
24717,2480468750;-154,6818084717;
24774,2226562500;-154,6306304932;
24831,3300781250;-155,4174041748;
24888,5683593750;-156,5093841553;
24945,9375000000;-157,8633270264;
25003,4394531250;-159,3359527588;
25061,1015625000;-160,2171020508;
25118,8691406250;-160,1096496582;
25176,7714843750;-159,4803161621;
25234,8046875000;-160,1499938965;
25292,9726562500;-160,3899993896;
25351,2753906250;-158,4047393799;
25409,7402343750;-157,3326721191;
25468,3105468750;-157,1289215088;
25527,0175781250;-157,8314056396;
25585,8593750000;-160,2520446777;
25644,8359375000;-158,3265228271;
25703,9492187500;-157,2737579346;
25763,1972656250;-157,2677459717;
25822,6132812500;-156,6923522949;
25882,1347656250;-156,1357879639;
25941,7949218750;-156,4004364014;
26001,5937500000;-158,0843048096;
26061,5292968750;-158,5631866455;
26121,6015625000;-155,9422454834;
26181,8437500000;-154,5554046631;
26242,1953125000;-154,8665771484;
26302,6835937500;-156,3001556396;
26363,3144531250;-157,0863952637;
26424,0839843750;-156,5321960449;
26484,9921875000;-155,6850585938;
26546,0429687500;-155,4391784668;
26607,2617187500;-155,7834320068;
26668,5937500000;-156,4392700195;
26730,0664062500;-157,5257873535;
26791,6816406250;-159,2084655762;
26853,4375000000;-161,1316375732;
26915,3378906250;-160,7098693848;
26977,4082031250;-158,9470062256;
27039,5937500000;-158,2290954590;
27101,9218750000;-158,7093505859;
27164,3945312500;-158,3418884277;
27227,0097656250;-158,1832580566;
27289,7695312500;-160,7347869873;
27352,6738281250;-164,3046112061;
27415,7539062500;-160,6299438477;
27478,9492187500;-157,9461975098;
27542,2910156250;-156,7288208008;
27605,7773437500;-157,8507385254;
27669,4101562500;-162,0004882813;
27733,1914062500;-163,1830139160;
27797,1171875000;-163,0870208740;
27861,2226562500;-164,0249938965;
27925,4453125000;-162,9155578613;
27989,8144531250;-160,4552459717;
28054,3339843750;-158,1360015869;
28119,0000000000;-157,2982330322;
28183,8164062500;-157,9843597412;
28248,8144531250;-159,6671752930;
28313,9296875000;-160,4376068115;
28379,1953125000;-159,7282562256;
28444,6113281250;-157,8645172119;
28510,1777343750;-157,2109985352;
28575,8964843750;-158,0868835449;
28641,7656250000;-159,0251007080;
28707,8183593750;-159,9875183105;
28773,9921875000;-160,3052520752;
28840,3183593750;-158,8365020752;
28906,7968750000;-158,2996368408;
28973,4296875000;-157,6949157715;
29040,2148437500;-157,8432769775;
29107,1855468750;-158,7713775635;
29174,2812500000;-158,7029266357;
29241,5292968750;-159,0779266357;
29308,9335937500;-161,5867614746;
29376,4921875000;-160,5766296387;
29444,2070312500;-156,9481811523;
29512,0781250000;-155,9037017822;
29580,1386718750;-155,9100036621;
29648,3222656250;-156,3652954102;
29716,6640625000;-157,1485900879;
29785,1621093750;-158,7870330811;
29853,8203125000;-160,1519317627;
29922,6347656250;-160,4469451904;
29991,6406250000;-160,3804016113;
30060,7734375000;-162,8488464355;
30130,0664062500;-163,5517272949;
30199,5175781250;-162,5348815918;
30269,1308593750;-160,6084289551;
30338,9023437500;-159,5700836182;
30408,8359375000;-159,0684356689;
30478,9648437500;-158,9719085693;
30549,2207031250;-159,2507629395;
30619,6386718750;-159,9028320313;
30690,2187500000;-160,9499969482;
30760,9628906250;-162,5164642334;
30831,8691406250;-163,3589172363;
30902,9375000000;-162,7225952148;
30974,2050781250;-161,5366973877;
31045,6035156250;-160,6646728516;
31117,1660156250;-160,1063385010;
31188,8925781250;-159,7581176758;
31260,7851562500;-159,4936370850;
31332,8437500000;-159,2290039063;
31405,1035156250;-158,9340209961;
31477,4941406250;-158,6147155762;
31550,0507812500;-158,3020477295;
31622,7773437500;-158,0338439941;
31695,6699218750;-157,8398590088;
31768,7304687500;-157,7142181396;
31841,9589843750;-157,6602935791;
31915,3925781250;-157,6978759766;
31988,9589843750;-157,8487548828;
32062,6972656250;-158,1210327148;
32136,6035156250;-158,4909515381;
32210,6796875000;-158,8806915283;
32284,9277343750;-159,1357116699;
32359,3828125000;-159,1934814453;
32433,9726562500;-159,0918121338;
32508,7363281250;-158,9279022217;
32583,6718750000;-158,8095245361;
32658,7792968750;-158,8132934570;
32734,0585937500;-158,9563293457;
32809,5156250000;-159,1858062744;
32885,1796875000;-159,3742980957;
32960,9804687500;-159,4160156250;
33036,9570312500;-159,3200531006;
33113,1093750000;-159,1260223389;
33189,4375000000;-158,8661193848;
33265,9414062500;-158,5594635010;
33342,6250000000;-158,2200012207;
33419,5156250000;-157,8666839600;
33496,5507812500;-157,5294494629;
33573,7617187500;-157,2464599609;
33651,1523437500;-157,0626831055;
33728,7226562500;-157,0178527832;
33806,4687500000;-157,1288452148;
33884,4335937500;-157,4131011963;
33962,5390625000;-157,8820495605;
34040,8242187500;-158,5352630615;
34119,2890625000;-159,3369903564;
34197,9375000000;-160,1642456055;
34276,7656250000;-160,7861633301;
34355,7773437500;-161,0054626465;
34435,0078125000;-160,8786773682;
34514,3828125000;-160,6605987549;
34593,9414062500;-160,5211486816;
34673,6835937500;-160,5295410156;
34753,6054687500;-160,7088775635;
34833,7187500000;-161,0048217773;
34914,0507812500;-161,2900848389;
34994,5273437500;-161,4557952881;
35075,1953125000;-161,4691162109;
35156,0429687500;-161,2919616699;
35237,0820312500;-160,8883361816;
35318,3046875000;-160,3402099609;
35399,7148437500;-159,7984924316;
35481,3554687500;-159,3562316895;
35563,1406250000;-159,0204620361;
35645,1171875000;-158,7739715576;
35727,2812500000;-158,6330108643;
35809,6367187500;-158,6359710693;
35892,1796875000;-158,7822113037;
35974,9531250000;-158,9929962158;
36057,8789062500;-159,1685333252;
36140,9921875000;-159,3220062256;
36224,3007812500;-159,6222076416;
36307,8007812500;-160,2998657227;
36391,4921875000;-161,6289672852;
36475,3789062500;-163,5901336670;
36559,4960937500;-164,2398376465;
36643,7695312500;-161,9024047852;
36728,2343750000;-160,7182464600;
36812,8945312500;-160,2623901367;
36897,7539062500;-160,1761169434;
36982,8046875000;-160,4536590576;
37068,0507812500;-160,7722778320;
37153,5390625000;-160,6532592773;
37239,1796875000;-160,1182098389;
37325,0195312500;-159,5910797119;
37411,0546875000;-159,2652587891;
37497,2890625000;-159,1341857910;
37583,7226562500;-159,1334686279;
37670,3984375000;-159,2133483887;
37757,2304687500;-159,3778991699;
37844,2656250000;-159,6991882324;
37931,5000000000;-160,3065032959;
38018,9335937500;-162,1587677002;
38106,5703125000;-165,2948608398;
38194,4062500000;-163,8350372314;
38282,4921875000;-163,0268249512;
38370,7343750000;-163,1456909180;
38459,1796875000;-164,0578155518;
38547,8320312500;-165,7010650635;
38636,6875000000;-164,3967437744;
38725,7500000000;-162,7427368164;
38815,0585937500;-161,3921813965;
38904,5273437500;-160,2707214355;
38994,2070312500;-159,4066162109;
39084,0898437500;-158,8293304443;
39174,1835937500;-158,5433349609;
39264,4804687500;-158,5198211670;
39354,9882812500;-158,6744995117;
39445,7460937500;-158,8541564941;
39536,6718750000;-158,9057464600;
39627,8085937500;-158,7469940186;
39719,1523437500;-158,6262359619;
39810,7070312500;-158,7074127197;
39902,4765625000;-158,9938659668;
39994,4960937500;-159,5888977051;
40086,6875000000;-160,6154479980;
40179,0898437500;-162,1473846436;
40271,7070312500;-163,8247070313;
40364,5351562500;-163,7820587158;
40457,5781250000;-162,8473358154;
40550,8359375000;-162,0727691650;
40644,3515625000;-161,2351226807;
40738,0390625000;-160,7412109375;
40831,9453125000;-160,5603485107;
40926,0664062500;-160,4147338867;
41020,4023437500;-160,2717285156;
41114,9570312500;-160,1480865479;
41209,7304687500;-160,0996246338;
41304,7656250000;-160,1996612549;
41399,9765625000;-160,5198974609;
41495,4062500000;-161,5086364746;
41591,0585937500;-162,8124847412;
41686,9257812500;-163,1470031738;
41783,0195312500;-162,9150848389;
41879,3789062500;-162,6063537598;
41975,9140625000;-162,2187805176;
42072,6679687500;-161,6623992920;
42169,6484375000;-161,1554412842;
42266,8554687500;-161,5932617188;
42364,2812500000;-162,7546691895;
42461,9335937500;-164,5832366943;
42559,8593750000;-163,8849945068;
42657,9648437500;-162,3338165283;
42756,2929687500;-161,4444427490;
42854,8476562500;-161,0919494629;
42953,6328125000;-161,6139068604;
43052,6445312500;-162,5662994385;
43151,9296875000;-163,8860168457;
43251,3984375000;-164,0264129639;
43351,0976562500;-162,6487731934;
43451,0234375000;-161,1238708496;
43551,1796875000;-160,3853149414;
43651,5703125000;-160,3687133789;
43752,1914062500;-160,7555541992;
43853,0898437500;-161,5595703125;
43954,1757812500;-161,4854431152;
44055,4921875000;-159,3310699463;
44157,0429687500;-158,1730651855;
44258,8281250000;-157,5051269531;
44360,8476562500;-157,2682647705;
44463,1015625000;-157,5717315674;
44565,6406250000;-158,3156585693;
44668,3671875000;-158,9684753418;
44771,3320312500;-159,6634063721;
44874,5351562500;-160,2602996826;
44977,9726562500;-160,6427459717;
45081,6484375000;-160,8391876221;
45185,6171875000;-161,1444244385;
45289,7734375000;-161,6866760254;
45394,1679687500;-162,8824615479;
45498,8046875000;-161,8886566162;
45603,6835937500;-160,1164855957;
45708,8046875000;-158,8342437744;
45814,1640625000;-157,9520874023;
45919,8203125000;-158,0680694580;
46025,6679687500;-158,8043060303;
46131,7617187500;-160,0644073486;
46238,0976562500;-163,1853332520;
46344,6796875000;-163,4688262939;
46451,5078125000;-161,5996704102;
46558,6328125000;-160,6125793457;
46665,9531250000;-159,9895629883;
46773,5234375000;-159,3875274658;
46881,3398437500;-158,7377319336;
46989,4023437500;-158,1640167236;
47097,7187500000;-157,8399353027;
47206,2812500000;-158,0836486816;
47315,1484375000;-158,5473022461;
47424,2109375000;-159,4127807617;
47533,5273437500;-160,0231018066;
47643,0976562500;-159,9379730225;
47752,9179687500;-159,6479187012;
47862,9921875000;-159,5082092285;
47973,3710937500;-159,9548187256;
48083,9531250000;-160,5882415771;
48194,7890625000;-161,3780975342;
48305,8828125000;-161,4620513916;
48417,2304687500;-161,2465515137;
48528,8359375000;-161,0623016357;
48640,6992187500;-161,1071624756;
48752,8710937500;-161,1325378418;
48865,2500000000;-160,5135955811;
48977,8867187500;-159,2280120850;
49090,7851562500;-158,2423706055;
49203,9453125000;-157,1868438721;
49317,3632812500;-156,8189544678;
49431,0429687500;-157,0808868408;
49545,0390625000;-158,2891998291;
49659,2421875000;-160,6733551025;
49773,7109375000;-163,5989837646;
49888,4453125000;-162,4940490723;
50003,4414062500;-160,4475860596;
50118,7031250000;-160,0005950928;
50234,2851562500;-159,6423797607;
50350,0781250000;-159,0818023682;
50466,1367187500;-158,6959533691;
50582,4648437500;-158,7823486328;
50699,0625000000;-158,9852905273;
50815,9257812500;-158,9294433594;
50933,0625000000;-158,6808471680;
51050,5234375000;-158,7751312256;
51168,1953125000;-159,6204376221;
51286,1445312500;-160,9265289307;
51404,3593750000;-161,5325012207;
51522,8515625000;-161,9022979736;
51641,6171875000;-162,4106445313;
51760,7109375000;-163,0021514893;
51880,0234375000;-162,8415985107;
51999,6093750000;-162,2520751953;
52119,4726562500;-161,6476135254;
52239,6093750000;-161,1976470947;
52360,0273437500;-160,6707763672;
52480,7187500000;-160,6865081787;
52601,7500000000;-161,9638824463;
52723,0000000000;-165,2322235107;
52844,5312500000;-162,6535797119;
52966,3398437500;-161,2116699219;
53088,4335937500;-160,9945678711;
53210,8046875000;-160,9011993408;
53333,5195312500;-160,8222198486;
53456,4570312500;-160,6631317139;
53579,6757812500;-159,3881835938;
53703,1835937500;-157,9235687256;
53826,9726562500;-157,3226013184;
53951,0468750000;-157,7565917969;
54075,4062500000;-158,8546905518;
54200,1132812500;-159,9430847168;
54325,0507812500;-160,2589111328;
54450,2734375000;-160,1300354004;
54575,7851562500;-160,2918548584;
54701,5859375000;-161,1301727295;
54827,6757812500;-162,6003417969;
54954,0585937500;-164,1205444336;
55080,7929687500;-163,1729888916;
55207,7578125000;-161,0172882080;
55335,0156250000;-159,9883117676;
55462,5664062500;-160,4400024414;
55590,4101562500;-162,1817626953;
55718,5507812500;-163,6448974609;
55847,0468750000;-164,1104278564;
55975,7773437500;-163,5916748047;
56104,8085937500;-161,0408782959;
56234,1328125000;-160,0130310059;
56363,7578125000;-160,0847320557;
56493,6796875000;-161,2558288574;
56623,9023437500;-163,9653930664;
56754,4843750000;-162,9318389893;
56885,3085937500;-160,3573913574;
57016,4335937500;-159,4856567383;
57147,8593750000;-159,5517272949;
57279,5898437500;-160,2951202393;
57411,6210937500;-161,0246276855;
57544,0234375000;-161,0172119141;
57676,6679687500;-160,5760040283;
57809,6171875000;-159,6590881348;
57942,8710937500;-158,5911560059;
58076,4335937500;-157,9510040283;
58210,3046875000;-158,0568389893;
58344,4843750000;-159,1916046143;
58479,0351562500;-160,4207458496;
58613,8320312500;-160,4287719727;
58748,9414062500;-159,6554565430;
58884,3632812500;-159,0459747314;
59020,0937500000;-158,6374511719;
59156,1406250000;-158,6649780273;
59292,5000000000;-159,2800750732;
59429,2382812500;-160,4270935059;
59566,2265625000;-160,6010284424;
59703,5312500000;-159,2274017334;
59841,1523437500;-158,8407440186;
59979,0898437500;-159,2678985596;
60117,3476562500;-160,0659942627;
60255,9882812500;-161,1904296875;
60394,8828125000;-163,8384552002;
60534,0976562500;-163,1049957275;
60673,6328125000;-161,0919342041;
60813,4882812500;-160,2423858643;
60953,6679687500;-160,4101715088;
61094,1718750000;-160,9759979248;
61235,0625000000;-162,8705749512;
61376,2148437500;-163,9695739746;
61517,6914062500;-160,8518524170;
61659,4960937500;-159,0730895996;
61801,6250000000;-158,9605560303;
61944,0820312500;-159,7686462402;
62086,9335937500;-161,3593292236;
62230,0507812500;-161,4357757568;
62373,4960937500;-158,4570465088;
62517,2695312500;-155,5706024170;
62661,3750000000;-154,5449676514;
62805,8164062500;-154,8121490479;
62950,5859375000;-155,9638977051;
63095,7617187500;-158,5255584717;
63241,2031250000;-160,8420104980;
63386,9765625000;-161,7694854736;
63533,0898437500;-160,9683837891;
63679,5390625000;-160,4351043701;
63826,3242187500;-160,6531524658;
63973,5195312500;-160,6940307617;
64120,9804687500;-160,0709991455;
64268,7851562500;-159,8793182373;
64416,9296875000;-159,8968353271;
64565,4140625000;-159,9108734131;
64714,2421875000;-160,6356811523;
64863,4140625000;-162,2123565674;
65013,0000000000;-162,9436340332;
65162,8593750000;-162,3300170898;
65313,0625000000;-161,0293731689;
65463,6132812500;-160,2905731201;
65614,5156250000;-160,3035430908;
65765,7578125000;-160,6286010742;
65917,3515625000;-159,7361755371;
66069,3671875000;-157,5482940674;
66221,6640625000;-155,4181823730;
66374,3125000000;-154,1496429443;
66527,3125000000;-153,4361572266;
66680,6562500000;-153,4690399170;
66834,3593750000;-154,5528564453;
66988,4921875000;-155,9988708496;
67142,9062500000;-156,5817260742;
67297,6796875000;-156,2394561768;
67452,8046875000;-155,0486450195;
67608,2890625000;-153,5332641602;
67764,1250000000;-152,1429595947;
67920,3281250000;-151,4149322510;
68076,9609375000;-151,4718780518;
68233,8906250000;-152,1300811768;
68391,1718750000;-153,6215209961;
68548,8203125000;-155,5649719238;
68706,8281250000;-158,0384826660;
68865,2031250000;-161,7846069336;
69024,0156250000;-161,6851196289;
69183,1250000000;-159,9581604004;
69342,5937500000;-159,8085021973;
69502,4296875000;-160,3505249023;
69662,6406250000;-161,6552886963;
69823,2187500000;-163,0445404053;
69984,1640625000;-162,5138092041;
70145,5625000000;-161,5488128662;
70307,2500000000;-160,2294921875;
70469,3125000000;-158,6305847168;
70631,7500000000;-158,1391754150;
70794,5625000000;-158,8451080322;
70957,7500000000;-160,1271667480;
71121,3906250000;-160,2524871826;
71285,3281250000;-159,7995147705;
71449,6484375000;-159,5324554443;
71614,3437500000;-159,4664611816;
71779,4218750000;-159,5635528564;
71944,8750000000;-159,8810119629;
72110,7187500000;-160,2003936768;
72277,0156250000;-160,0519561768;
72443,6171875000;-159,4362945557;
72610,6093750000;-158,5873870850;
72777,9765625000;-157,8591766357;
72945,7343750000;-157,5054016113;
73113,8828125000;-157,8240661621;
73282,4140625000;-158,9982452393;
73451,4140625000;-159,8108520508;
73620,7265625000;-160,4251861572;
73790,4296875000;-161,3111114502;
73960,5234375000;-161,8448333740;
74131,0078125000;-161,6813812256;
74301,8828125000;-159,8941192627;
74473,2343750000;-158,3348083496;
74644,8984375000;-157,9815826416;
74816,9609375000;-158,4335327148;
74989,4218750000;-159,0194549561;
75162,2734375000;-160,0547332764;
75335,5312500000;-161,2672271729;
75509,1875000000;-161,5541992188;
75683,3203125000;-161,6466827393;
75857,7812500000;-161,2631835938;
76032,6328125000;-160,7455749512;
76207,8984375000;-160,9760894775;
76383,5625000000;-160,1591339111;
76559,6328125000;-159,5862426758;
76736,1875000000;-159,5191955566;
76913,0703125000;-159,0887908936;
77090,3593750000;-159,3105163574;
77268,0625000000;-160,9762725830;
77446,1718750000;-164,0189208984;
77624,6875000000;-163,1571960449;
77803,6171875000;-162,6904449463;
77983,0468750000;-162,5518341064;
78162,8046875000;-161,1671295166;
78342,9765625000;-160,2365722656;
78523,5625000000;-160,1803741455;
78704,5625000000;-160,7235717773;
78885,9843750000;-161,2941436768;
79067,8203125000;-161,0254211426;
79250,1640625000;-159,9377746582;
79432,8437500000;-159,0490264893;
79615,9375000000;-160,2437896729;
79799,4609375000;-162,4766845703;
79983,4062500000;-161,0988311768;
80167,7734375000;-160,3871612549;
80352,6484375000;-160,8325500488;
80537,8671875000;-160,6853332520;
80723,5156250000;-159,7131347656;
80909,5859375000;-159,8538513184;
81096,0937500000;-160,4380340576;
81283,0234375000;-161,3170928955;
81470,3828125000;-162,0827789307;
81658,2734375000;-160,2976074219;
81846,5000000000;-159,4633331299;
82035,1640625000;-160,3831634521;
82224,2578125000;-160,7791290283;
82413,7890625000;-158,8167266846;
82603,7578125000;-158,3216094971;
82794,2578125000;-158,7945709229;
82985,1015625000;-160,9345245361;
83176,3906250000;-164,6656799316;
83368,1171875000;-161,9029998779;
83560,2890625000;-160,8721923828;
83752,8984375000;-161,1172943115;
83945,9609375000;-161,5340728760;
84139,5546875000;-161,4779815674;
84333,5000000000;-160,1937103271;
84527,8906250000;-160,1585083008;
84722,7343750000;-161,6869964600;
84918,0312500000;-163,6679077148;
85113,7734375000;-160,7923736572;
85310,0546875000;-158,8183898926;
85506,7031250000;-158,4377288818;
85703,8046875000;-159,0510406494;
85901,3515625000;-161,7524871826;
86099,3671875000;-162,8284149170;
86297,8281250000;-160,8855895996;
86496,7500000000;-161,7464447021;
86696,2265625000;-161,4111938477;
86896,0703125000;-160,9559173584;
87096,3671875000;-162,3289489746;
87297,1328125000;-164,3158264160;
87498,3593750000;-161,3053283691;
87700,0468750000;-159,3287200928;
87902,2031250000;-158,5001068115;
88104,9218750000;-158,0010375977;
88308,0078125000;-157,2883911133;
88511,5703125000;-156,8819427490;
88715,5937500000;-157,1975097656;
88920,0859375000;-157,5873413086;
89125,0546875000;-158,8125762939;
89330,5937500000;-161,0031280518;
89536,5078125000;-161,8931884766;
89742,8906250000;-159,8424987793;
89949,7578125000;-158,8956298828;
90157,1015625000;-158,1046600342;
90364,9140625000;-156,9237518311;
90573,2109375000;-156,4830322266;
90782,0937500000;-157,6715698242;
90991,3515625000;-160,5765533447;
91201,0937500000;-162,9521789551;
91411,3203125000;-162,1055908203;
91622,0234375000;-162,4913177490;
91833,2187500000;-161,8516082764;
92045,0078125000;-159,3208770752;
92257,1718750000;-158,1100158691;
92469,8359375000;-158,0919952393;
92682,9843750000;-159,1107635498;
92896,6250000000;-160,9826049805;
93110,7578125000;-162,0703430176;
93325,3828125000;-161,2307281494;
93540,6093750000;-159,6101684570;
93756,2265625000;-159,1654357910;
93972,3437500000;-160,1987609863;
94188,9531250000;-162,9789581299;
94406,0703125000;-160,9144897461;
94623,6796875000;-160,5174255371;
94841,8984375000;-160,1424102783;
95060,5156250000;-160,2712249756;
95279,6328125000;-160,5862579346;
95499,2656250000;-160,5891418457;
95719,3984375000;-159,8435974121;
95940,0390625000;-160,1181335449;
96161,1875000000;-162,8176879883;
96382,9453125000;-162,5765838623;
96605,1171875000;-161,4010314941;
96827,7968750000;-162,7234191895;
97050,9921875000;-160,9235229492;
97274,7031250000;-159,1509552002;
97498,9296875000;-159,6758422852;
97723,6718750000;-162,6024322510;
97949,0390625000;-164,8450012207;
98174,8203125000;-162,8045501709;
98401,1171875000;-164,1824951172;
98627,9375000000;-161,5263977051;
98855,2812500000;-160,0343017578;
99083,1484375000;-161,1359710693;
99311,6562500000;-161,4443359375;
99540,5781250000;-161,3301391602;
99770,0234375000;-162,0243530273;
100000,0000000000;-162,9585418701;
100230,5078125000;-162,6500244141;
100461,5468750000;-162,2399749756;
100693,1171875000;-161,8273010254;
100925,3359375000;-161,4680786133;
101157,9687500000;-161,1722564697;
101391,1484375000;-160,9406585693;
101624,8593750000;-160,7829437256;
101859,1171875000;-160,7185363770;
102093,9062500000;-160,7615356445;
102329,3515625000;-160,8988952637;
102565,2265625000;-161,0790405273;
102801,6484375000;-161,2316131592;
103038,6171875000;-161,3158111572;
103276,1250000000;-161,3533020020;
103514,1875000000;-161,3894195557;
103752,7890625000;-161,4378509521;
103992,0625000000;-161,4754943848;
104231,7734375000;-161,4600067139;
104472,0312500000;-161,3357543945;
104712,8515625000;-161,0862274170;
104954,2187500000;-160,7844085693;
105196,1484375000;-160,5506744385;
105438,6328125000;-160,4815521240;
105681,7890625000;-160,6120300293;
105925,3984375000;-160,9043273926;
106169,5625000000;-161,2598419189;
106414,2890625000;-161,5843505859;
106659,5859375000;-161,8801727295;
106905,4375000000;-162,2516021729;
