sep=;
26668,5937500000;-152,2435455322;
26730,0664062500;-152,5255889893;
26791,6816406250;-152,5056304932;
26853,4375000000;-152,2437591553;
26915,3378906250;-152,2111663818;
26977,4082031250;-152,6792907715;
27039,5937500000;-153,3997955322;
27101,9218750000;-153,6040039063;
27164,3945312500;-153,0325317383;
27227,0097656250;-152,3966674805;
27289,7695312500;-152,3374938965;
27352,6738281250;-152,6195831299;
27415,7539062500;-152,6802520752;
27478,9492187500;-152,4532318115;
27542,2910156250;-152,3435668945;
27605,7773437500;-152,5413055420;
27669,4101562500;-152,8849639893;
27733,1914062500;-153,2434997559;
27797,1171875000;-153,6517944336;
27861,2226562500;-154,0155334473;
27925,4453125000;-154,1115570068;
27989,8144531250;-153,9423828125;
28054,3339843750;-153,5307617188;
28119,0000000000;-153,0934600830;
28183,8164062500;-152,9474792480;
28248,8144531250;-153,1145477295;
28313,9296875000;-153,3376464844;
28379,1953125000;-153,5709991455;
28444,6113281250;-153,7080230713;
28510,1777343750;-153,8496551514;
28575,8964843750;-154,2298126221;
28641,7656250000;-154,6230010986;
28707,8183593750;-154,8114166260;
28773,9921875000;-154,9508361816;
28840,3183593750;-154,9699096680;
28906,7968750000;-154,4217224121;
28973,4296875000;-153,5337982178;
29040,2148437500;-152,9242858887;
29107,1855468750;-152,8088226318;
29174,2812500000;-152,9360046387;
29241,5292968750;-153,2892761230;
29308,9335937500;-153,4354095459;
29376,4921875000;-153,2220153809;
29444,2070312500;-153,1349182129;
29512,0781250000;-153,3092651367;
29580,1386718750;-153,4919128418;
29648,3222656250;-153,7536926270;
29716,6640625000;-154,0272064209;
29785,1621093750;-154,1172180176;
29853,8203125000;-153,6678619385;
29922,6347656250;-153,0329284668;
29991,6406250000;-152,6050262451;
30060,7734375000;-153,3918457031;
30130,0664062500;-153,4655761719;
30199,5175781250;-153,5782928467;
30269,1308593750;-153,7159729004;
30338,9023437500;-153,8456268311;
30408,8359375000;-153,9267578125;
30478,9648437500;-153,9538726807;
30549,2207031250;-153,9348144531;
30619,6386718750;-153,8846130371;
30690,2187500000;-153,8205566406;
30760,9628906250;-153,7522583008;
30831,8691406250;-153,6795349121;
30902,9375000000;-153,6024932861;
30974,2050781250;-153,5248565674;
31045,6035156250;-153,4532775879;
31117,1660156250;-153,3962402344;
31188,8925781250;-153,3663787842;
31260,7851562500;-153,3738403320;
31332,8437500000;-153,4227905273;
31405,1035156250;-153,5188293457;
31477,4941406250;-153,6647644043;
31550,0507812500;-153,8591918945;
31622,7773437500;-154,0945892334;
31695,6699218750;-154,3537445068;
31768,7304687500;-154,6008911133;
31841,9589843750;-154,8065338135;
31915,3925781250;-154,9494171143;
31988,9589843750;-155,0208282471;
32062,6972656250;-155,0277404785;
32136,6035156250;-154,9916687012;
32210,6796875000;-154,9436187744;
32284,9277343750;-154,9171142578;
32359,3828125000;-154,9234771729;
32433,9726562500;-154,9614868164;
32508,7363281250;-155,0230712891;
32583,6718750000;-155,0973052979;
32658,7792968750;-155,1732330322;
32734,0585937500;-155,2409362793;
32809,5156250000;-155,2905731201;
32885,1796875000;-155,3067474365;
32960,9804687500;-155,2787780762;
33036,9570312500;-155,2084655762;
33113,1093750000;-155,1098480225;
33189,4375000000;-155,0059204102;
33265,9414062500;-154,9188690186;
33342,6250000000;-154,8600769043;
33419,5156250000;-154,8247985840;
33496,5507812500;-154,7947692871;
33573,7617187500;-154,7488250732;
33651,1523437500;-154,6766204834;
33728,7226562500;-154,5910797119;
33806,4687500000;-154,5170593262;
33884,4335937500;-154,4744720459;
33962,5390625000;-154,4734802246;
34040,8242187500;-154,5134277344;
34119,2890625000;-154,5854187012;
34197,9375000000;-154,6757507324;
34276,7656250000;-154,7679290771;
34355,7773437500;-154,8435058594;
34435,0078125000;-154,8833465576;
34514,3828125000;-154,8717346191;
34593,9414062500;-154,8040161133;
34673,6835937500;-154,6936798096;
34753,6054687500;-154,5743865967;
34833,7187500000;-154,4914093018;
34914,0507812500;-154,4765472412;
34994,5273437500;-154,5382385254;
35075,1953125000;-154,6575622559;
35156,0429687500;-154,7982635498;
35237,0820312500;-154,9297790527;
35318,3046875000;-155,0471954346;
35399,7148437500;-155,1696319580;
35481,3554687500;-155,3209228516;
35563,1406250000;-155,5099182129;
35645,1171875000;-155,7228240967;
35727,2812500000;-155,9263305664;
35809,6367187500;-156,0803985596;
35892,1796875000;-156,1554565430;
35974,9531250000;-156,1448669434;
36057,8789062500;-156,0656585693;
36140,9921875000;-155,9506072998;
36224,3007812500;-155,8384246826;
36307,8007812500;-155,7641448975;
36391,4921875000;-155,7502288818;
36475,3789062500;-155,8010711670;
36559,4960937500;-155,9022979736;
36643,7695312500;-156,0254364014;
36728,2343750000;-156,1412506104;
36812,8945312500;-156,2145385742;
36897,7539062500;-156,2940368652;
36982,8046875000;-156,3656768799;
37068,0507812500;-156,4263000488;
37153,5390625000;-156,4465179443;
37239,1796875000;-156,3905334473;
37325,0195312500;-156,2540130615;
37411,0546875000;-156,0762023926;
37497,2890625000;-155,9088439941;
37583,7226562500;-155,7809906006;
37670,3984375000;-155,6920776367;
37757,2304687500;-155,6273803711;
37844,2656250000;-155,5767364502;
37931,5000000000;-155,5419158936;
38018,9335937500;-155,5372161865;
38106,5703125000;-155,5741577148;
38194,4062500000;-155,6047821045;
38282,4921875000;-155,6243743896;
38370,7343750000;-155,6367950439;
38459,1796875000;-155,6630249023;
38547,8320312500;-155,7306365967;
38636,6875000000;-155,8588104248;
38725,7500000000;-156,0475006104;
38815,0585937500;-156,2723388672;
38904,5273437500;-156,4849548340;
38994,2070312500;-156,6219329834;
39084,0898437500;-156,6286926270;
39174,1835937500;-156,4945678711;
39264,4804687500;-156,2724304199;
39354,9882812500;-156,0578155518;
39445,7460937500;-155,9445037842;
39536,6718750000;-155,9896392822;
39627,8085937500;-156,3469085693;
39719,1523437500;-156,7956848145;
39810,7070312500;-156,9528961182;
39902,4765625000;-156,9342193604;
39994,4960937500;-156,8026275635;
40086,6875000000;-156,6575622559;
40179,0898437500;-156,5657653809;
40271,7070312500;-156,5418243408;
40364,5351562500;-156,5622406006;
40457,5781250000;-156,5893402100;
40550,8359375000;-156,5904388428;
40644,3515625000;-156,4949340820;
40738,0390625000;-156,3022613525;
40831,9453125000;-156,1545410156;
40926,0664062500;-156,0576477051;
41020,4023437500;-156,0559692383;
41114,9570312500;-156,1604309082;
41209,7304687500;-156,3387298584;
41304,7656250000;-156,5162811279;
41399,9765625000;-156,6055603027;
41495,4062500000;-156,5211639404;
41591,0585937500;-156,3829040527;
41686,9257812500;-156,3627166748;
41783,0195312500;-156,4167480469;
41879,3789062500;-156,5283508301;
41975,9140625000;-156,6838073730;
42072,6679687500;-156,8878784180;
42169,6484375000;-157,3324432373;
42266,8554687500;-157,9187164307;
42364,2812500000;-158,2970123291;
42461,9335937500;-158,5019683838;
42559,8593750000;-158,3577575684;
42657,9648437500;-157,8087615967;
42756,2929687500;-157,0581207275;
42854,8476562500;-156,1699371338;
42953,6328125000;-155,8264923096;
43052,6445312500;-155,9461822510;
43151,9296875000;-156,2380523682;
43251,3984375000;-156,5917510986;
43351,0976562500;-156,9046783447;
43451,0234375000;-157,1424255371;
43551,1796875000;-157,0829925537;
43651,5703125000;-156,8580474854;
43752,1914062500;-156,5795440674;
43853,0898437500;-156,3492126465;
43954,1757812500;-156,2398223877;
44055,4921875000;-156,3298950195;
44157,0429687500;-156,4194183350;
44258,8281250000;-156,4679718018;
44360,8476562500;-156,4829559326;
44463,1015625000;-156,5260314941;
44565,6406250000;-156,6403961182;
44668,3671875000;-156,7517852783;
44771,3320312500;-156,8538970947;
44874,5351562500;-156,9176025391;
44977,9726562500;-156,9434204102;
45081,6484375000;-156,9962615967;
45185,6171875000;-157,1264495850;
45289,7734375000;-157,3515472412;
45394,1679687500;-157,7940979004;
45498,8046875000;-158,1622619629;
45603,6835937500;-158,1971282959;
45708,8046875000;-158,0251770020;
45814,1640625000;-157,5681610107;
45919,8203125000;-157,2392272949;
46025,6679687500;-157,2703094482;
46131,7617187500;-157,5577697754;
46238,0976562500;-158,4090270996;
46344,6796875000;-159,3077697754;
46451,5078125000;-159,4612884521;
46558,6328125000;-159,1711425781;
46665,9531250000;-158,3410644531;
46773,5234375000;-157,5637359619;
46881,3398437500;-157,1930999756;
46989,4023437500;-156,9573669434;
47097,7187500000;-156,8071594238;
47206,2812500000;-156,7854156494;
47315,1484375000;-156,8273315430;
47424,2109375000;-156,9118041992;
47533,5273437500;-156,9270782471;
47643,0976562500;-156,8411102295;
47752,9179687500;-156,6873016357;
47862,9921875000;-156,4484100342;
47973,3710937500;-156,3445434570;
48083,9531250000;-156,4061889648;
48194,7890625000;-156,6297302246;
48305,8828125000;-156,8862457275;
48417,2304687500;-157,0482788086;
48528,8359375000;-157,3112182617;
48640,6992187500;-157,5836791992;
48752,8710937500;-157,7165679932;
48865,2500000000;-157,7821960449;
48977,8867187500;-157,7189331055;
49090,7851562500;-157,5938110352;
49203,9453125000;-157,2700653076;
49317,3632812500;-156,8101806641;
49431,0429687500;-156,4434204102;
49545,0390625000;-155,9882812500;
49659,2421875000;-155,7839050293;
49773,7109375000;-155,8497467041;
49888,4453125000;-156,1662597656;
50003,4414062500;-156,5141296387;
50118,7031250000;-156,5989532471;
50234,2851562500;-156,3459777832;
50350,0781250000;-155,8225097656;
50466,1367187500;-155,2616577148;
50582,4648437500;-154,8663330078;
50699,0625000000;-154,7409210205;
50815,9257812500;-154,7395935059;
50933,0625000000;-154,8787231445;
51050,5234375000;-155,0414428711;
51168,1953125000;-155,3838348389;
51286,1445312500;-155,8441619873;
51404,3593750000;-156,4393920898;
51522,8515625000;-157,1147460938;
51641,6171875000;-157,5498809814;
51760,7109375000;-158,0457305908;
51880,0234375000;-158,2851257324;
51999,6093750000;-158,1459197998;
52119,4726562500;-157,8088226318;
52239,6093750000;-157,5354614258;
52360,0273437500;-157,1167755127;
52480,7187500000;-156,7035064697;
52601,7500000000;-156,3829193115;
52723,0000000000;-156,2827148438;
52844,5312500000;-156,5450439453;
52966,3398437500;-157,0061187744;
53088,4335937500;-157,2808532715;
53210,8046875000;-157,3548278809;
53333,5195312500;-157,1001434326;
53456,4570312500;-156,7626190186;
53579,6757812500;-156,5842437744;
53703,1835937500;-156,6166839600;
53826,9726562500;-156,6888580322;
53951,0468750000;-156,6301727295;
54075,4062500000;-156,4223175049;
54200,1132812500;-156,0730590820;
54325,0507812500;-155,6563568115;
54450,2734375000;-155,2307128906;
54575,7851562500;-154,9257354736;
54701,5859375000;-154,8848419189;
54827,6757812500;-155,0362243652;
54954,0585937500;-155,2343597412;
55080,7929687500;-155,3187103271;
55207,7578125000;-155,2939147949;
55335,0156250000;-155,3589630127;
55462,5664062500;-155,7308959961;
55590,4101562500;-156,3758697510;
55718,5507812500;-157,1193542480;
55847,0468750000;-157,6479492188;
55975,7773437500;-157,6492309570;
56104,8085937500;-157,4438629150;
56234,1328125000;-157,3786621094;
56363,7578125000;-157,5031433105;
56493,6796875000;-157,7134857178;
56623,9023437500;-157,9161224365;
56754,4843750000;-158,1054840088;
56885,3085937500;-158,1544799805;
57016,4335937500;-157,7754669189;
57147,8593750000;-157,1284179688;
57279,5898437500;-156,5354309082;
57411,6210937500;-156,2316436768;
57544,0234375000;-156,3422088623;
57676,6679687500;-156,6186981201;
57809,6171875000;-156,9201812744;
57942,8710937500;-156,9912872314;
58076,4335937500;-156,6857910156;
58210,3046875000;-156,2525329590;
58344,4843750000;-156,1772308350;
58479,0351562500;-156,5492553711;
58613,8320312500;-157,0781097412;
58748,9414062500;-157,5339660645;
58884,3632812500;-157,8147888184;
59020,0937500000;-157,9203796387;
59156,1406250000;-157,7854003906;
59292,5000000000;-157,6278991699;
59429,2382812500;-157,5944824219;
59566,2265625000;-157,7219848633;
59703,5312500000;-158,0137176514;
59841,1523437500;-158,2479248047;
59979,0898437500;-158,4096374512;
60117,3476562500;-158,5009002686;
60255,9882812500;-158,5468902588;
60394,8828125000;-158,6492614746;
60534,0976562500;-158,8114624023;
60673,6328125000;-158,9788665771;
60813,4882812500;-159,0206909180;
60953,6679687500;-159,0856018066;
61094,1718750000;-159,3190765381;
61235,0625000000;-159,3760681152;
61376,2148437500;-158,8825225830;
61517,6914062500;-157,9849243164;
61659,4960937500;-157,1196289063;
61801,6250000000;-156,9312896729;
61944,0820312500;-157,0921783447;
62086,9335937500;-157,4407653809;
62230,0507812500;-157,2079315186;
62373,4960937500;-155,8307800293;
62517,2695312500;-154,0205841064;
62661,3750000000;-153,1440734863;
62805,8164062500;-153,0861968994;
62950,5859375000;-153,5208740234;
63095,7617187500;-154,5702514648;
63241,2031250000;-155,5206756592;
63386,9765625000;-156,2907104492;
63533,0898437500;-156,8818664551;
63679,5390625000;-157,0010528564;
63826,3242187500;-156,9420318604;
63973,5195312500;-156,9633941650;
64120,9804687500;-157,2450714111;
64268,7851562500;-157,6917724609;
64416,9296875000;-158,0651397705;
64565,4140625000;-158,3514404297;
64714,2421875000;-158,4317474365;
64863,4140625000;-158,2285919189;
65013,0000000000;-157,9369354248;
65162,8593750000;-157,6006927490;
65313,0625000000;-157,2471771240;
65463,6132812500;-157,0043334961;
65614,5156250000;-156,8651275635;
65765,7578125000;-156,7956085205;
65917,3515625000;-156,8062591553;
66069,3671875000;-156,7933349609;
66221,6640625000;-156,3966522217;
66374,3125000000;-155,7217407227;
66527,3125000000;-154,9247131348;
66680,6562500000;-154,3061981201;
66834,3593750000;-154,4346618652;
66988,4921875000;-155,0853424072;
67142,9062500000;-155,5245666504;
67297,6796875000;-155,4721527100;
67452,8046875000;-154,5043029785;
67608,2890625000;-152,7678527832;
67764,1250000000;-151,1904144287;
67920,3281250000;-150,3929595947;
68076,9609375000;-150,4109497070;
68233,8906250000;-151,0679321289;
68391,1718750000;-152,7460327148;
68548,8203125000;-155,1588134766;
68706,8281250000;-157,4882812500;
68865,2031250000;-158,3279266357;
69024,0156250000;-158,0745697021;
69183,1250000000;-157,5969238281;
69342,5937500000;-157,1977996826;
69502,4296875000;-156,8777160645;
69662,6406250000;-156,7827148438;
69823,2187500000;-157,2075958252;
69984,1640625000;-158,0848236084;
70145,5625000000;-159,0249481201;
70307,2500000000;-159,6083831787;
70469,3125000000;-160,1186065674;
70631,7500000000;-160,4838562012;
70794,5625000000;-159,7809448242;
70957,7500000000;-158,6010284424;
71121,3906250000;-157,8937225342;
71285,3281250000;-157,5313873291;
71449,6484375000;-157,6098327637;
71614,3437500000;-158,2479553223;
71779,4218750000;-158,7888793945;
71944,8750000000;-158,5470733643;
72110,7187500000;-157,9823913574;
72277,0156250000;-157,9052276611;
72443,6171875000;-158,5505371094;
72610,6093750000;-159,2463073730;
72777,9765625000;-159,1308898926;
72945,7343750000;-158,6278686523;
73113,8828125000;-158,5293731689;
73282,4140625000;-158,8946533203;
73451,4140625000;-159,1816101074;
73620,7265625000;-158,7392883301;
73790,4296875000;-158,0512237549;
73960,5234375000;-157,9171905518;
74131,0078125000;-158,3916473389;
74301,8828125000;-159,0279235840;
74473,2343750000;-159,2954101563;
74644,8984375000;-158,9537353516;
74816,9609375000;-157,8784484863;
74989,4218750000;-155,6905822754;
75162,2734375000;-152,7786865234;
75335,5312500000;-150,3808288574;
75509,1875000000;-149,3130493164;
75683,3203125000;-149,8414764404;
75857,7812500000;-151,9039001465;
76032,6328125000;-154,9153900146;
76207,8984375000;-157,7814483643;
76383,5625000000;-159,1277618408;
76559,6328125000;-159,4827270508;
76736,1875000000;-159,3324737549;
76913,0703125000;-158,7960662842;
77090,3593750000;-157,8595275879;
77268,0625000000;-157,0119476318;
77446,1718750000;-156,7975463867;
77624,6875000000;-157,0632476807;
77803,6171875000;-157,2607116699;
77983,0468750000;-157,3918457031;
78162,8046875000;-158,1356658936;
78342,9765625000;-159,3542480469;
78523,5625000000;-159,6619567871;
78704,5625000000;-159,1846313477;
78885,9843750000;-158,7820892334;
79067,8203125000;-158,7433013916;
79250,1640625000;-158,6298980713;
79432,8437500000;-158,4277038574;
79615,9375000000;-159,2440643311;
79799,4609375000;-161,0261230469;
79983,4062500000;-161,5059356689;
80167,7734375000;-159,7331237793;
80352,6484375000;-158,0889587402;
80537,8671875000;-157,4503784180;
80723,5156250000;-158,2297821045;
80909,5859375000;-159,2620544434;
81096,0937500000;-159,6605987549;
81283,0234375000;-159,0180053711;
81470,3828125000;-158,3186035156;
81658,2734375000;-158,6921081543;
81846,5000000000;-159,4074859619;
82035,1640625000;-159,7992706299;
82224,2578125000;-159,8834228516;
82413,7890625000;-160,2888946533;
82603,7578125000;-160,9029541016;
82794,2578125000;-161,9231262207;
82985,1015625000;-163,5387268066;
83176,3906250000;-161,1134796143;
83368,1171875000;-159,0228424072;
83560,2890625000;-158,2355651855;
83752,8984375000;-158,3851165771;
83945,9609375000;-158,8778533936;
84139,5546875000;-159,6410675049;
84333,5000000000;-161,0532226563;
84527,8906250000;-160,4880523682;
84722,7343750000;-157,9647216797;
84918,0312500000;-156,7552185059;
85113,7734375000;-156,3372039795;
85310,0546875000;-156,2579345703;
85506,7031250000;-156,2267456055;
85703,8046875000;-156,0691986084;
85901,3515625000;-155,7949981689;
86099,3671875000;-155,9146575928;
86297,8281250000;-156,7842559814;
86496,7500000000;-157,7731781006;
86696,2265625000;-158,1007995605;
86896,0703125000;-158,9666137695;
87096,3671875000;-160,5078277588;
87297,1328125000;-160,2566223145;
87498,3593750000;-158,3315277100;
87700,0468750000;-157,3786315918;
87902,2031250000;-157,2291717529;
88104,9218750000;-156,8740539551;
88308,0078125000;-156,6253967285;
88511,5703125000;-156,9055328369;
88715,5937500000;-157,8132019043;
88920,0859375000;-158,8010253906;
89125,0546875000;-158,7591552734;
89330,5937500000;-158,4053649902;
89536,5078125000;-158,8758850098;
89742,8906250000;-160,1756286621;
89949,7578125000;-160,9317016602;
90157,1015625000;-160,8893432617;
90364,9140625000;-160,4267120361;
90573,2109375000;-159,6367645264;
90782,0937500000;-158,9916992188;
90991,3515625000;-158,8285217285;
91201,0937500000;-159,0746917725;
91411,3203125000;-159,3717803955;
91622,0234375000;-159,9387207031;
91833,2187500000;-160,3897247314;
92045,0078125000;-159,7827301025;
92257,1718750000;-159,6065368652;
92469,8359375000;-160,9490814209;
92682,9843750000;-162,0313110352;
92896,6250000000;-160,5545349121;
93110,7578125000;-158,9322204590;
93325,3828125000;-159,6546173096;
93540,6093750000;-162,2277832031;
93756,2265625000;-163,1128082275;
93972,3437500000;-162,1524810791;
94188,9531250000;-162,0930480957;
94406,0703125000;-161,8533782959;
94623,6796875000;-161,1508178711;
94841,8984375000;-161,7718048096;
95060,5156250000;-161,6916198730;
95279,6328125000;-160,3131408691;
95499,2656250000;-159,2604827881;
95719,3984375000;-158,4527587891;
95940,0390625000;-158,6295928955;
96161,1875000000;-159,3699188232;
96382,9453125000;-158,8995819092;
96605,1171875000;-157,8830108643;
96827,7968750000;-157,7891998291;
97050,9921875000;-158,7209014893;
97274,7031250000;-159,2319335938;
97498,9296875000;-160,0902709961;
97723,6718750000;-159,8011016846;
97949,0390625000;-158,2980041504;
98174,8203125000;-157,6306457520;
98401,1171875000;-158,1656494141;
98627,9375000000;-158,6261138916;
98855,2812500000;-160,0211334229;
99083,1484375000;-163,9493408203;
99311,6562500000;-162,4345855713;
99540,5781250000;-158,9149322510;
99770,0234375000;-157,8283386230;
100000,0000000000;-159,3166198730;
100230,5078125000;-159,2717132568;
100461,5468750000;-159,2384948730;
100693,1171875000;-159,2053070068;
100925,3359375000;-159,1593475342;
101157,9687500000;-159,0973815918;
101391,1484375000;-159,0222167969;
101624,8593750000;-158,9383239746;
101859,1171875000;-158,8484039307;
102093,9062500000;-158,7525329590;
102329,3515625000;-158,6494903564;
102565,2265625000;-158,5397033691;
102801,6484375000;-158,4272155762;
103038,6171875000;-158,3207092285;
103276,1250000000;-158,2324829102;
103514,1875000000;-158,1764068604;
103752,7890625000;-158,1677398682;
103992,0625000000;-158,2185516357;
104231,7734375000;-158,3329925537;
104472,0312500000;-158,5124664307;
104712,8515625000;-158,7558135986;
104954,2187500000;-159,0631713867;
105196,1484375000;-159,4386444092;
105438,6328125000;-159,8873748779;
105681,7890625000;-160,4050903320;
105925,3984375000;-160,9612579346;
106169,5625000000;-161,4899291992;
106414,2890625000;-161,8963470459;
106659,5859375000;-162,0809326172;
106905,4375000000;-161,9728851318;
107151,9843750000;-161,5753479004;
107398,9765625000;-160,9910888672;
107646,5390625000;-160,3680114746;
107894,6718750000;-159,8175964355;
108143,3750000000;-159,3905487061;
108392,6562500000;-159,0962371826;
108642,5078125000;-158,9244842529;
108893,0546875000;-158,8568725586;
109144,0625000000;-158,8691558838;
109395,6484375000;-158,9297027588;
109647,8125000000;-159,0020599365;
109900,5546875000;-159,0558471680;
110153,8828125000;-159,0788116455;
110407,9218750000;-159,0761413574;
110662,4140625000;-159,0615844727;
110917,5000000000;-159,0348205566;
111173,1718750000;-159,0048370361;
111429,4375000000;-158,9846649170;
111686,2890625000;-158,9933166504;
111943,7343750000;-159,0494689941;
112201,8984375000;-159,1649932861;
112460,5312500000;-159,3390502930;
112719,7578125000;-159,5511322021;
112979,5859375000;-159,7551879883;
113240,0078125000;-159,8840942383;
113501,0390625000;-159,8742370605;
113762,7890625000;-159,7036285400;
114025,0234375000;-159,4112396240;
114287,8593750000;-159,0761566162;
114551,2968750000;-158,7771606445;
114815,3437500000;-158,5654296875;
115080,0078125000;-158,4509429932;
115345,2734375000;-158,4971618652;
115611,2812500000;-158,5900115967;
115877,7734375000;-158,7018432617;
116144,8750000000;-158,8199920654;
116412,6015625000;-158,9379425049;
116680,9375000000;-159,0558013916;
116949,8984375000;-159,1808929443;
117219,4765625000;-159,3240966797;
117489,8046875000;-159,4934539795;
117760,6250000000;-159,6891479492;
118032,0703125000;-159,9004516602;
118304,1406250000;-160,0994567871;
118576,8437500000;-160,2327880859;
118850,1718750000;-160,2393951416;
119124,2578125000;-160,1107025146;
119398,8515625000;-159,8419494629;
119674,0703125000;-159,7042083740;
119949,9296875000;-159,7430572510;
120226,4218750000;-159,8543701172;
120503,5546875000;-159,9993743896;
120781,3203125000;-160,1417083740;
121059,8671875000;-160,2501678467;
121338,9140625000;-160,3023681641;
121618,6093750000;-160,3001556396;
121898,9531250000;-160,2817840576;
122179,9375000000;-160,3084259033;
122461,5703125000;-160,5462646484;
122743,9843750000;-160,8660125732;
123026,9218750000;-160,5249328613;
123310,5078125000;-158,9908599854;
123594,7421875000;-156,6780090332;
123879,6406250000;-154,3115234375;
124165,1953125000;-152,1946411133;
124451,3984375000;-150,4225769043;
124738,4062500000;-148,4885101318;
125025,9375000000;-147,3795166016;
125314,1328125000;-147,1292572021;
125602,9921875000;-147,2575531006;
125892,5156250000;-147,7617034912;
126182,7031250000;-148,6377868652;
126473,7031250000;-149,8776855469;
126765,2343750000;-152,3043823242;
127057,4375000000;-155,4406280518;
127350,3125000000;-157,5334777832;
127643,8671875000;-159,2927398682;
127938,0937500000;-160,4233093262;
128233,0000000000;-160,9624176025;
128528,7265625000;-161,1659240723;
128824,9921875000;-161,2347564697;
129121,9453125000;-161,2219085693;
129419,5781250000;-161,1757507324;
129717,8984375000;-161,0933074951;
130016,9140625000;-160,9696044922;
130316,6093750000;-160,7133636475;
130617,1406250000;-160,3433837891;
130918,2265625000;-159,8087005615;
131220,0000000000;-158,7037506104;
131522,4687500000;-156,9334411621;
131825,6406250000;-154,8677368164;
132129,5000000000;-151,9944610596;
132434,2187500000;-149,9430541992;
132739,4843750000;-149,0272216797;
133045,4687500000;-148,4906768799;
133352,1406250000;-148,3152008057;
133659,5312500000;-148,6417541504;
133967,6250000000;-149,2657775879;
134276,4218750000;-149,5063934326;
134586,0937500000;-149,3386993408;
134896,3281250000;-148,3631896973;
135207,2656250000;-147,2544250488;
135518,9375000000;-146,6861114502;
135831,3125000000;-146,3581848145;
136144,4062500000;-146,2998809814;
136458,3906250000;-146,7801513672;
136772,9375000000;-147,8881988525;
137088,2031250000;-149,0638427734;
137404,2031250000;-150,6068725586;
137720,9218750000;-153,5615844727;
138038,3906250000;-157,3434906006;
138356,5781250000;-158,8907623291;
138675,6406250000;-159,0617980957;
138995,2968750000;-158,7184448242;
139315,7031250000;-158,4533691406;
139636,8281250000;-158,3785705566;
139958,7031250000;-158,3904113770;
140281,3125000000;-158,5519866943;
140604,6718750000;-158,8169097900;
140928,9375000000;-159,0421752930;
141253,7812500000;-159,4306793213;
141579,3906250000;-159,8292846680;
141905,7343750000;-160,0378723145;
142232,8437500000;-160,1584625244;
142560,7031250000;-160,1511535645;
142889,4687500000;-160,0230407715;
143218,8281250000;-159,9186553955;
143548,9687500000;-159,8082122803;
143879,8593750000;-159,7650146484;
144211,5156250000;-159,7803039551;
144543,9218750000;-159,8572692871;
144877,1093750000;-159,9747161865;
145211,2187500000;-160,0626678467;
145545,9375000000;-160,1342163086;
145881,4375000000;-160,1546478271;
146217,7031250000;-160,0770416260;
146554,7500000000;-160,0011596680;
146892,5625000000;-159,9829406738;
147231,3281250000;-160,1357574463;
147570,7031250000;-160,3499450684;
147910,8593750000;-160,7401123047;
148251,8125000000;-161,0922698975;
148593,5468750000;-161,2140197754;
148936,0625000000;-160,9926605225;
149279,3750000000;-160,1520233154;
149623,6250000000;-158,5559844971;
149968,5312500000;-156,8928985596;
150314,2187500000;-155,9119262695;
150660,7031250000;-154,9090118408;
151007,9843750000;-154,4723968506;
151356,0625000000;-154,5538177490;
151705,1250000000;-155,1735382080;
152054,8125000000;-156,1929473877;
152405,3125000000;-156,9807586670;
152756,6093750000;-158,0166931152;
153108,7187500000;-158,7942199707;
153461,6562500000;-159,2867889404;
153815,3906250000;-159,7057647705;
154170,1093750000;-159,9515380859;
154525,4843750000;-160,1780395508;
154881,6875000000;-160,1816711426;
155238,7031250000;-159,9617156982;
155596,5312500000;-159,7004699707;
155955,1875000000;-159,5616302490;
156314,6875000000;-159,4888458252;
156675,1718750000;-159,6013031006;
157036,3125000000;-159,9677734375;
157398,2968750000;-160,5132446289;
157761,1093750000;-161,1673889160;
158124,7656250000;-161,8206329346;
158489,2500000000;-162,1770629883;
158854,7500000000;-162,4459381104;
159220,9218750000;-162,2760925293;
159587,9375000000;-161,5145111084;
159955,7968750000;-160,5687713623;
160324,5156250000;-159,7287292480;
160694,0625000000;-159,1874694824;
161064,4843750000;-159,0408325195;
161435,9218750000;-159,1410217285;
161808,0468750000;-159,2984924316;
162181,0312500000;-159,5592346191;
162554,8593750000;-159,8106689453;
162929,5625000000;-160,0522460938;
163305,1250000000;-160,3092193604;
163681,7343750000;-160,5375823975;
164059,0312500000;-160,6057281494;
164437,2031250000;-160,4416046143;
164816,2343750000;-160,2897338867;
165196,1562500000;-160,2466125488;
165576,9375000000;-160,1516113281;
165958,6093750000;-159,9298248291;
166341,3437500000;-159,7511444092;
166724,7656250000;-159,7674407959;
167109,0781250000;-159,9562225342;
167494,2812500000;-160,2895965576;
167880,3593750000;-160,6217041016;
168267,3437500000;-160,7196197510;
168655,3906250000;-160,5269470215;
169044,1562500000;-160,0852050781;
169433,8125000000;-159,5335388184;
169824,3750000000;-159,3369903564;
170215,8281250000;-159,4832611084;
170608,1875000000;-159,9198455811;
171001,4531250000;-160,5028839111;
171395,8125000000;-160,7931060791;
171790,8906250000;-160,4554748535;
172186,8750000000;-160,0191345215;
172583,7812500000;-159,9125213623;
172981,6093750000;-160,1929779053;
173380,3437500000;-160,9302978516;
173779,9843750000;-162,2748260498;
174180,7500000000;-162,9180603027;
174582,2500000000;-162,4299926758;
174984,6875000000;-161,5759124756;
175388,0312500000;-160,8643035889;
175792,3125000000;-160,3311614990;
176197,5312500000;-160,1785125732;
176603,8750000000;-160,2291412354;
177010,9531250000;-160,4530334473;
