sep=;
626613,7500000000;-166,5036010742;
628058,1250000000;-166,5036010742;
629505,8750000000;-166,4541015625;
630957,6250000000;-166,4370269775;
632412,0000000000;-166,3995208740;
633869,7500000000;-166,3838958740;
635330,8750000000;-166,3483734131;
636795,3750000000;-166,3483734131;
638263,2500000000;-166,3483734131;
639735,1875000000;-166,3483734131;
641209,8125000000;-166,3483734131;
642687,8750000000;-166,3838958740;
644169,3125000000;-166,3853302002;
645654,1250000000;-166,3862609863;
647142,4375000000;-166,3995208740;
648634,1250000000;-166,4370269775;
650130,0000000000;-166,4541015625;
651628,5625000000;-166,5207977295;
653130,6250000000;-166,5298156738;
654636,1250000000;-166,5395355225;
656145,1250000000;-166,5458984375;
657657,6250000000;-166,5796356201;
659173,5625000000;-166,5796356201;
660693,6875000000;-166,5796356201;
662216,6250000000;-166,5458984375;
663743,1250000000;-166,5395355225;
665273,0625000000;-166,5298156738;
666806,5625000000;-166,5298156738;
668343,6250000000;-166,5298156738;
669884,9375000000;-166,5298156738;
671429,0625000000;-166,5395355225;
672976,7500000000;-166,5458984375;
674528,0000000000;-166,5535583496;
676082,8750000000;-166,5796356201;
677641,2500000000;-166,5989685059;
679203,3125000000;-166,8265075684;
680769,6250000000;-166,9362945557;
682338,8750000000;-166,9569702148;
683911,6875000000;-166,9621887207;
685488,1875000000;-166,9840087891;
687068,2500000000;-166,9840087891;
688652,0000000000;-166,9840087891;
690240,1875000000;-166,9840087891;
691831,1875000000;-166,9840087891;
693425,9375000000;-166,9840087891;
695024,3125000000;-166,9840087891;
696626,4375000000;-166,9840087891;
698232,1875000000;-166,9840087891;
699841,6875000000;-166,9621887207;
701455,6250000000;-166,9569702148;
703072,5000000000;-166,9362945557;
704693,1250000000;-166,8255767822;
706317,5000000000;-166,8255767822;
707945,6250000000;-166,8255767822;
709577,5000000000;-166,8255767822;
711213,8750000000;-166,8255767822;
712853,3125000000;-166,8255767822;
714496,5000000000;-166,9362945557;
716143,4375000000;-166,9362945557;
717794,1875000000;-166,9362945557;
719448,7500000000;-166,9362945557;
721107,1250000000;-166,9513702393;
722770,1250000000;-166,9569702148;
724436,1875000000;-166,9621887207;
726106,0625000000;-166,9621887207;
727779,8125000000;-166,9621887207;
729457,3750000000;-166,9621887207;
731138,8125000000;-166,9840087891;
732824,1250000000;-167,0404357910;
734514,1875000000;-167,0404357910;
736207,2500000000;-167,0404357910;
737904,3125000000;-167,0404357910;
739605,1875000000;-167,0404357910;
741310,0625000000;-167,0404357910;
743018,8125000000;-167,0457763672;
744732,3750000000;-167,0497741699;
746449,0000000000;-167,0766143799;
748169,6250000000;-167,1695404053;
749894,1875000000;-167,1778717041;
751622,7500000000;-167,2464447021;
753355,3125000000;-167,3130950928;
755091,8750000000;-167,3455352783;
756833,2500000000;-167,3970642090;
758577,7500000000;-167,5024261475;
760326,3750000000;-167,5257720947;
762078,9375000000;-167,5381011963;
763835,6250000000;-167,5683898926;
765596,3125000000;-167,5988464355;
767361,8750000000;-167,6064910889;
769130,6875000000;-167,6623382568;
770903,6250000000;-167,6623382568;
772680,6250000000;-167,7275390625;
774461,6875000000;-167,9147033691;
776246,8750000000;-167,9944763184;
778036,1875000000;-168,0248413086;
779830,4375000000;-168,0370483398;
781628,0000000000;-168,1467285156;
783429,7500000000;-168,1467285156;
785235,6250000000;-168,1467285156;
787045,6250000000;-168,1506500244;
788859,8125000000;-168,1665496826;
790678,1875000000;-168,1726531982;
792501,6250000000;-168,1665496826;
794328,4375000000;-168,1506500244;
796159,3750000000;-168,1467285156;
797994,6250000000;-168,1467285156;
799834,0000000000;-168,1467285156;
801677,6875000000;-168,1482543945;
803526,5000000000;-168,1482543945;
805378,6875000000;-168,1482543945;
807235,1250000000;-168,1482543945;
809095,8750000000;-168,1482543945;
810960,9375000000;-168,1482543945;
812830,2500000000;-168,1482543945;
814703,8750000000;-168,1482543945;
816582,6875000000;-168,1482543945;
818465,0000000000;-168,0785522461;
820351,6250000000;-168,0370483398;
822242,5625000000;-168,0248413086;
824137,8750000000;-168,0214996338;
826037,6250000000;-167,9809417725;
827942,5625000000;-167,9809417725;
829851,0625000000;-167,9809417725;
831763,9375000000;-167,9809417725;
833681,1875000000;-167,7527923584;
835602,8750000000;-167,7527923584;
837529,0000000000;-167,7527923584;
839459,5625000000;-167,7527923584;
841395,5000000000;-167,7521972656;
843335,0000000000;-167,7158355713;
845278,9375000000;-167,7028961182;
847227,3750000000;-167,6676483154;
849180,2500000000;-167,4116668701;
851137,6875000000;-167,3195800781;
853100,5625000000;-167,2031402588;
855067,0000000000;-167,1378631592;
857038,0000000000;-167,1068420410;
859013,5625000000;-167,0115051270;
860993,6250000000;-166,9765472412;
862978,3125000000;-166,9442138672;
864967,5000000000;-166,9072570801;
866962,2500000000;-166,7921142578;
868960,6875000000;-166,7921142578;
870963,6875000000;-166,7921142578;
872971,3125000000;-166,8441772461;
874983,6250000000;-166,8441772461;
877000,5000000000;-166,8441772461;
879022,0625000000;-166,8441772461;
881049,2500000000;-166,8441772461;
883080,1250000000;-166,7921142578;
885115,6875000000;-166,7875671387;
887155,9375000000;-166,7193908691;
889200,8750000000;-166,7193908691;
891250,5625000000;-166,7193908691;
893305,9375000000;-166,4776458740;
895365,0625000000;-166,4650878906;
897428,9375000000;-166,4189605713;
899497,5625000000;-166,3951110840;
901571,0000000000;-166,3621673584;
903649,1875000000;-166,3612060547;
905732,1250000000;-166,3144683838;
907820,9375000000;-166,2600402832;
909913,5000000000;-166,2403564453;
912010,9375000000;-166,1898803711;
914113,1875000000;-166,1394042969;
916220,2500000000;-166,0534973145;
918332,1875000000;-165,9898986816;
920450,0625000000;-165,9837646484;
922571,7500000000;-165,9658966064;
924698,3750000000;-165,9658966064;
926829,8125000000;-165,9658966064;
928966,2500000000;-165,9658966064;
931107,5625000000;-165,9837646484;
933253,8750000000;-165,9898986816;
935406,0625000000;-166,0098114014;
937562,2500000000;-166,0098114014;
939723,4375000000;-166,0098114014;
941889,5625000000;-166,0098114014;
944060,6875000000;-166,0098114014;
946236,8125000000;-166,0098114014;
948419,0000000000;-166,0098114014;
950605,1250000000;-166,0098114014;
952796,3750000000;-166,0098114014;
954992,6250000000;-166,0098114014;
957193,9375000000;-166,0098114014;
959400,3750000000;-166,0534973145;
961611,8125000000;-166,0901947021;
963829,5000000000;-166,1394042969;
966051,1875000000;-166,3766479492;
968278,0000000000;-166,5108642578;
970509,9375000000;-166,5316467285;
972747,0625000000;-166,5505218506;
974989,3125000000;-166,7875366211;
977236,6875000000;-166,9626922607;
979490,3750000000;-166,9810180664;
981748,1875000000;-167,1911468506;
984011,1875000000;-167,2009277344;
986279,3750000000;-167,2335052490;
988552,8125000000;-167,2784881592;
990831,5000000000;-167,2784881592;
993116,5625000000;-167,2784881592;
995405,7500000000;-167,2886199951;
997700,2500000000;-167,3060913086;
1000000,0000000000;-167,3659820557;
Trace;2;
Trace Mode;CLR/WRITE;
Trace Result;PN;
Smoothing;OFF;
Smoothing Value;1,0000000000;%
Spurious Removal;OFF;
Spurious Removal Threshold;6,0000000000;dB
Trace Offset;OFF;
Trace Offset;0,0000000000;dB
Trace Label;OFF;
Trace Label;Trace 2;
x-Unit;Hz;
y-Unit;dBc/Hz;
Values;3523;
300,6075744629;-121,1030426025;
301,3006591797;-121,1798858643;
301,9951782227;-121,2554397583;
302,6913146973;-121,3280563354;
303,3891906738;-121,4006805420;
304,0885314941;-121,4732971191;
304,7894897461;-121,5459136963;
305,4920349121;-121,6073226929;
306,1963806152;-121,6550445557;
306,9021911621;-121,7027511597;
307,6096191406;-121,7504577637;
308,3188476563;-121,7981796265;
309,0295410156;-121,8148345947;
309,7418823242;-121,8148498535;
310,4560241699;-121,8148574829;
311,1716613770;-121,8148727417;
311,8889160156;-121,8148880005;
312,6078491211;-121,7691116333;
313,3286132813;-121,7184982300;
314,0508422852;-121,6678924561;
314,7747497559;-121,6172866821;
315,5005187988;-121,5607833862;
316,2277526855;-121,4821090698;
316,9566955566;-121,4034194946;
317,6874694824;-121,3247222900;
318,4197692871;-121,2460403442;
319,1537475586;-121,1683731079;
319,8895874023;-121,0914688110;
320,6269531250;-121,0145797729;
321,3660278320;-120,9376907349;
322,1068115234;-120,8608016968;
322,8494567871;-120,8029022217;
323,5936584473;-120,7456207275;
324,3395690918;-120,6883392334;
325,0873718262;-120,6310501099;
325,8367004395;-120,5789718628;
326,5877990723;-120,5340347290;
327,3407592773;-120,4890975952;
328,0953063965;-120,4441680908;
328,8515930176;-120,3992309570;
329,6096191406;-120,3263092041;
330,3695678711;-120,2509460449;
331,1311035156;-120,1756057739;
331,8943786621;-120,1002655029;
332,6596069336;-119,9776840210;
333,4264221191;-119,8011016846;
334,1949768066;-119,6245269775;
334,9655151367;-119,4478988647;
335,7376403809;-119,2633819580;
336,5115356445;-118,9482574463;
337,2873840332;-118,6330642700;
338,0648803711;-118,3179244995;
338,8441467285;-118,0027999878;
339,6251831055;-117,6261520386;
340,4082336426;-117,2220611572;
341,1929016113;-116,8180770874;
341,9793701172;-116,4140853882;
342,7678527832;-116,0092849731;
343,5579528809;-115,6033859253;
344,3498840332;-115,1974716187;
345,1438293457;-114,7914657593;
345,9393920898;-114,3914642334;
346,7368164063;-114,0493545532;
347,5360717773;-113,7072525024;
348,3373718262;-113,3650665283;
349,1402893066;-113,0229797363;
349,9450988770;-112,7673187256;
350,7519226074;-112,5262527466;
351,5604553223;-112,2852249146;
352,3708190918;-112,0442123413;
353,1832580566;-111,8825912476;
353,9973754883;-111,7620849609;
354,8133544922;-111,6415786743;
355,6314086914;-111,5210494995;
356,4511718750;-111,4662094116;
357,2728271484;-111,4762039185;
358,0963439941;-111,4861907959;
358,9219970703;-111,4961776733;
359,7493286133;-111,5583801270;
360,5785827637;-111,7034301758;
361,4099426270;-111,8485107422;
362,2430114746;-111,9935531616;
363,0780029297;-112,1801681519;
363,9151306152;-112,4599761963;
364,7539672852;-112,7397079468;
365,5947570801;-113,0194473267;
366,4374694824;-113,3330154419;
367,2823486328;-113,7388153076;
368,1289672852;-114,1445159912;
368,9775390625;-114,5502166748;
369,8282470703;-114,9823989868;
370,6807250977;-115,4872970581;
371,5351867676;-115,9922103882;
372,3917846680;-116,4972229004;
373,2501831055;-117,0135726929;
374,1105346680;-117,5566253662;
374,9729003906;-118,0996932983;
375,8374328613;-118,6428680420;
376,7037658691;-119,1635665894;
377,5721130371;-119,6461029053;
378,4426574707;-120,1287460327;
379,3149719238;-120,6112670898;
380,1893310547;-121,0262145996;
381,0658874512;-121,3663482666;
381,9442749023;-121,7064132690;
382,8247070313;-122,0464782715;
383,7073364258;-122,3013610840;
384,5918273926;-122,5026092529;
385,4783325195;-122,7038497925;
386,3668823242;-122,9050979614;
387,2576904297;-123,0404510498;
388,1503601074;-123,1580047607;
389,0450744629;-123,2755508423;
389,9420471191;-123,3931274414;
390,8409118652;-123,4712677002;
391,7418212891;-123,5491943359;
392,6450195313;-123,6271362305;
393,5501098633;-123,7037124634;
394,4572753906;-123,7758560181;
395,3665161133;-123,8480072021;
396,2780761719;-123,9201736450;
397,1915283203;-124,0081176758;
398,1070861816;-124,1114425659;
399,0249633789;-124,2147903442;
399,9447631836;-124,3181228638;
400,8666381836;-124,4702987671;
401,7908935547;-124,6339569092;
402,7170410156;-124,7975692749;
403,6453552246;-124,9707641602;
404,5759887695;-125,2002410889;
405,5085754395;-125,4296722412;
406,4432983398;-125,6591033936;
407,3801879883;-125,9112396240;
408,3194580078;-126,1851501465;
409,2606506348;-126,4589920044;
410,2040100098;-126,7328338623;
411,1498107910;-127,0172653198;
412,0975341797;-127,3027038574;
413,0474548340;-127,5881423950;
413,9997863770;-127,8720550537;
414,9540710449;-128,1526794434;
415,9105834961;-128,4333190918;
416,8692626953;-128,7139434814;
417,8304138184;-128,9973144531;
418,7935485840;-129,2813568115;
419,7588806152;-129,5653991699;
420,7266845703;-129,8516235352;
421,6965026855;-130,1434783936;
422,6685485840;-130,4353332520;
423,6430664063;-130,7272491455;
424,6195983887;-130,9919738770;
425,5983581543;-131,2491455078;
426,5796203613;-131,5063781738;
427,5629272461;-131,7183532715;
428,5484924316;-131,8351440430;
429,5363159180;-131,9519348145;
430,5266723633;-132,0687561035;
431,5190734863;-131,9530487061;
432,5137634277;-131,8082427979;
433,5109558105;-131,6634063721;
434,5102233887;-131,4010009766;
435,5118103027;-131,0124664307;
436,5159301758;-130,6238403320;
437,5221252441;-130,2299346924;
438,5306701660;-129,7891540527;
439,5415039063;-129,3483886719;
440,5549316406;-128,9075012207;
441,5704345703;-128,5386810303;
442,5882873535;-128,1939392090;
443,6087341309;-127,8491210938;
444,6312561035;-127,5695037842;
445,6561889648;-127,3793487549;
446,6836853027;-127,1891479492;
447,7133178711;-127,0193328857;
448,7453308105;-127,0006713867;
449,7799682617;-126,9820098877;
450,8167419434;-126,9633483887;
451,8559265137;-127,0852813721;
452,8974609375;-127,2338333130;
453,9416809082;-127,3824234009;
454,9880371094;-127,6111526489;
456,0368347168;-127,8961563110;
457,0882873535;-128,1812286377;
458,1419067383;-128,4873809814;
459,1979370117;-128,8313293457;
460,2566833496;-129,1753692627;
461,3175964355;-129,5104827881;
462,3809814453;-129,7968597412;
463,4468078613;-130,0832519531;
464,5153198242;-130,3696899414;
465,5860900879;-130,5357208252;
466,6592712402;-130,6982574463;
467,7352294922;-130,8608398438;
468,8133850098;-130,9403076172;
469,8940429688;-131,0007019043;
470,9774169922;-131,0611267090;
472,0630798340;-131,0914916992;
473,1512145996;-131,1075897217;
474,2421264648;-131,1236724854;
475,3352661133;-131,1572570801;
476,4309692383;-131,2043304443;
477,5291748047;-131,2514038086;
478,6301574707;-131,3360137939;
479,7334289551;-131,4623565674;
480,8392639160;-131,5886993408;
481,9479064941;-131,7307128906;
483,0588073730;-131,8957672119;
484,1723022461;-132,0608367920;
485,2886352539;-132,1869812012;
486,4072570801;-132,2427978516;
487,5284423828;-132,2986145020;
488,6522521973;-132,2831726074;
489,7788696289;-132,1229553223;
490,9078674316;-131,9627532959;
492,0394287109;-131,7649993896;
493,1738891602;-131,4889221191;
494,3106994629;-131,2129058838;
495,4501037598;-130,9558105469;
496,5924377441;-130,7354583740;
497,7371215820;-130,5151672363;
498,8844299316;-130,3549957275;
500,0343933105;-130,2949981689;
501,1872863770;-130,2349700928;
502,3425598145;-130,2591705322;
503,5004882813;-130,3946533203;
504,6613769531;-130,5301666260;
505,8246459961;-130,7476043701;
506,9906311035;-131,0450134277;
508,1595458984;-131,3424835205;
509,3309020996;-131,5980987549;
510,5049438477;-131,8260040283;
511,6819763184;-132,0539703369;
512,8614501953;-131,7984466553;
514,0436401367;-131,3507995605;
515,2285156250;-130,9031677246;
516,4164428711;-129,9373931885;
517,6068115234;-128,8795928955;
518,7999267578;-127,8218460083;
519,9960937500;-126,7868576050;
521,1947021484;-125,7521362305;
522,3961181641;-124,7570877075;
523,6005859375;-123,9535675049;
524,8074951172;-123,1502685547;
526,0172119141;-122,4424057007;
527,2297363281;-121,9036407471;
528,4453125000;-121,3647613525;
529,6633911133;-120,9777069092;
530,8843383789;-120,7061004639;
532,1083374023;-120,4344329834;
533,3348999023;-120,3747482300;
534,5642700195;-120,3704299927;
535,7967529297;-120,3756713867;
537,0317993164;-120,6411132813;
538,2697143555;-120,9065475464;
539,5107421875;-121,2529907227;
540,7543945313;-121,7924423218;
542,0008544922;-122,3318634033;
543,2501831055;-123,0274124146;
544,5027465820;-123,8397827148;
545,7578735352;-124,6519393921;
547,0158691406;-125,6636199951;
548,2770385742;-126,7062683105;
549,5408935547;-127,7544708252;
550,8076171875;-128,8290252686;
552,0775756836;-129,9038391113;
553,3501586914;-130,8446044922;
554,6256713867;-131,6542053223;
555,9041137695;-132,4638061523;
557,1857910156;-133,1473846436;
558,4701538086;-133,8083343506;
559,7575073242;-134,4718322754;
561,0480957031;-135,1450805664;
562,3413085938;-135,8181457520;
563,6375732422;-136,3858032227;
564,9370727539;-136,8785858154;
566,2393188477;-137,3712615967;
567,5445556641;-137,5135040283;
568,8530883789;-137,6471405029;
570,1643066406;-137,7119750977;
571,4785766602;-137,6660919189;
572,7958984375;-137,6202087402;
574,1165161133;-137,6173248291;
575,4399414063;-137,6248321533;
576,7663574219;-137,6666259766;
578,0961303711;-137,8149414063;
579,4287109375;-137,9632263184;
580,7643432617;-138,0939331055;
582,1033325195;-138,2169952393;
583,4451293945;-138,2836456299;
584,7900390625;-138,0630035400;
586,1380004883;-137,8423767090;
587,4894409180;-137,4810180664;
588,8436279297;-137,0427856445;
590,2009277344;-136,6097869873;
591,5617065430;-136,2080078125;
592,9253540039;-135,8063049316;
594,2920532227;-135,4879608154;
595,6622924805;-135,2135620117;
597,0353393555;-134,9714508057;
598,4114990234;-134,8762969971;
599,7912597656;-134,7811126709;
601,1738281250;-134,8467559814;
602,5595703125;-134,9751586914;
603,9484863281;-135,1694488525;
605,3409423828;-135,5398559570;
606,7363281250;-135,9101867676;
608,1348876953;-136,4221801758;
609,5369873047;-136,9614105225;
610,9420166016;-137,4484710693;
612,3502807617;-137,8636169434;
613,7621459961;-138,2742462158;
615,1769409180;-138,3603057861;
616,5949707031;-138,4463500977;
618,0162353516;-138,4618530273;
619,4411621094;-138,4342956543;
620,8690185547;-138,4031524658;
622,3001708984;-138,3606719971;
623,7349243164;-138,3181762695;
625,1726684570;-138,2560272217;
626,6137695313;-138,1910552979;
628,0584716797;-138,1182098389;
629,5062255859;-138,0381469727;
630,9572753906;-137,9556579590;
632,4120483398;-137,8619079590;
633,8697509766;-137,7681884766;
635,3308715820;-137,7044982910;
636,7953491211;-137,6460571289;
638,2636108398;-137,6401062012;
639,7348022461;-137,6798553467;
641,2094726563;-137,7415008545;
642,6878662109;-137,8762207031;
644,1693115234;-138,0109100342;
645,6541137695;-138,1947326660;
647,1427612305;-138,3818054199;
648,6344604492;-138,6148986816;
650,1296386719;-138,8718414307;
651,6282348633;-139,1949157715;
653,1306152344;-139,6210632324;
654,6361694336;-140,0771179199;
656,1451416016;-140,7252502441;
657,6579589844;-141,3735351563;
659,1738891602;-141,8848114014;
660,6933593750;-142,3793334961;
662,2166748047;-142,4015045166;
663,7431030273;-142,1780395508;
665,2730712891;-141,8819885254;
666,8065795898;-141,4922180176;
668,3439941406;-141,1291046143;
669,8845825195;-140,8575134277;
671,4287109375;-140,5886688232;
672,9767456055;-140,4178466797;
674,5280151367;-140,2470550537;
676,0828857422;-140,1633453369;
677,6416625977;-140,0962829590;
679,2036743164;-140,1138763428;
680,7692871094;-140,1745605469;
682,3388671875;-140,2917785645;
683,9116821289;-140,4662628174;
685,4881591797;-140,6290740967;
687,0682983398;-140,7693634033;
688,6524047852;-140,8715972900;
690,2398071289;-140,8180999756;
691,8308105469;-140,7643432617;
693,4259643555;-140,7069091797;
695,0243530273;-140,6494750977;
696,6264038086;-140,7825012207;
698,2325439453;-140,9280242920;
699,8420410156;-141,0524902344;
701,4552001953;-141,1725311279;
703,0721435547;-140,9802398682;
704,6931762695;-140,6676788330;
706,3175048828;-140,2815704346;
707,9456176758;-139,8520507813;
709,5778808594;-139,4929504395;
711,2135009766;-139,1925659180;
712,8529052734;-138,9118347168;
714,4964599609;-138,6529235840;
716,1434326172;-138,3838653564;
717,7941894531;-138,1000823975;
719,4491577148;-137,8287048340;
721,1075439453;-137,5799255371;
722,7697753906;-137,3602752686;
724,4357910156;-137,2045898438;
726,1060791016;-137,0765838623;
727,7797851563;-137,0203247070;
729,4573974609;-136,9866943359;
731,1392211914;-137,0196228027;
732,8245239258;-137,0734252930;
734,5137329102;-137,1938323975;
736,2072753906;-137,3360900879;
737,9042968750;-137,5502166748;
739,6052246094;-137,7871856689;
741,3100585938;-138,0981903076;
743,0192260742;-138,4259185791;
744,7319335938;-138,8039855957;
746,4486083984;-139,1707305908;
748,1696166992;-139,5069274902;
749,8942260742;-139,7969512939;
751,6227416992;-139,9795532227;
753,3557128906;-140,1307830811;
755,0922851563;-140,2208862305;
756,8328247070;-140,3203582764;
758,5777587891;-140,4346466064;
760,3263549805;-140,5616760254;
762,0789794922;-140,7046356201;
763,8356323242;-140,8171691895;
765,5967407227;-140,9004516602;
767,3614501953;-140,9043273926;
769,1303100586;-140,8516540527;
770,9036254883;-140,7211761475;
772,6806030273;-140,5518493652;
774,4616699219;-140,3536834717;
776,2473144531;-140,1462402344;
778,0366210938;-139,9739532471;
779,8300170898;-139,8075256348;
781,6276245117;-139,7134399414;
783,4297485352;-139,6263885498;
785,2355957031;-139,5894317627;
787,0455932617;-139,5585632324;
788,8602294922;-139,5513305664;
790,6786499023;-139,5544433594;
792,5012207031;-139,5779113770;
794,3284301758;-139,6111145020;
796,1593627930;-139,6549987793;
797,9945678711;-139,6867828369;
799,8344726563;-139,7113037109;
801,6781616211;-139,7084503174;
803,5260620117;-139,6979064941;
805,3782348633;-139,6942749023;
807,2351684570;-139,6961364746;
809,0958862305;-139,7369995117;
810,9609375000;-139,7791900635;
812,8306884766;-139,8245544434;
814,7042846680;-139,8251647949;
816,5822753906;-139,7775268555;
818,4649658203;-139,6466979980;
820,3516235352;-139,4759216309;
822,2425537109;-139,2980194092;
824,1378784180;-139,1322784424;
826,0380249023;-139,1061706543;
827,9421386719;-139,1571502686;
829,8505859375;-139,3857574463;
831,7639160156;-139,7553405762;
833,6812133789;-140,2516174316;
835,6029052734;-140,8737640381;
837,5294799805;-141,5363922119;
839,4600219727;-142,1488647461;
841,3950195313;-142,7109375000;
843,3349609375;-143,1147918701;
845,2789306641;-143,4387664795;
847,2273559570;-143,6807556152;
849,1802978516;-143,8987274170;
851,1381835938;-144,1106414795;
853,1000976563;-144,4167175293;
855,0665893555;-144,7313232422;
857,0380249023;-145,0667114258;
859,0135498047;-145,0334320068;
860,9936523438;-144,7243499756;
862,9787597656;-143,8542938232;
864,9680175781;-142,9092407227;
866,9617919922;-142,0590362549;
868,9602050781;-141,3484344482;
870,9636840820;-140,8066864014;
872,9713134766;-140,4827728271;
874,9835815430;-140,2439727783;
877,0009765625;-140,2108764648;
879,0225219727;-140,2254333496;
881,0487670898;-140,3136596680;
883,0800781250;-140,4140319824;
885,1156616211;-140,5176544189;
887,1559448242;-140,5945281982;
889,2008666992;-140,6620178223;
891,2510375977;-140,7149353027;
893,3054199219;-140,7833251953;
895,3645629883;-140,8699798584;
897,4289550781;-141,0880737305;
899,4975585938;-141,4402465820;
901,5709838867;-141,9586486816;
903,6496582031;-142,8045501709;
905,7326660156;-143,7252044678;
907,8204345703;-144,6393280029;
909,9135131836;-144,7977905273;
912,0109252930;-144,3568725586;
914,1131591797;-143,5976867676;
916,2202758789;-142,9385833740;
918,3327026367;-142,5252990723;
920,4495239258;-142,2227020264;
922,5712280273;-141,9516448975;
924,6983642578;-141,6038513184;
926,8298339844;-141,2524871826;
928,9662475586;-140,8978576660;
931,1080932617;-140,7135162354;
933,2543334961;-140,6343994141;
935,4055786133;-140,7237091064;
937,5617675781;-141,0247039795;
939,7233886719;-141,4214782715;
941,8895263672;-141,9556579590;
944,0606689453;-142,2808532715;
946,2373046875;-142,4196929932;
948,4184570313;-141,8085479736;
950,6046142578;-141,0980072021;
952,7963867188;-140,3006439209;
954,9926147461;-139,7936096191;
957,1939697266;-139,4608764648;
959,4008789063;-139,3418731689;
961,6123657227;-139,5828552246;
963,8289794922;-140,0133056641;
966,0506591797;-140,6983032227;
968,2780151367;-141,7157592773;
970,5099487305;-142,8713378906;
972,7470092773;-144,1890258789;
974,9898071289;-145,3153686523;
977,2372436523;-146,2242279053;
979,4898681641;-146,7307586670;
981,7481689453;-147,0769805908;
984,0111694336;-147,3452606201;
986,2794189453;-147,5263366699;
988,5528564453;-147,3418579102;
990,8320922852;-147,0441894531;
993,1160278320;-146,6988830566;
995,4052124023;-146,5686187744;
997,7002563477;-146,3715362549;
1000,0000000000;-145,5996551514;
1002,3050537109;-144,5617065430;
1004,6160278320;-143,4947662354;
1006,9317016602;-142,6674194336;
1009,2527465820;-142,0906219482;
1011,5797119141;-141,7095947266;
1013,9114990234;-141,4840240479;
1016,2485961914;-141,3936920166;
1018,5911254883;-141,4394989014;
1020,9396362305;-141,6316070557;
1023,2929687500;-141,9673614502;
1025,6517333984;-142,4006347656;
1028,0164794922;-142,8128662109;
1030,3861083984;-143,0291290283;
1032,7612304688;-142,9340057373;
1035,1424560547;-142,6062164307;
1037,5284423828;-142,2332763672;
1039,9200439453;-141,9567260742;
1042,3171386719;-141,8323211670;
1044,7203369141;-141,8782043457;
1047,1285400391;-142,0969085693;
1049,5422363281;-142,4903411865;
1051,9620361328;-143,0539398193;
1054,3868408203;-143,7102508545;
1056,8173828125;-144,1875152588;
1059,2539062500;-144,1496887207;
1061,6955566406;-143,6162719727;
1064,1429443359;-142,9389190674;
1066,5964355469;-142,4004364014;
1069,0549316406;-142,0922851563;
1071,5192871094;-142,0232696533;
1073,9891357422;-142,1835784912;
1076,4653320313;-142,5581359863;
1078,9466552734;-143,1098022461;
1081,4337158203;-143,7327575684;
1083,9271240234;-144,2066345215;
1086,4256591797;-144,2851257324;
1088,9299316406;-143,9517517090;
1091,4405517578;-143,4412689209;
1093,9564208984;-142,9913787842;
1096,4781494141;-142,7560119629;
1099,0056152344;-142,8329772949;
1101,5394287109;-143,2810668945;
1104,0786132813;-144,1085205078;
1106,6235351563;-145,0488739014;
1109,1750488281;-146,0993194580;
1111,7316894531;-146,5523071289;
1114,2943115234;-146,5362243652;
1116,8635253906;-146,6611633301;
1119,4379882813;-147,3177185059;
1122,0183105469;-148,9009552002;
1124,6052246094;-152,3495025635;
1127,1976318359;-151,0336914063;
1129,7958984375;-147,4984588623;
1132,4001464844;-145,5703887939;
1135,0109863281;-144,4434967041;
1137,6273193359;-143,8394775391;
1140,2496337891;-143,6473999023;
1142,8785400391;-143,8266448975;
1145,5129394531;-144,3865509033;
1148,1534423828;-145,4019622803;
1150,8006591797;-148,2583923340;
1153,4533691406;-151,5644531250;
1156,1121826172;-148,6706237793;
1158,7770996094;-146,9313659668;
1161,4487304688;-146,1178283691;
1164,1259765625;-145,9330902100;
1166,8093261719;-146,2516632080;
1169,4996337891;-146,9429779053;
1172,1954345703;-147,5706481934;
1174,8973388672;-147,3232116699;
1177,6062011719;-146,3474578857;
1180,3206787109;-145,3932189941;
1183,0413818359;-144,7098083496;
1185,7684326172;-144,2856903076;
1188,5023193359;-144,0604400635;
1191,2419433594;-143,9803314209;
1193,9877929688;-144,0707397461;
1196,7407226563;-144,3394927979;
1199,4992675781;-144,6148681641;
1202,2642822266;-144,9010162354;
1205,0361328125;-145,0784759521;
1207,8138427734;-145,0049896240;
1210,5980224609;-144,6308288574;
1213,3891601563;-144,0547027588;
1216,1861572266;-143,4306488037;
1218,9895019531;-142,8641967773;
1221,7993164063;-142,3887634277;
1224,6163330078;-141,8187103271;
1227,4392089844;-141,3768920898;
1230,2685546875;-141,1988525391;
1233,1051025391;-141,1664123535;
1235,9475097656;-141,3204956055;
1238,7963867188;-141,6783142090;
1241,6525878906;-142,2164154053;
1244,5146484375;-142,8489227295;
1247,3834228516;-143,5405578613;
1250,2586669922;-143,4954071045;
1253,1413574219;-142,9667968750;
1256,0299072266;-142,3630828857;
1258,9251708984;-141,9091644287;
1261,8277587891;-141,7116088867;
1264,7363281250;-141,7924041748;
1267,6516113281;-142,3657836914;
1270,5743408203;-143,2211303711;
1273,5031738281;-143,8308715820;
1276,4385986328;-144,4157257080;
1279,3815917969;-144,9565887451;
1282,3306884766;-145,4357604980;
1285,2866210938;-145,8406524658;
1288,2492675781;-146,2153625488;
1291,2194824219;-146,1116027832;
1294,1958007813;-145,6032867432;
1297,1790771484;-144,9019317627;
1300,1697998047;-144,1905517578;
1303,1667480469;-143,3055877686;
1306,1706542969;-142,6450500488;
